acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
0.100625,0.022375,0.053125,0.00080875,-0.003769,0.000412,1741751797.69857
0.091375,0.023,0.056125,-0.0072480002,-0.008255,0.00112925,1741751797.713016
0.10525,0.030875,0.07675,-0.01033025,-0.009582501,0.00067150005,1741751797.728056
0.1,0.025625,0.072125,-0.001114,-0.00453175,0.00042725,1741751797.742178
0.094875,0.018375,0.064,-0.001175,-0.00469975,0.00102225,1741751797.758044
0.095875,0.018375,0.065,-0.0027312501,-0.00697325,0.00296025,1741751797.771223
0.1,0.0195,0.0655,-0.002884,-0.0075072497,0.0038605002,1741751797.7884989
0.10175,0.01775,0.06525,-0.0062407497,-0.009155249,0.0048065,1741751797.800221
0.091625,0.009875,0.06625,-0.008224499,-0.010376001,0.0060882503,1741751797.814771
0.085375,0.010875,0.06825,-0.00811775,-0.011260999,0.008712751,1741751797.829241
0.0845,0.0185,0.07125,-0.00204475,-0.011535751,0.0151825,1741751797.843761
0.08925,0.040125,0.078375,-0.000534,-0.011810251,0.01649475,1741751797.858936
0.09,0.04725,0.08325,-0.00437925,-0.014007499,0.014495751,1741751797.8727272
0.085875,0.0535,0.095625,-0.0061035,-0.014800999,0.01260375,1741751797.888169
0.081625,0.05525,0.10225,-0.00738525,-0.014938249,0.0095672505,1741751797.90174
0.072,0.062875,0.1135,-0.0070952503,-0.013839751,0.00868225,1741751797.91623
0.07125,0.06975,0.119125,-0.00437925,-0.008727999,0.0061035,1741751797.930731
0.071625,0.07675,0.126625,-0.0027160002,-0.0042267498,0.00308225,1741751797.948066
0.076125,0.073875,0.12675,-0.0014037499,0.00096125,-0.00068675,1741751797.959755
0.075875,0.054375,0.118875,-0.0013580001,0.010559,-0.0075072497,1741751797.97441
0.077,0.04325,0.112125,0.0002595,0.0149535,-0.00918575,1741751797.988889
0.082125,0.03625,0.10475,0.0065307496,0.02159125,-0.0077210004,1741751798.003572
0.086125,0.036625,0.0905,0.0095672505,0.02360525,-0.0055847503,1741751798.0184588
0.09225,0.041125,0.08375,0.013382,0.0271455,-0.002655,1741751798.0325189
0.088875,0.05,0.067375,0.015228249,0.02854925,-0.0019225,1741751798.048616
0.086875,0.056,0.062625,0.016037,0.027771,-0.0021819999,1741751798.061549
0.089875,0.06425,0.057,0.014145001,0.026352,-0.0039215,1741751798.078331
0.0945,0.062625,0.054,0.00593575,0.022186251,-0.010253999,1741751798.090409
0.10125,0.045125,0.049625,0.000122000005,0.019470248,-0.013778751,1741751798.104882
0.101125,0.034125,0.0485,-0.00378425,0.01708975,-0.01605225,1741751798.119551
0.100875,0.02275,0.047125,-0.0014495,0.014510999,-0.01440425,1741751798.134342
0.105375,0.021,0.0465,0.00019825,0.013778751,-0.01239025,1741751798.150793
0.108,0.019125,0.0445,0.0037537501,0.01374825,-0.009079001,1741751798.163546
0.100125,0.022,0.035625,0.00715625,0.014007499,-0.0070037497,1741751798.178234
0.098875,0.030125,0.031375,0.01248175,0.013153,-0.0037385002,1741751798.192608
0.102625,0.044875,0.020375,0.0128785,0.01248175,-0.0041810004,1741751798.2075598
0.10475,0.0475,0.01075,0.009140001,0.0094604995,-0.00874325,1741751798.221642
0.101875,0.0435,-0.00975,0.00587475,0.0059510004,-0.01148975,1741751798.238351
0.099875,0.04,-0.0155,0.00146475,-0.005066,-0.014846751,1741751798.250855
0.092625,0.034875,-0.015625,0.000229,-0.01165775,-0.0153655,1741751798.265455
0.088125,0.036875,-0.01075,-0.00137325,-0.024643,-0.01513675,1741751798.2801092
0.08275,0.0485,0.002125,-0.0026854998,-0.030456498,-0.0159455,1741751798.295059
0.081625,0.05175,0.01,-0.00868225,-0.041748002,-0.02162175,1741751798.309288
0.07975,0.04625,0.03125,-0.0113525,-0.04653925,-0.025787251,1741751798.3238862
0.07575,0.03625,0.04075,-0.01310725,-0.0499725,-0.03025825,1741751798.3387089
0.0715,0.023,0.047625,-0.01474,-0.054183997,-0.03730775,1741751798.353302
0.070375,-0.006,0.061125,-0.01725775,-0.057235748,-0.039352503,1741751798.36851
0.065625,-0.020625,0.07225,-0.02996825,-0.06773375,-0.0402985,1741751798.382752
0.0505,-0.03975,0.1075,-0.035202,-0.07295225,-0.03800975,1741751798.400327
0.049125,-0.042,0.12875,-0.03739925,-0.077591,-0.02952575,1741751798.412121
0.04925,-0.04075,0.17,-0.03610225,-0.076599,-0.0250245,1741751798.427841
0.045,-0.04,0.18775,-0.03433225,-0.069305494,-0.017212,1741751798.442652
0.03475,-0.03875,0.215875,-0.03312675,-0.0632935,-0.013321,1741751798.4571662
0.02725,-0.03825,0.226,-0.02687075,-0.047607496,-0.00364675,1741751798.4707992
0.017375,-0.027875,0.242,-0.021576,-0.0385285,0.0027312501,1741751798.4878342
0.0165,-0.017625,0.246125,-0.009842,-0.0166625,0.01475525,1741751798.499913
0.017125,0.002625,0.23725,-0.00396725,-0.004242,0.0188445,1741751798.514386
0.019125,0.01,0.22125,0.006363,0.018920999,0.023071252,1741751798.528849
0.026625,0.0155,0.172,0.009781,0.02775575,0.02409375,1741751798.5431948
0.028875,0.0165,0.1465,0.01200875,0.034057498,0.02507025,1741751798.55796
0.031875,0.0195,0.12375,0.015854,0.0392915,0.027282748,1741751798.5721102
0.038875,0.0325,0.090125,0.017028749,0.038147,0.027984502,1741751798.5881972
0.043375,0.0415,0.079875,0.01567075,0.03047175,0.026702998,1741751798.600856
0.053125,0.059375,0.069,0.013122501,0.025360001,0.02417,1741751798.615586
0.05675,0.0655,0.066875,0.0049742498,0.01412975,0.01554875,1741751798.629621
0.058375,0.06675,0.068,-0.00039675,0.008316,0.01020825,1741751798.644104
0.056125,0.06275,0.07125,-0.0095672505,-0.0017852499,0.0012665,1741751798.6587431
0.0505,0.056125,0.083375,-0.01251225,-0.00564575,-0.00115975,1741751798.673301
0.046625,0.056625,0.09375,-0.01431275,-0.0087585,-0.0021819999,1741751798.68792
0.04225,0.059375,0.106375,-0.01310725,-0.01121525,-0.00181575,1741751798.702531
0.037875,0.066,0.127625,-0.0103455,-0.009430001,-0.00181575,1741751798.71826
0.03725,0.066625,0.130625,-0.00520325,-0.0010375,-0.00428775,1741751798.731772
0.03725,0.059625,0.11925,-0.003662,0.00340275,-0.006012,1741751798.748022
0.038125,0.052875,0.108375,-0.001007,0.00891125,-0.008026,1741751798.76083
0.040875,0.04225,0.089875,7.625e-05,0.009643501,-0.00801075,1741751798.7777972
0.04125,0.040375,0.085,0.0013580001,0.008316,-0.00688175,1741751798.789972
0.0395,0.041625,0.081625,0.0013427499,0.0068665,-0.0063477503,1741751798.804311
0.039625,0.044125,0.08275,7.625e-05,0.00381475,-0.0062407497,1741751798.8188422
0.04175,0.0475,0.08625,-0.0007935,0.0027465,-0.0070495,1741751798.8333282
0.042,0.046625,0.087375,-0.00143425,0.0019989999,-0.008270251,1741751798.848114
0.0415,0.044125,0.091,-0.0008545,0.00099175,-0.010513251,1741751798.862377
0.04175,0.042625,0.092,0.00010675,0.0007935,-0.011688249,1741751798.879286
0.04275,0.03925,0.091375,0.000946,0.0004425,-0.01504525,1741751798.8913121
0.046625,0.026,0.088875,-0.00016775,-0.00030525,-0.01690675,1741751798.907638
0.047125,0.01725,0.089125,-0.00328075,-0.002365,-0.0187835,1741751798.921639
0.044875,0.003625,0.09275,-0.0033570002,-0.0029907501,-0.0178375,1741751798.9353049
0.046375,0.0015,0.0945,0.0010375,-0.00213625,-0.01310725,1741751798.949991
0.053375,0.00325,0.092,0.0040587503,-0.0009765,-0.0110625,1741751798.9645388
0.054625,0.00375,0.088625,0.0059815003,-0.000534,-0.009948749,1741751798.9790158
0.05625,0.001625,0.08575,0.0043182503,-0.0017852499,-0.010498,1741751798.993582
0.056875,-0.00175,0.087,0.000473,-0.004547,-0.012039251,1741751799.00826
0.055,-0.01025,0.087375,0.000534,-0.00514225,-0.01200875,1741751799.023026
0.054625,-0.01225,0.0865,0.001892,-0.0053405,-0.0110015,1741751799.0383182
0.05925,-0.009375,0.083375,0.00585925,-0.0053405,-0.0072785,1741751799.052309
0.05975,-0.004375,0.082875,0.00846875,-0.00567625,-0.0051574996,1741751799.0683498
0.062,0.003375,0.087,0.0100707505,-0.008850001,-0.00343325,1741751799.0816152
0.06425,0.0095,0.09525,0.007431,-0.01077275,-0.0051880004,1741751799.098324
0.06575,0.005375,0.0975,-0.0022277501,-0.016418502,-0.010437001,1741751799.110811
0.0465,-0.011125,0.111625,-0.0074004997,-0.0201875,-0.011169501,1741751799.12556
0.043,-0.005,0.128125,-0.00086975005,-0.0226745,-0.00328075,1741751799.140212
0.051375,0.01975,0.15325,0.0029907501,-0.0199585,-0.00077825,1741751799.154752
0.0505,0.028125,0.15625,0.00883475,-0.01165775,-0.00137325,1741751799.1696188
0.059625,0.034,0.1545,0.0089875,-0.00868225,-0.00411975,1741751799.18381
0.058125,0.0265,0.150375,0.00030525,-0.0074920002,-0.01194775,1741751799.198414
0.04575,0.009,0.1495,-0.0037079998,-0.00833125,-0.01380925,1741751799.213054
0.048875,0.0065,0.153,-0.0050202496,-0.00770575,-0.013443,1741751799.227712
0.05975,0.006,0.152125,-0.001007,-0.0054475004,-0.01197825,1741751799.242305
0.06175,0.00625,0.147875,0.0030975002,-0.0032655,-0.01048275,1741751799.258014
0.06425,0.005625,0.1435,0.00328075,-0.00216675,-0.01026925,1741751799.271401
0.061125,0.002875,0.140625,0.00042725,-0.0033264998,-0.01098625,1741751799.2884638
0.0595,0.004125,0.144,-0.00738525,-0.0068055,-0.013183501,1741751799.300548
0.03925,0.001625,0.153125,-0.012207,-0.008667,-0.014923001,1741751799.315398
0.0415,0.00325,0.164625,-0.018020751,-0.011688249,-0.01593025,1741751799.329746
0.041,0.011625,0.187125,-0.0151825,-0.0100555,-0.015075751,1741751799.344299
0.035875,0.01275,0.19275,-0.009643501,-0.00148,-0.01573175,1741751799.359058
0.040625,0.00375,0.19125,-0.0088805,0.00419625,-0.01708975,1741751799.373538
0.039375,-0.008375,0.181125,-0.0050202496,0.0162505,-0.01734925,1741751799.3882859
0.03275,-0.0345,0.1515,-0.001587,0.021408001,-0.01474,1741751799.402972
0.029875,-0.039375,0.139125,0.008590749,0.02819825,-0.00213625,1741751799.417691
0.032875,-0.026875,0.12475,0.014510999,0.030426001,0.00561525,1741751799.4321458
0.035375,-0.0145,0.120375,0.01927175,0.03227225,0.012146,1741751799.4477901
0.037125,0.00525,0.111,0.02238475,0.0353545,0.018448,1741751799.461061
0.034125,0.0095,0.105,0.020584,0.0361175,0.018737748,1741751799.477597
0.032375,0.012875,0.1005,0.016448999,0.0355225,0.01805125,1741751799.4898582
0.030125,0.021125,0.09475,0.014434749,0.03492725,0.017334,1741751799.504268
0.025,0.024625,0.0915,0.013214,0.03512575,0.0150605,1741751799.518673
0.02275,0.034,0.08425,0.01440425,0.035797,0.013641249,1741751799.533186
0.025375,0.038625,0.07975,0.01586925,0.037490748,0.00889575,1741751799.5486069
0.0285,0.0405,0.06375,0.016128499,0.038452253,0.0056304997,1741751799.5621939
0.03025,0.038625,0.053125,0.0161895,0.0391235,0.0021819999,1741751799.5780668
0.040125,0.032,0.0315,0.015228249,0.038452253,-0.004837,1741751799.5909371
0.045875,0.026,0.020125,0.0138855,0.037231497,-0.008712751,1741751799.6057239
0.05,0.017875,0.00825,0.00976575,0.032653753,-0.016693002,1741751799.619833
0.0585,0.000375,-0.01175,0.008270251,0.02870175,-0.0197295,1741751799.6343071
0.065125,-0.006375,-0.01825,0.00717175,0.018127501,-0.023285,1741751799.650961
0.07725,-0.01725,-0.0255,0.0057220003,0.011764499,-0.02442925,1741751799.663529
0.08175,-0.022125,-0.026,-0.0016175,-0.00372325,-0.026474,1741751799.67831
0.084625,-0.035375,-0.018,-0.0072632497,-0.012619001,-0.0275115,1741751799.6930392
0.0815,-0.042875,-0.007,-0.01882925,-0.03120425,-0.027557248,1741751799.707753
0.068,-0.05025,0.033125,-0.0218505,-0.039611753,-0.02563475,1741751799.7224371
0.060375,-0.048875,0.05725,-0.02177425,-0.0494995,-0.01918025,1741751799.7380018
0.05025,-0.040375,0.0975,-0.0206145,-0.0503235,-0.0158385,1741751799.751959
0.049125,-0.034625,0.11225,-0.017120251,-0.046051,-0.011169501,1741751799.768306
0.0525,-0.0255,0.12975,-0.014572251,-0.042099,-0.010452249,1741751799.781441
0.054375,-0.02425,0.134375,-0.01248175,-0.0382995,-0.011078,1741751799.7985191
0.0535,-0.030375,0.146875,-0.013717749,-0.03492725,-0.015625,1741751799.810945
0.050625,-0.037,0.154125,-0.01582325,-0.03408825,-0.0184785,1741751799.8280902
0.048625,-0.045375,0.159125,-0.0169525,-0.028839001,-0.022521999,1741751799.8406332
0.054625,-0.065375,0.159625,-0.016143749,-0.02490225,-0.023117,1741751799.855676
0.058625,-0.077125,0.154125,-0.01402275,-0.017746,-0.02101125,1741751799.870139
0.06225,-0.096125,0.14325,-0.012832751,-0.015976,-0.017883249,1741751799.885248
0.061375,-0.1005,0.143,-0.01260375,-0.016448999,-0.009262,1741751799.901008
0.05325,-0.100375,0.1515,-0.0138702495,-0.01731875,-0.004837,1741751799.9144168
0.049,-0.097,0.15775,-0.01620475,-0.01693725,0.00367725,1741751799.9290922
0.039375,-0.08825,0.16525,-0.016876249,-0.015167249,0.00764475,1741751799.9436228
0.03525,-0.0835,0.16575,-0.01829525,-0.009796251,0.01481625,1741751799.958233
0.029625,-0.075625,0.15875,-0.01852425,-0.0065612504,0.017807,1741751799.972865
0.02775,-0.0705,0.15175,-0.01452625,-0.000412,0.02360525,1741751799.988278
0.0345,-0.054125,0.1335,-0.011917,0.00184625,0.02613825,1741751800.0023181
0.029625,-0.047625,0.12575,-0.00744625,0.00238025,0.028778,1741751800.01793
0.045,-0.03475,0.124375,-0.00045775,0.00131225,0.02908325,1741751800.031761
0.0575,-0.02975,0.12975,-0.00694275,-0.0088195,0.0227355,1741751800.048043
0.0525,-0.026875,0.156625,-0.019577,-0.017105,0.01794425,1741751800.060947
0.042625,-0.026125,0.173625,-0.03067025,-0.024826,0.01454175,1741751800.0781791
0.01275,-0.016625,0.20825,-0.044128504,-0.0366975,0.016021749,1741751800.090127
-0.005125,-0.00525,0.227,-0.047638,-0.03996275,0.021484248,1741751800.104897
-0.019375,0.011375,0.245375,-0.040924,-0.03329475,0.039306752,1741751800.119663
-0.039625,0.059125,0.266375,-0.03300475,-0.02301025,0.048477247,1741751800.1345139
-0.05025,0.08625,0.265375,-0.01896675,0.00520325,0.060257,1741751800.15063
-0.0715,0.13275,0.24425,-0.0119934995,0.0213165,0.06201175,1741751800.1635761
-0.074625,0.150375,0.22375,-0.0064545004,0.05319225,0.0558015,1741751800.178132
-0.080125,0.15975,0.158625,-0.008651749,0.0672455,0.048355,1741751800.192607
-0.076,0.151875,0.11975,-0.0079345,0.0895385,0.033432,1741751800.20736
-0.0575,0.127,0.0455,-0.0068969997,0.09582525,0.02696225,1741751800.22156
-0.04575,0.114375,0.01375,-0.001709,0.096939005,0.01678475,1741751800.238086
-0.019625,0.096125,-0.0345,0.0020599999,0.092102,0.01330575,1741751800.250686
-0.007375,0.089125,-0.05075,0.0034484998,0.084075995,0.0100707505,1741751800.2654028
0.015625,0.07825,-0.068625,0.00061025,0.06185925,0.004074,1741751800.2796621
0.026,0.073875,-0.0705,-0.00302125,0.04898075,0.0013580001,1741751800.2942772
0.032625,0.068125,-0.06925,-0.014297499,0.02439875,-0.00543225,1741751800.3088598
0.041875,0.051625,-0.060625,-0.01927175,0.014068499,-0.00868225,1741751800.3236501
0.0455,0.041375,-0.05275,-0.02598575,-0.00302125,-0.0125275,1741751800.338527
0.050625,0.022375,-0.02925,-0.027526751,-0.009872501,-0.0127105,1741751800.3531609
0.052,0.016,-0.015375,-0.0275115,-0.019927999,-0.009643501,1741751800.368444
0.050125,0.013,0.01625,-0.026825001,-0.023620501,-0.0065002497,1741751800.382682
0.04875,0.01725,0.034125,-0.0233155,-0.027130252,0.00115975,1741751800.397394
0.047875,0.03,0.063875,-0.01956175,-0.02545175,0.00453175,1741751800.411979
0.049,0.036625,0.07225,-0.00747675,-0.01617425,0.010147001,1741751800.42787
0.054,0.054125,0.072375,-0.00125125,-0.01086425,0.01228325,1741751800.44261
0.05275,0.063625,0.06825,0.0061339997,-0.0065307496,0.014358499,1741751800.457452
0.0555,0.0825,0.071125,0.007309,-0.00823975,0.013854999,1741751800.469873
0.05825,0.08825,0.079,0.00561525,-0.011734,0.0114440005,1741751800.484384
0.058625,0.089625,0.089875,-0.00343325,-0.01997375,0.0027465,1741751800.49897
0.061625,0.0835,0.112625,-0.0072937496,-0.02259825,-0.00157175,1741751800.513566
0.061875,0.076875,0.1215,-0.0129395,-0.023681749,-0.008209251,1741751800.528308
0.0595,0.06275,0.133,-0.013854999,-0.02272025,-0.009521499,1741751800.542897
0.062,0.056375,0.137375,-0.016296498,-0.0204925,-0.009506251,1741751800.558527
0.057875,0.042875,0.146125,-0.01896675,-0.019317752,-0.008499251,1741751800.572237
0.04725,0.037375,0.147125,-0.01994325,-0.012985251,-0.003952,1741751800.588346
0.06575,0.0335,0.14475,-0.017135499,-0.0077972496,-0.0003815,1741751800.601643
0.079375,0.02925,0.135625,-0.010452249,0.00254825,0.0078735,1741751800.618303
0.07125,0.024625,0.117625,-0.0052795,0.0052795,0.01374825,1741751800.630688
0.06275,0.032125,0.115125,0.003769,0.0080415,0.02497875,1741751800.645161
0.050875,0.056,0.11725,0.0047607496,0.0088195,0.02854925,1741751800.659464
0.04875,0.06875,0.12175,0.0039825,0.0093385,0.030914249,1741751800.673894
0.04775,0.080875,0.126375,0.00289925,0.01210025,0.03279125,1741751800.688388
0.045125,0.100625,0.12825,0.00393675,0.01525875,0.032256998,1741751800.702778
0.043125,0.106375,0.122375,0.00845325,0.024993999,0.02793875,1741751800.718787
0.04575,0.10275,0.093625,0.01077275,0.030151252,0.024993999,1741751800.731442
0.045125,0.094,0.0745,0.01251225,0.036849998,0.0215455,1741751800.748436
0.03875,0.076625,0.03525,0.0134735005,0.0382385,0.022171,1741751800.760154
0.034625,0.071,0.017,0.016448999,0.035766497,0.02810675,1741751800.774668
0.0045,0.07175,-0.0135,0.01779175,0.03144825,0.0332795,1741751800.789247
-0.025875,0.084875,-0.019875,0.01899725,0.02490225,0.040420502,1741751800.80379
-0.062375,0.110125,-0.0145,0.01930225,0.00782775,0.06007375,1741751800.818327
-0.124375,0.183875,0.02075,0.019439751,0.0016785001,0.069046,1741751800.832717
-0.13975,0.22175,0.034,0.02398675,0.00325,0.0716705,1741751800.848752
-0.131,0.288875,0.033625,0.0292815,0.0088805,0.0634765,1741751800.8616982
-0.104375,0.31825,0.025,0.04202275,0.0161895,0.02658075,1741751800.8762612
-0.04225,0.340625,0.001125,0.04151925,0.0127105,-0.0042267498,1741751800.890763
-0.030625,0.306625,-0.012875,0.014648501,-0.013931249,-0.0817565,1741751800.907818
-0.061625,0.1625,-0.01375,-0.0044555003,-0.034911998,-0.1156615,1741751800.921778
-0.087875,0.095,0.0075,-0.0309905,-0.0784455,-0.155136,1741751800.934964
-0.127375,-0.004875,0.064125,-0.036987253,-0.09591675,-0.16262825,1741751800.9500082
-0.13375,-0.04375,0.09275,-0.03793325,-0.12147525,-0.16130075,1741751800.965122
-0.147,-0.11175,0.15375,-0.039352503,-0.13217175,-0.15512075,1741751800.979486
-0.16475,-0.138875,0.1895,-0.05302425,-0.154602,-0.13253775,1741751800.994234
-0.201,-0.16225,0.287375,-0.059249748,-0.16397099,-0.114563,1741751801.009053
-0.199625,-0.155625,0.343625,-0.058426,-0.16610725,-0.09223925,1741751801.0238678
-0.158125,-0.1215,0.44,-0.041336,-0.13792425,-0.043686002,1741751801.038989
-0.130375,-0.099875,0.471625,-0.03224175,-0.10878,-0.0217285,1741751801.053709
-0.10175,-0.055375,0.4745,-0.014572251,-0.028,0.0149995005,1741751801.068714
-0.116875,-0.039,0.432375,-0.00016775,0.017303498,0.0312195,1741751801.0833101
-0.140375,-0.03,0.364625,0.02548225,0.09082025,0.06027225,1741751801.098337
-0.177375,-0.016875,0.229875,0.02977,0.11331175,0.073608495,1741751801.112365
-0.191375,-0.007,0.183375,0.02790825,0.13577275,0.097107,1741751801.127342
-0.20675,0.025375,0.121625,0.02807625,0.14003,0.10803225,1741751801.141691
-0.192,0.050875,0.103,0.0291595,0.140396,0.12615976,1741751801.157894
-0.176625,0.105875,0.061,0.029724,0.13804625,0.13105775,1741751801.171932
-0.164625,0.14,0.041875,0.03559875,0.1231995,0.1302185,1741751801.184937
-0.058625,0.20225,0.033125,0.025512751,0.10762025,0.115158,1741751801.199593
-0.027375,0.189375,0.03325,-0.01791375,0.080062754,0.06346125,1741751801.214255
-0.03425,0.173875,0.000875,-0.012329,0.077423,0.0532075,1741751801.2287948
-0.001625,0.174875,-0.006125,-0.0111085,0.07020575,0.04438775,1741751801.243339
0.039125,0.1325,-0.0485,-0.02114875,0.056259252,0.019897498,1741751801.258126
0.0295,0.086875,-0.080625,-0.032364,0.04818725,0.008606,1741751801.2726982
0.01675,0.0525,-0.101625,-0.033157248,0.016998248,0.01121525,1741751801.2887108
0.01325,0.07825,-0.09375,-0.01914975,-0.00115975,0.02336125,1741751801.3017979
0.015375,0.1285,-0.055625,-0.00555425,-0.03810125,0.03424075,1741751801.318537
-0.0015,0.206375,0.05975,-0.009842,-0.05140675,0.02557375,1741751801.3310678
-0.007,0.21625,0.098625,-0.018875,-0.05305475,-0.00491325,1741751801.348263
-0.003625,0.18275,0.12075,-0.02363575,-0.047851503,-0.020141501,1741751801.3603652
-0.004125,0.15,0.1205,-0.029831,-0.0394135,-0.03987125,1741751801.375183
-0.00025,0.101125,0.12325,-0.0261535,-0.0345155,-0.0420685,1741751801.3898282
0.010875,0.08875,0.1255,-0.015213001,-0.021103,-0.040268,1741751801.404595
0.03025,0.061125,0.117,-0.011886501,-0.013702501,-0.039154,1741751801.421834
0.03675,0.04575,0.108375,-0.00788875,-0.00204475,-0.03408825,1741751801.43405
0.046875,0.023,0.096875,-0.00712575,0.0009765,-0.029358,1741751801.448668
0.051375,0.018,0.09675,-0.00785825,0.0027312501,-0.01716625,1741751801.463291
0.05575,0.015625,0.103375,-0.00912475,0.003006,-0.011031999,1741751801.478092
0.052125,0.01925,0.10875,-0.01033025,0.00372325,-0.00469975,1741751801.492494
0.046875,0.028,0.1135,-0.00413525,0.010513251,0.009582501,1741751801.508242
0.03775,0.0535,0.10975,0.00314325,0.01658625,0.0160675,1741751801.521339
0.033375,0.066875,0.101375,0.01664725,0.02822875,0.026352,1741751801.53857
0.02775,0.095625,0.078875,0.02076725,0.03205875,0.0301055,1741751801.5503879
0.028875,0.107125,0.068375,0.02265925,0.032776,0.03117375,1741751801.564843
0.0365,0.12525,0.054375,0.02316275,0.030838,0.029266251,1741751801.579054
0.03725,0.1325,0.050125,0.02098075,0.02490225,0.021514999,1741751801.593654
0.039625,0.138375,0.044375,0.018341,0.021636998,0.01608275,1741751801.608959
0.041375,0.134,0.04,0.0151825,0.018585252,0.010147001,1741751801.622286
0.041625,0.122875,0.03225,0.010681249,0.014587499,0.00010675,1741751801.638176
0.039,0.096625,0.01125,0.010528499,0.01257325,-0.00181575,1741751801.6510878
0.03725,0.08925,0.004625,0.0068665,0.0028687501,-0.00024425,1741751801.6655512
0.006625,0.111,0.00425,0.00671375,-0.00289925,0.0037079998,1741751801.679903
-0.00025,0.16425,0.01175,0.021347,-0.008499251,0.01095575,1741751801.694459
-0.015625,0.214,0.013625,0.017578252,-0.0106965,0.00109875,1741751801.7090628
-0.03925,0.204375,-0.000125,0.0111085,-0.012619001,-0.020141501,1741751801.723989
-0.0805,0.189625,-0.0315,0.00976575,-0.014495751,-0.025543248,1741751801.7387898
-0.08825,0.19,-0.041,0.0050965,-0.0247345,-0.0338135,1741751801.753644
-0.08925,0.198875,-0.0355,0.00317375,-0.033325247,-0.03971875,1741751801.7683818
-0.091625,0.196625,-0.01275,-0.0051880004,-0.054809503,-0.059143003,1741751801.7832808
-0.102625,0.15275,0.05825,-0.012557999,-0.064209,-0.070984,1741751801.798131
-0.106,0.11775,0.092,-0.0203705,-0.07203675,-0.088256754,1741751801.8126929
-0.0875,0.061625,0.13575,-0.01460275,-0.07011425,-0.0908965,1741751801.827992
-0.0695,0.04275,0.151625,-0.0064545004,-0.067977995,-0.092224,1741751801.84208
-0.05825,-0.01225,0.208875,-0.009948749,-0.07753,-0.1037445,1741751801.8591208
-0.0655,-0.053,0.25775,-0.021331752,-0.087890506,-0.11183175,1741751801.8716621
-0.068125,-0.096125,0.310625,-0.032364,-0.08990475,-0.10986325,1741751801.8882182
