acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
0.03725,0.001125,0.03,0.013183501,0.02142325,-0.01586925,1738726547.61599
0.043875,-0.013,0.0265,0.01197825,0.01716625,-0.013061499,1738726547.630261
0.05425,-0.039375,0.0105,0.009445249,0.01510625,-0.010894749,1738726547.644852
0.05825,-0.04825,0.00125,0.0028229998,0.0087585,-0.0045165,1738726547.659269
0.065,-0.048625,-0.002375,0.000763,0.005005,-0.00083925005,1738726547.675078
0.066875,-0.052375,-0.012,0.00027475,0.0021515,0.0023345,1738726547.6881988
0.066375,-0.062375,-0.031,0.00213625,-0.00305175,0.008072,1738726547.705025
0.0615,-0.090375,-0.07725,0.00148,-0.0074004997,0.011627249,1738726547.717382
0.058,-0.0985,-0.1015,-0.0063477503,-0.0198365,0.02026375,1738726547.735064
0.03775,-0.121875,-0.162375,-0.013137749,-0.028244,0.024780251,1738726547.746791
0.0145,-0.122875,-0.1695,-0.02804575,-0.05400075,0.03889475,1738726547.761386
-0.067625,-0.0575,-0.08725,-0.034606997,-0.067596495,0.04727175,1738726547.7761831
-0.126125,0.01025,-0.015625,-0.050598253,-0.088623,0.05918875,1738726547.79088
-0.266125,0.18225,0.219875,-0.058792,-0.09524525,0.063202,1738726547.8056
-0.308875,0.3375,0.387,-0.0589295,-0.09565725,0.068756,1738726547.819874
-0.303875,0.48175,0.5,-0.02186575,-0.05622875,0.054077253,1738726547.834999
-0.193625,0.5,0.433125,0.00054925,-0.022918751,0.017746,1738726547.8488069
-0.132375,0.391125,0.337375,0.0216675,0.01216125,-0.05230725,1738726547.8658218
-0.038625,0.0185,0.30175,0.022995,0.0159455,-0.062759496,1738726547.8776782
-0.004125,-0.1125,0.29475,0.024353001,0.030761749,-0.042984,1738726547.8948631
0.03175,-0.110625,0.179875,0.024947999,0.03926075,-0.0262145,1738726547.9066648
0.03425,-0.067875,0.118875,0.0230255,0.0430145,-0.01452625,1738726547.921111
0.02675,-0.038875,0.056875,0.01324475,0.038390998,-0.0068055,1738726547.9355772
0.020375,-0.037125,0.045125,0.00975025,0.03427125,-0.0047455,1738726547.949978
0.0115,-0.019125,0.02725,0.008072,0.02807625,0.0025025,1738726547.966072
-0.006875,0.052625,0.011125,0.0065002497,0.02316275,0.00488275,1738726547.9787898
-0.0125,0.085625,0.027375,0.0023345,0.0114744995,0.0031585,1738726547.994862
-0.014875,0.111,0.086875,0.0020905002,0.00798025,0.000183,1738726548.007493
-0.013625,0.10925,0.10425,0.00367725,0.0073242504,-0.0030365,1738726548.024848
-0.00775,0.0965,0.118125,0.00833125,0.009201,-0.008727999,1738726548.036375
-0.004875,0.084125,0.12275,0.0094604995,0.009948749,-0.0112915,1738726548.050814
-0.002375,0.067625,0.133,0.009643501,0.010314999,-0.0144805005,1738726548.066439
0.001125,0.04725,0.162125,0.00985725,0.0114135,-0.014267,1738726548.079577
0.002625,0.04975,0.168875,0.01187125,0.01719675,-0.01307675,1738726548.094926
0.004375,0.0505,0.158625,0.01324475,0.020934999,-0.0134735005,1738726548.1083672
0.00575,0.0515,0.14875,0.01390075,0.024704,-0.0141145,1738726548.124927
0.008875,0.04875,0.111625,0.0138245,0.0319825,-0.016922,1738726548.1373398
0.013,0.028,0.077125,0.014206001,0.03421025,-0.019027751,1738726548.154917
0.02,-0.009625,0.038625,0.0160675,0.031601,-0.0180665,1738726548.166173
0.03725,-0.066625,-0.003625,0.01634225,0.027542,-0.012756251,1738726548.18068
0.0445,-0.053125,-0.027,0.016922,0.0200805,0.00125125,1738726548.195106
0.061375,-0.016625,-0.093875,0.0174865,0.01542675,0.0038757501,1738726548.209455
0.07075,-0.0445,-0.14275,0.015167249,0.002884,0.00181575,1738726548.225023
0.072,-0.1565,-0.249125,0.009613,-0.0087585,0.00378425,1738726548.2383559
0.05575,-0.1895,-0.25675,0.00042725,-0.02601625,0.01136775,1738726548.2550342
0.0275,-0.179375,-0.226625,-0.017455999,-0.0631715,0.0366515,1738726548.267427
-0.06525,-0.11725,-0.1175,-0.02452075,-0.07722475,0.0470885,1738726548.284724
-0.121875,-0.05275,-0.03675,-0.043090753,-0.1006165,0.06327825,1738726548.296869
-0.240375,0.125625,0.22425,-0.050231997,-0.10711675,0.067520246,1738726548.311457
-0.286875,0.247375,0.386875,-0.038803,-0.096695,0.070648246,1738726548.32608
-0.278,0.5,0.5,-0.018859752,-0.072113,0.060028,1738726548.340565
-0.228875,0.5,0.488125,0.010742251,-0.00416575,0.00010675,1738726548.355226
-0.1145,0.321375,0.361625,0.013488751,0.011825499,-0.0289765,1738726548.369468
-0.07,0.16075,0.33975,0.01278675,0.017547501,-0.0486755,1738726548.3852422
-0.0365,0.002,0.314875,0.0148315,0.030777,-0.054245,1738726548.398428
-0.004375,-0.09875,0.220875,0.01664725,0.03819275,-0.04214475,1738726548.415851
-0.005,-0.052625,0.181875,0.01460275,0.0435485,-0.02006525,1738726548.4276202
-0.017625,0.02625,0.141625,0.0119934995,0.043701246,-0.017501751,1738726548.44472
-0.022875,0.0245,0.113,0.008194,0.044570997,-0.019989,1738726548.456495
-0.025625,0.041,0.056875,0.0077210004,0.04290775,-0.019699,1738726548.470869
-0.023875,0.05675,0.04875,0.008255,0.039794996,-0.019775499,1738726548.485431
-0.021125,0.0565,0.046875,0.0101775,0.034546003,-0.022094749,1738726548.4996312
-0.00925,0.0325,0.057375,0.011123749,0.03237925,-0.02149975,1738726548.515998
-0.001375,0.036125,0.06725,0.0136565,0.030136,-0.01820375,1738726548.528542
0.014875,0.03525,0.057875,0.01396175,0.029663,-0.018448,1738726548.544917
0.022375,0.0195,0.048,0.009933501,0.0256805,-0.019592252,1738726548.557452
0.034375,-0.00725,0.043625,0.007187,0.022491502,-0.018585252,1738726548.574929
0.039375,-0.01425,0.042375,0.00535575,0.019638,-0.016876249,1738726548.5863628
0.04375,-0.02075,0.03775,0.0053405,0.015457249,-0.012496999,1738726548.6007528
0.0515,-0.0335,0.02175,0.0068207504,0.013717749,-0.00985725,1738726548.616033
0.055875,-0.041875,0.0065,0.009262,0.009430001,-0.00378425,1738726548.629571
0.065875,-0.0645,-0.0215,0.0097045,0.0058899997,-0.00057975,1738726548.6449542
0.07075,-0.0795,-0.036875,0.009369001,-0.0012207499,0.0067597497,1738726548.658559
0.076125,-0.098,-0.10275,0.00791925,-0.0049590003,0.010681249,1738726548.675044
0.074625,-0.10775,-0.144625,-0.00024425,-0.0193635,0.017700251,1738726548.687705
0.046625,-0.124625,-0.1995,-0.0068512503,-0.031601,0.022049,1738726548.705091
0.01325,-0.127875,-0.181875,-0.013183501,-0.04692075,0.02775575,1738726548.7169821
-0.0325,-0.11375,-0.142,-0.026733499,-0.0760345,0.043899503,1738726548.7349179
-0.140875,-0.01025,0.023375,-0.033966,-0.0877075,0.052429248,1738726548.746356
-0.1965,0.073,0.1405,-0.04208375,-0.09822075,0.0642395,1738726548.760818
-0.256375,0.3255,0.423875,-0.036255002,-0.09382625,0.0650635,1738726548.775348
-0.248125,0.430375,0.5,-0.0068512503,-0.052719,0.038269002,1738726548.78982
-0.18375,0.418375,0.46125,0.00587475,-0.024292,0.013092,1738726548.805293
-0.145,0.333625,0.389625,0.013412501,0.0072175004,-0.02964775,1738726548.818779
-0.07275,0.10125,0.3345,0.01316825,0.013092,-0.041214,1738726548.8353899
-0.0445,-0.006,0.307,0.013931249,0.020141501,-0.044403,1738726548.847826
-0.0245,-0.0605,0.256375,0.01643375,0.03627025,-0.029571502,1738726548.865914
-0.0065,-0.03175,0.158,0.0154725,0.03964225,-0.0206605,1738726548.876832
-0.00525,-0.008625,0.129,0.0101775,0.03898625,-0.01460275,1738726548.89132
-0.009125,-0.009,0.0845,0.008133001,0.03775025,-0.014267,1738726548.905816
-0.012875,-0.000375,0.066625,0.0052337497,0.03331,-0.01020825,1738726548.920316
-0.015375,0.041375,0.065,0.00444025,0.03025825,-0.008773751,1738726548.9351418
-0.013,0.04725,0.06825,0.004593,0.0280305,-0.008850001,1738726548.949184
-0.008625,0.046375,0.07,0.0069580004,0.0252075,-0.009430001,1738726548.965935
0.00275,0.04125,0.082875,0.008346501,0.024047751,-0.0095672505,1738726548.978049
0.008125,0.03625,0.085,0.009552,0.023117,-0.010437001,1738726548.9947891
0.017,0.020625,0.0745,0.00868225,0.0222015,-0.010742251,1738726549.006646
0.020625,0.01375,0.0805,0.006073,0.01823425,-0.009811499,1738726549.021135
0.027375,0.007875,0.1035,0.0068512503,0.01791375,-0.0087585,1738726549.035459
0.03,0.004,0.09875,0.009491,0.019333,-0.0076295,1738726549.049836
0.032625,0.000875,0.085875,0.01498425,0.02183525,-0.0048979996,1738726549.0659359
0.040125,0.004,0.06225,0.01617425,0.021698,-0.0036162501,1738726549.078537
0.044375,0.0045,0.043375,0.0153807495,0.0199585,-0.00302125,1738726549.09474
0.056125,-0.021875,-0.005625,0.014267,0.017517,-0.00331125,1738726549.1076071
0.0625,-0.048375,-0.033625,0.0127105,0.009887749,-0.00027475,1738726549.1248472
0.07275,-0.089,-0.092625,0.011795,0.004074,0.0041044997,1738726549.1365929
0.0755,-0.09,-0.116,0.010513251,-0.00334175,0.009658749,1738726549.151139
0.06875,-0.07175,-0.136875,0.007553,-0.02127075,0.01896675,1738726549.1661131
0.056,-0.071,-0.140125,0.008316,-0.030136,0.021286,1738726549.180275
0.03425,-0.06425,-0.1555,0.00393675,-0.0469055,0.02572625,1738726549.1948102
-0.046875,-0.043375,-0.170375,-0.0065765,-0.060257,0.026977502,1738726549.209436
-0.10425,-0.042625,-0.102875,-0.037674,-0.097458,0.031692497,1738726549.2251039
-0.229375,0.056625,0.17125,-0.0517425,-0.111557,0.03810125,1738726549.238755
-0.277625,0.153,0.35275,-0.0506135,-0.111618,0.0494995,1738726549.254834
-0.27825,0.414875,0.5,-0.03056325,-0.09111025,0.047668498,1738726549.26774
-0.236625,0.47525,0.5,0.01251225,-0.014572251,0.00564575,1738726549.284998
-0.133875,0.274625,0.370625,0.01985175,0.01251225,-0.022949249,1738726549.296638
-0.0905,0.12325,0.33425,0.0193635,0.021453751,-0.04216,1738726549.3112588
-0.056625,-0.000625,0.320125,0.01678475,0.0289155,-0.04653925,1738726549.3258722
-0.01475,-0.1165,0.229625,0.01814275,0.03775025,-0.037368752,1738726549.340511
-0.005875,-0.107375,0.162,0.016327,0.047577,-0.014434749,1738726549.3552692
-0.00425,-0.024,0.090125,0.01260375,0.0448455,-0.0076295,1738726549.369836
-0.008,-0.004875,0.08025,0.0073395,0.03677375,-0.0061950004,1738726549.38523
-0.019875,0.00275,0.060125,0.00561525,0.03373725,-0.00585925,1738726549.398918
-0.02325,0.024,0.0665,0.00399775,0.026397752,-0.002655,1738726549.4159338
-0.02275,0.072375,0.083,0.0052947504,0.02436825,-0.0030669998,1738726549.428032
-0.0205,0.07375,0.08775,0.0074004997,0.0230255,-0.00561525,1738726549.444739
-0.01625,0.061625,0.097625,0.01083375,0.02091975,-0.0112305,1738726549.456907
-0.00525,0.043625,0.113,0.01194775,0.0211945,-0.012436,1738726549.471382
-0.000125,0.03425,0.108875,0.010788,0.022186251,-0.013839751,1738726549.485897
0.01,0.009625,0.11,0.009887749,0.02211,-0.0138245,1738726549.50054
0.014375,-0.0055,0.10725,0.01042175,0.02357475,-0.0115205,1738726549.515414
0.0225,-0.017375,0.088375,0.01197825,0.02430725,-0.00912475,1738726549.529442
0.02725,-0.017125,0.080125,0.013626001,0.02439875,-0.00668325,1738726549.544708
0.03275,-0.01475,0.069625,0.014663749,0.02418525,-0.00340275,1738726549.55843
0.04425,-0.026375,0.030375,0.014724749,0.02354425,-0.002655,1738726549.5748758
0.04975,-0.037125,0.00775,0.015075751,0.019348249,0.0003815,1738726549.5873868
0.059125,-0.050875,-0.040875,0.016021749,0.016143749,0.003128,1738726549.6048949
0.0625,-0.048,-0.0735,0.0192565,0.008148249,0.009094249,1738726549.616441
0.063375,-0.0345,-0.14775,0.018859752,0.00119025,0.010589501,1738726549.630861
0.060125,-0.041375,-0.169625,0.011169501,-0.021103,0.0106965,1738726549.645517
0.037,-0.049625,-0.1775,0.0049742498,-0.03364575,0.0115967505,1738726549.660047
0.01225,-0.05025,-0.1725,-0.0033264998,-0.046142504,0.0128175,1738726549.675092
-0.023,-0.055625,-0.146375,-0.024108998,-0.07437125,0.016037,1738726549.68943
-0.115875,-0.044875,-0.001375,-0.03575125,-0.088256754,0.02009575,1738726549.7049
-0.168375,0.005875,0.1045,-0.05856325,-0.10717775,0.03309625,1738726549.718894
-0.25575,0.172375,0.3935,-0.060852002,-0.10929875,0.03869625,1738726549.734845
-0.27275,0.283875,0.5,-0.03125,-0.08161925,0.038558997,1738726549.747917
-0.230125,0.442375,0.5,-0.01033025,-0.048950247,0.0244445,1738726549.763068
-0.1825,0.40225,0.491,0.014846751,0.02012625,-0.0273285,1738726549.77701
-0.096875,0.137125,0.38775,0.01899725,0.03768925,-0.047973752,1738726549.792027
-0.07,0.0065,0.321125,0.02091975,0.046584997,-0.05802925,1738726549.805862
-0.04825,-0.103,0.256375,0.02250675,0.05720525,-0.0500945,1738726549.820478
-0.015625,-0.15625,0.157125,0.0230255,0.0599365,-0.03453075,1738726549.835212
-0.00975,-0.103125,0.12175,0.02088925,0.060241748,-0.00747675,1738726549.849785
-0.007125,-0.008875,0.067875,0.018890498,0.05818175,-0.00369275,1738726549.865879
-0.00575,-0.004,0.046,0.013137749,0.0509795,-0.0064239996,1738726549.878766
0.0,-0.004875,0.03125,0.00941475,0.04621875,-0.00665275,1738726549.8947961
0.0025,0.00675,0.02525,0.0007325,0.037963748,-0.0057525,1738726549.907506
0.00725,0.034125,0.025875,-0.00352475,0.03338625,-0.0065917503,1738726549.9248111
0.011125,0.036625,0.03275,-0.0069580004,0.0289765,-0.00846875,1738726549.936533
0.01525,0.028625,0.0295,-0.0089569995,0.0223235,-0.0115815,1738726549.951065
0.024125,0.00525,0.03775,-0.008590749,0.01782225,-0.011078,1738726549.9664462
0.026125,0.0065,0.063125,-0.009872501,0.0106355,-0.0073395,1738726549.9799302
0.025125,0.027125,0.0955,-0.009216251,0.0104065,-0.006256,1738726549.994886
0.025,0.0315,0.0945,-0.003952,0.013153,-0.0065002497,1738726550.008922
0.02825,0.03275,0.065625,-0.00163275,0.0142365,-0.0072785,1738726550.024971
0.031625,0.028625,0.055375,-0.00013725001,0.01374825,-0.008346501,1738726550.037805
0.036375,0.018875,0.0485,0.0018005001,0.010528499,-0.010253999,1738726550.055169
0.048625,-0.019,0.022125,0.00251775,0.008667,-0.009887749,1738726550.066899
0.05525,-0.03375,0.0095,0.0051574996,0.0041044997,-0.00517275,1738726550.084983
0.065125,-0.06625,-0.044,0.00738525,0.0021972498,-0.001953,1738726550.096033
0.06725,-0.075875,-0.081625,0.00830075,-0.00744625,0.0065002497,1738726550.110519
0.063125,-0.058375,-0.1365,0.0035704998,-0.016159,0.0100707505,1738726550.1250298
0.055875,-0.056125,-0.14975,-0.0070037497,-0.037323,0.012267999,1738726550.139767
0.023375,-0.084625,-0.15075,-0.01295475,-0.048782248,0.014206001,1738726550.15507
-0.00625,-0.082625,-0.123875,-0.01864625,-0.06083675,0.0188445,1738726550.169098
-0.087375,-0.0415,-0.01,-0.02896125,-0.08291625,0.03108225,1738726550.1851652
-0.130125,0.00825,0.076875,-0.036316004,-0.09176625,0.037231497,1738726550.1985111
-0.172,0.06575,0.18175,-0.0480805,-0.099884,0.0451355,1738726550.215889
-0.237125,0.20825,0.4285,-0.0452575,-0.095749,0.04812625,1738726550.227833
-0.2405,0.322375,0.5,-0.015854,-0.058273252,0.04116825,1738726550.24465
-0.192,0.411625,0.4965,-0.00102225,-0.02586375,0.02073675,1738726550.2571478
-0.156875,0.340375,0.440375,0.010024999,0.018035999,-0.027435249,1738726550.274672
-0.09525,0.129375,0.351,0.010757499,0.02595525,-0.042037997,1738726550.286176
-0.07175,0.017,0.315125,0.01655575,0.041061502,-0.047424253,1738726550.300826
-0.040875,-0.097125,0.215875,0.020049999,0.04869075,-0.038131747,1738726550.315991
-0.033625,-0.070375,0.177875,0.02180475,0.05296325,-0.0249175,1738726550.3299599
-0.0305,-0.017375,0.1585,0.020462,0.054535,-0.00839225,1738726550.344925
-0.031375,0.040125,0.11675,0.0186005,0.0556335,-0.009201,1738726550.359145
-0.03025,0.035125,0.091625,0.012634249,0.055419996,-0.01670825,1738726550.375028
-0.021875,0.01275,0.054875,0.0090637505,0.05387875,-0.018035999,1738726550.388135
-0.0155,0.01625,0.042,0.003891,0.0484925,-0.01445,1738726550.404754
0.002875,0.031875,0.033875,0.0042725,0.045089748,-0.012924249,1738726550.4170282
0.012125,0.02925,0.02625,0.008926501,0.0399475,-0.013153,1738726550.431309
0.03075,0.0105,0.00525,0.011612001,0.0368195,-0.01316825,1738726550.445618
0.03925,0.00075,0.002375,0.01408375,0.03268425,-0.0124665005,1738726550.460007
0.046875,-0.00775,0.006375,0.016388,0.0241395,-0.0095672505,1738726550.474415
0.0595,-0.01875,0.007375,0.014938249,0.02124025,-0.00785825,1738726550.488831
0.063125,-0.02175,-0.002,0.00930775,0.015625,-0.0042725,1738726550.5049222
0.067375,-0.01875,-0.0145,0.00712575,0.0115967505,-0.002365,1738726550.5179892
0.068125,-0.019375,-0.0195,0.0070342496,0.00419625,0.000824,1738726550.5350661
0.06475,-0.0325,-0.056875,0.0077972496,0.0009155,0.002411,1738726550.5468092
0.060625,-0.039,-0.081375,0.008316,-0.0034790002,0.00437925,1738726550.5613928
