acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
0.002375,-0.1555,0.11625,-0.0143737495,-0.00042725,0.03114325,1738726501.755862
-0.021,-0.2565,0.101625,-0.016448999,-0.001419,0.049621496,1738726501.768918
-0.054,-0.234625,0.124,-0.00691225,-0.00216675,0.10281375,1738726501.7857542
-0.12,-0.098875,0.1995,0.00263975,0.00148,0.12478625,1738726501.798025
-0.139375,-0.026,0.2135,0.01104725,0.009002751,0.1384125,1738726501.8124192
-0.147375,0.044375,0.19525,0.0068055,0.026596,0.14025874,1738726501.8267992
-0.128375,0.175125,0.112875,-0.0045165,0.031784,0.12875375,1738726501.841205
-0.1145,0.23775,0.062,-0.018463248,0.026825001,0.09193425,1738726501.856075
-0.091375,0.302,0.014125,-0.01896675,0.01708975,0.06552125,1738726501.870091
-0.07775,0.250125,0.027125,-0.01322925,-0.0042115003,0.0099639995,1738726501.8859332
-0.06325,0.141125,0.10875,-0.0058135,-0.009872501,-0.0065155,1738726501.8993762
-0.054625,0.1175,0.1345,0.0075225,-0.0061645,-0.02278125,1738726501.9171178
-0.02975,0.106,0.116625,0.00897225,-0.00198375,-0.02873225,1738726501.928475
-0.01975,0.102125,0.097375,0.00868225,0.00030525,-0.0355835,1738726501.9458601
-0.012625,0.0865,0.0795,0.006775,-0.002411,-0.051712003,1738726501.957525
-0.00875,0.042625,0.06725,0.00469975,-0.0068665,-0.057785,1738726501.972063
-0.012875,0.029,0.078375,0.0037995,-0.01640325,-0.06410225,1738726501.986816
-0.0295,0.018375,0.112,0.0057372497,-0.018890498,-0.0655365,1738726502.0013871
-0.038875,0.01675,0.125,0.0101165,-0.018814,-0.06716925,1738726502.017337
-0.054625,0.011125,0.141,0.010528499,-0.01705925,-0.067459,1738726502.0304189
-0.056875,0.01825,0.15075,0.015808,-0.012634249,-0.069320746,1738726502.046449
-0.062625,-0.0465,0.1365,0.020111,-0.009216251,-0.07221975,1738726502.059583
-0.0535,-0.0915,0.12,0.016448999,-0.00621025,-0.0694885,1738726502.076086
-0.040625,-0.099125,0.115875,0.0048979996,-0.0052337497,-0.0457915,1738726502.088893
-0.02325,-0.082375,0.130875,0.00564575,-0.0049895,-0.03474425,1738726502.105828
-0.017875,-0.061,0.136875,0.010147001,-0.00225825,-0.018280001,1738726502.118146
-0.011,-0.015125,0.138625,0.0085755,-0.00109875,-0.01560975,1738726502.1355782
-0.007375,-0.024,0.135125,0.00193775,0.00010675,-0.0186615,1738726502.1474922
-0.002625,-0.082375,0.11575,-0.000824,-6.1000002e-05,-0.018463248,1738726502.162171
-0.001625,-0.11775,0.106875,-0.0080567505,-0.00328075,-0.0061035,1738726502.1769228
-0.00925,-0.142875,0.116375,-0.010879501,-0.0057372497,0.0065612504,1738726502.19155
-0.014875,-0.143,0.131,-0.012802,-0.00717175,0.0203705,1738726502.206182
-0.036875,-0.093625,0.1555,-0.0099639995,-0.0038757501,0.04800425,1738726502.220824
-0.0445,-0.073375,0.152875,-0.004837,-0.00027475,0.05900575,1738726502.2357981
-0.048625,-0.07925,0.136125,-0.00187675,0.0056609996,0.0742035,1738726502.249896
-0.064125,-0.1305,0.112,-0.003662,0.006012,0.083023004,1738726502.267039
-0.080375,-0.135375,0.133,-0.0021972498,0.007019,0.11012275,1738726502.279299
-0.104375,-0.025375,0.183125,-0.00157175,0.011901749,0.123703,1738726502.296227
-0.11625,0.055875,0.162125,-0.01731875,0.022461,0.1284485,1738726502.3082051
-0.103625,0.18175,0.123375,-0.02613825,0.024993999,0.11537175,1738726502.325925
-0.08675,0.1955,0.0845,-0.02790825,0.028473,0.075058,1738726502.3371992
-0.068625,0.2055,-0.004,-0.028594999,0.023056,0.055252,1738726502.35183
-0.0665,0.193625,-0.00325,-0.02775575,0.011856,0.035263002,1738726502.367129
-0.06825,0.18,0.028375,-0.007309,-0.010879501,0.00057975,1738726502.380789
-0.07125,0.158875,0.118625,0.00614925,-0.0159455,-0.0139465,1738726502.3960278
-0.07,0.145375,0.129125,0.0180665,-0.01310725,-0.038772497,1738726502.409763
-0.070375,0.133625,0.115625,0.0214385,-0.00997925,-0.049194247,1738726502.4260092
-0.071125,0.13375,0.100625,0.02870175,-0.0052185003,-0.07180775,1738726502.440483
-0.08175,0.1295,0.09275,0.02648925,-0.0062712496,-0.08450325,1738726502.4559622
-0.094625,0.113125,0.1025,0.01918025,-0.00924675,-0.097900495,1738726502.4678102
-0.106125,0.068625,0.108,0.0025025,-0.017395,-0.12052925,1738726502.482274
-0.097875,-0.044875,0.123125,0.00517275,-0.02127075,-0.12599175,1738726502.496886
-0.09475,-0.168,0.126875,0.020034749,-0.01823425,-0.1220245,1738726502.5115662
-0.042625,-0.341,0.122125,0.01194775,-0.0137635,-0.091446,1738726502.5263512
-0.022125,-0.243375,0.15675,0.00579825,-0.010253999,-0.0118407495,1738726502.541096
-0.01725,-0.017375,0.20975,0.00997925,-0.00463875,0.00434875,1738726502.556134
-0.018875,0.040625,0.19575,0.011139,0.010101249,-0.00131225,1738726502.570081
-0.0195,0.05825,0.136,0.007599,0.014053251,-0.0115967505,1738726502.5860538
-0.02,0.03075,0.109875,0.002884,0.014557,-0.021484248,1738726502.599054
-0.0165,-0.016125,0.094,-0.0045625,0.009002751,-0.030731251,1738726502.6170151
-0.0115,-0.089125,0.082375,-0.0047150003,0.00546275,-0.026657,1738726502.628371
-0.013625,-0.074625,0.09125,-0.0047150003,-3.0500001e-05,-0.0065155,1738726502.646629
-0.015,0.002875,0.129875,-0.004486,-0.001114,3.0500001e-05,1738726502.6575968
-0.01425,0.0175,0.1395,-0.003006,0.0013275,-0.00109875,1738726502.672288
-0.011375,-0.0055,0.131875,-0.0028687501,0.00325,-0.0033722501,1738726502.686883
-0.008625,-0.036125,0.130375,-0.00531,0.00662225,-0.00108325,1738726502.7015522
0.002875,-0.126,0.108125,-0.0071105,0.008941749,0.00637825,1738726502.7171168
0.00775,-0.161875,0.085625,-0.010742251,0.00833125,0.036316004,1738726502.7306619
0.00275,-0.16875,0.09575,-0.0134735005,0.00402825,0.05372625,1738726502.7460532
-0.007125,-0.1725,0.128875,-0.017455999,0.00030525,0.069198504,1738726502.759577
-0.023125,-0.184,0.162875,-0.02427675,0.0036315,0.09759525,1738726502.7759922
-0.07475,-0.116625,0.233375,-0.0209655,0.01077275,0.11251825,1738726502.7888892
-0.093125,-0.055875,0.234375,-0.0274505,0.0331115,0.1236725,1738726502.805805
-0.116125,0.049125,0.157875,-0.04318225,0.0430145,0.12055975,1738726502.817905
-0.1215,0.1155,0.103625,-0.06587225,0.0525055,0.102081254,1738726502.832358
-0.114625,0.20025,-0.031,-0.0647125,0.049514752,0.0854645,1738726502.847021
-0.10225,0.209625,-0.060625,-0.037094,0.0236665,0.0467835,1738726502.8615592
-0.086,0.209625,-0.005,-0.0211945,0.00798025,0.030716,1738726502.876054
-0.081,0.204375,0.043,-0.0062865,-0.0037385002,0.01664725,1738726502.8907452
-0.073875,0.18875,0.082875,0.019226,-0.0113525,-0.008514499,1738726502.905838
-0.048625,0.1135,0.097375,0.025772,-0.010162249,-0.017974751,1738726502.9197922
-0.034125,0.076875,0.09075,0.0218505,-0.00833125,-0.025299,1738726502.935879
-0.008,0.032875,0.07975,0.0158845,-0.00862125,-0.0249635,1738726502.949059
-0.000875,0.027625,0.0795,0.013290499,-0.01200875,-0.02342225,1738726502.9642398
-0.001,0.05525,0.097625,0.01838675,-0.014434749,-0.02418525,1738726502.9779751
-0.00675,0.0695,0.108,0.0296325,-0.018448,-0.0319825,1738726502.992954
-0.028625,0.101625,0.126875,0.0329285,-0.019577,-0.037841752,1738726503.006948
-0.042,0.114125,0.140875,0.035278253,-0.020172002,-0.045578,1738726503.021473
-0.055875,0.116,0.153375,0.033569247,-0.0174865,-0.06561275,1738726503.036185
-0.07625,0.071125,0.151125,0.028778,-0.0141145,-0.07536325,1738726503.0505679
-0.078125,0.03075,0.1355,0.016418502,-0.0077972496,-0.0854035,1738726503.0669281
-0.0685,-0.02375,0.1195,0.0106965,-0.0066985004,-0.08439625,1738726503.0797818
-0.061625,-0.035,0.129375,0.0057525,-0.0050965,-0.07630925,1738726503.095894
-0.046875,-0.039,0.152375,0.0059967497,-0.00225825,-0.070556745,1738726503.109011
-0.03925,-0.037125,0.15325,0.0069580004,0.00169375,-0.06472775,1738726503.12588
-0.027,-0.04525,0.145375,0.006668,0.0085602505,-0.0555725,1738726503.137984
-0.018875,-0.052875,0.14625,0.0052795,0.010742251,-0.051651,1738726503.1559029
-0.006875,-0.06075,0.141125,-0.00039675,0.01454175,-0.04296875,1738726503.167413
0.011125,-0.101625,0.114,-0.0040587503,0.014724749,-0.037155252,1738726503.18156
0.01875,-0.102375,0.103875,-0.00541675,0.012207,-0.01911925,1738726503.196249
0.0275,-0.08775,0.091875,-0.0056609996,0.0089875,-0.011612001,1738726503.210689
0.02875,-0.083375,0.098375,-0.007965,0.00071725,0.000763,1738726503.226024
0.031875,-0.114625,0.1215,-0.011184749,-0.00157175,0.0073547503,1738726503.2395499
0.0355,-0.1685,0.1125,-0.0157775,-0.0017242499,0.0158845,1738726503.255709
0.0355,-0.2305,0.090125,-0.025055,-0.0022277501,0.0482635,1738726503.268718
-0.003375,-0.23975,0.06925,-0.02696225,-0.00469975,0.072464,1738726503.285867
-0.038125,-0.187125,0.077375,-0.02507025,-0.009948749,0.1154785,1738726503.297858
-0.09325,-0.0015,0.14625,-0.02189625,-0.009597749,0.12738025,1738726503.316449
-0.10225,0.088875,0.16025,-0.030136,0.0017395001,0.121994,1738726503.32719
-0.10625,0.184125,0.107125,-0.03904725,0.0075072497,0.1077575,1738726503.341689
-0.111125,0.18625,0.073625,-0.04653925,0.00891125,0.074997,1738726503.356071
-0.126875,0.1925,0.064875,-0.038818248,0.0061339997,0.061752252,1738726503.370511
-0.130375,0.190875,0.085625,-0.02746575,0.0037537501,0.04925525,1738726503.386237
-0.123,0.182875,0.106375,-0.0053252503,0.00402825,0.0239105,1738726503.399767
-0.099625,0.1735,0.130875,0.0064545004,0.00611875,0.01251225,1738726503.416994
-0.084,0.160875,0.124625,0.022643998,0.01115425,-0.008606,1738726503.428562
-0.052875,0.126125,0.079625,0.0224,0.0112915,-0.0172425,1738726503.445823
-0.040375,0.1085,0.067375,0.018509,0.00440975,-0.032013,1738726503.457356
-0.01825,0.0595,0.062625,0.01968375,-0.000183,-0.03775025,1738726503.471839
-0.01175,0.04525,0.0655,0.022216748,-0.00488275,-0.04176325,1738726503.4865432
-0.01425,0.063375,0.10875,0.02737425,-0.013412501,-0.04679875,1738726503.500885
-0.0225,0.08225,0.128375,0.03120425,-0.014099,-0.050033502,1738726503.516978
-0.033,0.093375,0.13,0.031692497,-0.010009751,-0.0625,1738726503.529953
-0.057375,0.084,0.13175,0.025772,-0.009674,-0.07089225,1738726503.546269
-0.0665,0.0515,0.13975,0.008651749,-0.009002751,-0.085800245,1738726503.558997
-0.05025,-0.104625,0.130625,0.000885,-0.0070647504,-0.0872955,1738726503.575989
-0.027875,-0.170875,0.121125,-0.0042115003,-0.0042725,-0.062317003,1738726503.588243
-0.002625,-0.127,0.138375,0.00071725,-0.00352475,-0.04034425,1738726503.60589
-0.0025,-0.05425,0.14975,0.0071105,-0.0015565,-0.02177425,1738726503.617472
-0.00775,0.04775,0.15325,0.013046251,0.0044555003,-0.009781,1738726503.6318731
-0.01025,0.062375,0.150875,0.011764499,0.0069274995,-0.013854999,1738726503.6463318
-0.011625,0.05225,0.141625,0.00596625,0.010437001,-0.027542,1738726503.660765
-0.007625,-0.027375,0.1095,0.0020599999,0.0102235,-0.03155525,1738726503.67552
-0.00025,-0.067875,0.095375,-0.0056,0.00570675,-0.024063,1738726503.6899788
0.008,-0.07625,0.098125,-0.0068207504,0.0025787498,-0.013443,1738726503.705868
0.006625,-0.041875,0.11075,-0.0012055,-0.00051875,0.0054780003,1738726503.7189262
0.00175,0.0055,0.131375,0.0017242499,0.0,0.009262,1738726503.735789
0.00375,-0.005125,0.127625,0.0028074998,0.0015105,0.010452249,1738726503.747466
0.00925,-0.04525,0.1105,-0.00039675,0.003662,0.01542675,1738726503.761853
0.020125,-0.164125,0.070625,-0.0027160002,0.0023345,0.02497875,1738726503.776403
0.01525,-0.19425,0.061125,-0.0038299998,-0.0041044997,0.06073,1738726503.790974
-0.0195,-0.152375,0.071875,-0.00270075,-0.008651749,0.08120725,1738726503.8061812
-0.039625,-0.09325,0.1045,-0.00169375,-0.01460275,0.110092245,1738726503.820241
-0.06375,0.03125,0.153875,-0.00511175,-0.0129700005,0.11387625,1738726503.8364348
-0.068875,0.0705,0.16675,-0.009216251,-0.00941475,0.111084,1738726503.84925
-0.08025,0.104375,0.131,-0.017868,-0.00030525,0.094848745,1738726503.8671591
-0.09175,0.12375,0.1135,-0.02313225,0.001175,0.08525075,1738726503.8781261
-0.1015,0.126625,0.112125,-0.02886975,-0.0007325,0.06318675,1738726503.895803
-0.115125,0.12875,0.128,-0.02633675,-0.00071725,0.052383497,1738726503.907157
-0.112125,0.127625,0.14,-0.01368725,0.00245675,0.02790825,1738726503.9216871
-0.097,0.1235,0.1445,-0.011795,0.00535575,0.017395,1738726503.936065
-0.0885,0.13475,0.1425,-0.013061499,0.0114744995,-0.00048825,1738726503.9505339
-0.062,0.108875,0.10475,-0.0105742505,0.0139770005,-0.009445249,1738726503.967009
-0.045625,0.07475,0.076625,-0.0065917503,0.01475525,-0.01670825,1738726503.979768
-0.03075,0.04875,0.056875,0.00283825,0.009948749,-0.0223235,1738726503.995738
-0.01325,0.055625,0.057875,0.008361749,0.0054932497,-0.022827249,1738726504.008856
-0.011875,0.07625,0.0755,0.01882925,-0.00251775,-0.028594999,1738726504.0259058
-0.018625,0.1055,0.108,0.023101749,-0.0043182503,-0.03494275,1738726504.037909
-0.02475,0.108125,0.115625,0.027435249,-0.004486,-0.051178,1738726504.052664
-0.04325,0.09875,0.118125,0.0265045,-0.0040587503,-0.0594025,1738726504.067093
-0.053,0.08075,0.112375,0.0236665,-0.0045625,-0.074646,1738726504.0814269
-0.06225,0.01225,0.10825,0.023407,-0.0058287503,-0.07981875,1738726504.096253
-0.060375,-0.022125,0.1085,0.02336125,-0.0068055,-0.08161925,1738726504.110527
-0.0535,-0.040875,0.112,0.025115998,-0.006668,-0.07440175,1738726504.1263769
