L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.3,0.67,0.24,-256.9,16.17,45.29,0.45,-0.21,0.84,3.23,5.13,1.59,1742257986.8924649
-0.28,1.06,-0.09,-258.3,-24.17,-9.46,0.43,-0.18,0.87,-0.06,0.79,0.12,1742257986.8927941
-0.29,0.96,-0.47,-235.78,-83.8,-90.64,0.45,-0.2,0.85,-0.98,0.37,-0.43,1742257986.893049
0.35,0.49,-0.67,-47.79,-19.78,-134.77,0.44,-0.2,0.86,1.77,-3.23,-1.71,1742257986.8932638
0.41,0.37,-0.74,-7.14,43.15,-125.92,0.42,-0.21,0.86,-1.59,-0.98,-5.13,1742257986.893464
0.61,0.11,-0.73,72.94,15.01,-39.43,0.43,-0.2,0.88,2.44,0.24,-4.94,1742257986.8936589
0.21,0.63,-0.88,-70.8,-14.89,29.72,0.43,-0.19,0.87,0.31,0.98,-4.7,1742257986.893853
0.35,0.42,-0.87,13.92,-5.74,-30.46,0.43,-0.21,0.87,1.1,-1.16,0.79,1742257986.894044
0.42,0.37,-0.81,-0.31,-9.95,-24.9,0.42,-0.22,0.87,3.48,-2.2,0.55,1742257986.8942358
0.39,0.42,-0.8,0.92,-9.89,-5.92,0.41,-0.21,0.88,0.18,-1.34,0.18,1742257986.894423
0.43,0.4,-0.8,9.83,-6.29,-14.71,0.42,-0.2,0.87,-0.79,1.04,-1.59,1742257986.894612
0.44,0.39,-0.77,-4.15,-0.37,-7.51,0.42,-0.21,0.88,1.22,-0.61,-3.85,1742257986.894801
0.44,0.39,-0.79,0.12,1.65,-0.43,0.42,-0.2,0.88,-1.28,-0.85,0.61,1742257986.894987
0.44,0.41,-0.82,1.4,-4.46,0.12,0.42,-0.21,0.87,0.12,1.4,-2.38,1742257986.895177
0.46,0.39,-0.76,9.03,-33.63,18.86,0.42,-0.2,0.88,1.59,1.22,-0.98,1742257986.895366
0.5,0.44,-0.7,7.75,-0.31,4.27,0.42,-0.21,0.87,2.08,-0.37,0.06,1742257986.89555
0.47,0.42,-0.72,1.77,13.0,7.75,0.42,-0.22,0.87,1.16,-0.31,1.65,1742257986.895736
0.43,0.49,-0.78,2.99,10.8,13.06,0.42,-0.22,0.87,-1.89,-0.43,1.53,1742257986.8959239
0.41,0.53,-0.8,-1.59,-4.15,2.56,0.42,-0.2,0.88,0.67,-0.31,-0.18,1742257986.8961122
0.43,0.48,-0.74,-0.92,-4.58,-2.69,0.42,-0.21,0.87,-2.44,0.79,-0.49,1742257986.896302
0.45,0.5,-0.76,-5.43,-3.42,-0.67,0.42,-0.21,0.87,-0.43,0.31,-0.79,1742257986.8964942
0.45,0.47,-0.74,0.06,-1.59,-1.59,0.42,-0.22,0.87,-0.31,-0.92,1.16,1742257986.896682
0.44,0.49,-0.76,-4.21,-0.06,-3.17,0.4,-0.2,0.88,6.9,-4.15,-5.68,1742257986.896922
0.42,0.4,-0.72,3.54,1.59,-5.0,0.32,-0.64,1.5,-73.73,-73.06,67.38,1742257986.8971362
0.45,0.45,-0.87,8.97,11.47,3.72,0.12,-0.61,0.86,145.39,-19.17,170.29,1742257987.005069
0.41,0.65,-0.74,15.2,14.89,-33.81,0.09,0.18,0.69,39.67,-9.4,206.42,1742257987.118983
0.46,0.48,-0.71,-3.23,-5.74,-32.29,0.15,0.23,0.88,10.13,-35.4,97.78,1742257987.231998
0.49,0.35,-0.72,-13.92,-5.86,-12.82,0.26,-0.05,0.93,19.78,-27.47,12.21,1742257987.345118
0.51,0.35,-0.76,-21.55,0.37,8.54,0.28,-0.18,1.04,-5.19,-8.91,-3.42,1742257987.4593349
