L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.17,0.1,0.99,-7.75,-9.22,6.29,0.15,-0.48,-0.9,5.86,10.99,1.22,1742258067.572108
-0.67,0.69,1.18,12.02,33.45,-68.54,0.12,-0.42,-0.93,5.49,10.8,2.5,1742258067.683479
-0.47,0.45,0.79,-106.93,17.94,-256.04,0.16,-0.48,-0.96,20.94,-4.64,-12.02,1742258067.798728
-0.22,-0.08,1.2,-101.93,-151.31,-236.51,0.27,-0.48,-0.87,33.63,-36.13,-13.37,1742258067.912063
-0.01,0.22,0.96,-11.72,-12.39,-45.78,0.4,-0.38,-0.74,20.45,-15.56,9.77,1742258068.025505
-0.08,0.51,0.84,12.57,-0.79,-12.45,0.28,-0.3,-0.94,20.14,13.06,-2.75,1742258068.13951
-0.03,0.46,0.83,12.39,-3.42,-5.13,0.26,-0.27,-0.94,11.35,-3.48,4.39,1742258068.2581959
-0.02,0.47,0.91,10.56,0.85,3.17,0.25,-0.22,-0.94,8.85,0.43,-0.24,1742258068.3675368
-0.0,0.47,0.87,6.77,3.48,4.52,0.27,-0.26,-0.96,9.09,-0.12,-5.92,1742258068.481598
-0.04,0.5,0.88,7.51,-0.73,4.58,0.25,-0.26,-0.93,20.39,-8.91,-13.73,1742258068.598131
-0.01,0.48,0.91,14.34,5.37,-6.77,0.28,-0.13,-0.86,16.48,-3.54,11.17,1742258068.718017
0.03,0.37,0.86,6.96,-4.7,-1.77,0.33,-0.17,-1.0,3.91,-0.61,3.66,1742258068.823644
-0.06,0.48,0.98,8.18,-6.59,-5.62,0.24,-0.18,-0.92,3.91,-9.58,10.74,1742258068.942288
0.03,0.37,0.84,7.63,-8.06,-7.2,0.31,-0.06,-0.94,4.82,14.83,4.46,1742258069.058655
-0.03,0.32,1.0,2.93,-0.37,2.93,0.25,-0.15,-0.99,-0.98,-2.81,-1.71,1742258069.165694
-0.04,0.38,0.91,-6.77,1.16,1.16,0.23,-0.09,-0.92,-1.77,3.66,3.91,1742258069.279493
-0.06,0.39,0.91,2.2,-5.49,7.69,0.2,-0.14,-1.0,1.53,0.49,-6.84,1742258069.4002728
-0.06,0.35,0.95,-2.44,8.06,5.86,0.28,-0.13,-0.94,-1.65,0.37,-10.56,1742258069.5076249
-0.04,0.43,0.89,-5.92,2.14,12.21,0.25,-0.18,-0.92,-0.98,9.52,-13.49,1742258069.6216269
-0.02,0.45,0.88,-13.55,3.3,4.64,0.22,-0.21,-0.97,-1.4,17.46,-3.91,1742258069.738475
-0.03,0.5,0.92,-11.72,-7.14,-3.36,0.17,-0.14,-1.02,1.71,14.89,5.49,1742258069.859274
-0.07,0.44,0.91,8.79,-6.16,1.4,0.17,-0.16,-0.98,3.48,3.6,-1.34,1742258069.9635122
-0.08,0.44,0.91,1.1,2.75,0.79,0.15,-0.15,-0.98,1.4,-0.55,1.53,1742258070.078181
-0.07,0.42,0.89,-0.85,1.59,-1.89,0.14,-0.14,-0.98,-3.36,3.6,-1.28,1742258070.197875
-0.06,0.46,0.9,-6.23,-0.79,1.22,0.15,-0.17,-1.0,-0.18,0.49,0.55,1742258070.305529
-0.08,0.46,0.9,0.31,1.89,-2.5,0.14,-0.15,-0.96,6.84,-2.99,-4.39,1742258070.421912
-0.05,0.43,0.89,0.12,3.05,-4.15,0.15,-0.14,-1.01,-2.75,-5.43,-2.2,1742258070.538209
-0.06,0.44,0.89,-20.32,6.71,1.04,0.16,-0.2,-0.94,-16.85,-7.69,-5.92,1742258070.647712
-0.03,0.55,0.85,-15.99,3.91,2.2,0.18,-0.22,-0.98,-7.93,-0.61,0.31,1742258070.761609
-0.06,0.52,0.84,-6.29,1.46,-1.71,0.17,-0.17,-0.96,-2.14,-2.99,3.3,1742258070.8794
-0.02,0.49,0.87,0.98,2.62,-2.26,0.19,-0.2,-0.97,-3.66,-4.64,-5.25,1742258070.998552
-0.01,0.52,0.86,-5.55,7.14,-0.12,0.2,-0.22,-0.96,-3.6,-8.79,-4.27,1742258071.1036952
0.0,0.53,0.84,-4.21,7.93,-0.92,0.21,-0.23,-0.95,-2.93,-7.93,-2.87,1742258071.2181828
0.01,0.54,0.83,-3.72,4.39,-0.67,0.23,-0.25,-0.94,-3.66,-5.13,-4.09,1742258071.3382862
0.02,0.56,0.84,-3.97,2.81,-0.67,0.23,-0.26,-0.95,-2.75,-6.71,-2.2,1742258071.445624
0.02,0.56,0.83,-3.54,5.19,-0.49,0.24,-0.27,-0.94,0.85,-4.21,-3.05,1742258071.559499
0.04,0.59,0.82,2.5,3.17,-0.98,0.26,-0.25,-0.93,0.12,-2.99,0.43,1742258071.6772878
0.05,0.56,0.82,-0.79,2.08,-2.44,0.25,-0.27,-0.92,1.1,2.99,0.61,1742258071.787443
0.05,0.6,0.82,10.93,-4.64,-2.99,0.24,-0.26,-0.93,4.03,10.86,8.0,1742258071.901394
0.05,0.53,0.82,1.22,-15.99,-4.27,0.21,-0.25,-0.97,1.95,14.1,1.22,1742258072.016709
-0.0,0.52,0.87,2.56,-11.78,-0.92,0.19,-0.25,-0.98,4.33,8.24,1.04,1742258072.136676
-0.01,0.5,0.86,4.27,-4.46,-3.91,0.19,-0.23,-0.96,2.93,2.81,2.69,1742258072.24336
