L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.07,0.43,1.05,14.34,49.93,-58.04,-0.04,-0.34,1.09,0.73,-3.54,-11.72,1742258557.331423
0.25,0.05,0.86,-48.95,122.74,23.25,-0.21,-0.65,0.94,-40.34,13.73,94.18,1742258557.444421
0.14,0.12,0.24,44.68,81.05,201.9,-0.36,-0.68,0.9,92.04,-170.72,211.18,1742258557.557348
-0.53,1.27,0.5,51.57,-109.31,31.19,-0.36,0.21,1.54,17.21,37.84,186.28,1742258557.6710458
-0.36,0.95,0.91,85.39,-115.66,-74.58,0.29,0.22,0.63,-42.18,221.37,-21.12,1742258557.784641
-0.39,0.23,1.7,101.07,-72.94,-165.04,0.32,0.01,-0.05,-67.75,42.42,-158.26,1742258557.901772
-0.08,-0.2,1.1,-63.29,154.05,-80.93,-0.12,-1.3,0.47,16.91,-174.8,-68.3,1742258558.012772
0.3,-0.21,0.41,-49.44,171.14,70.19,-0.27,-0.99,1.56,19.65,-161.5,104.92,1742258558.127839
-0.21,0.63,0.09,-16.97,19.41,228.94,-0.16,-0.43,1.71,-2.32,22.46,155.7,1742258558.2427
-0.81,1.4,0.6,89.66,-135.74,123.11,0.08,0.05,0.82,-71.84,154.91,50.9,1742258558.3541021
-0.89,1.33,1.21,47.49,-183.04,-78.06,0.32,0.3,0.3,-85.82,112.85,-84.9,1742258558.467666
-0.48,0.19,1.36,68.05,82.4,-151.31,0.09,-0.59,0.11,0.73,-17.88,-179.63,1742258558.585293
0.03,-0.01,0.73,-18.86,176.76,-75.44,-0.07,-1.42,0.61,18.92,-131.47,-60.36,1742258558.695657
0.37,-0.02,0.31,-50.9,123.11,99.73,-0.23,-1.21,1.29,-101.81,-183.29,100.83,1742258558.809487
-0.2,0.71,0.14,64.51,11.6,212.22,-0.35,-0.17,1.64,-46.81,21.48,164.12,1742258558.92359
-0.65,1.03,0.43,20.87,-183.78,118.23,0.01,0.13,0.99,-31.56,152.77,48.52,1742258559.037469
-1.01,1.06,1.21,150.57,-144.96,-98.08,0.34,0.27,0.32,-68.66,146.3,-69.64,1742258559.1516001
-0.65,0.24,1.2,138.67,91.61,-96.37,0.13,-0.23,0.03,-7.32,-19.53,-192.08,1742258559.265635
0.06,-0.2,0.8,-35.03,166.2,-49.07,0.07,-1.27,0.72,-5.37,-201.11,-15.32,1742258559.3835661
0.43,-0.02,0.43,-69.95,127.62,67.32,-0.15,-0.85,1.7,58.41,-68.91,155.09,1742258559.493498
-0.13,0.8,0.11,8.0,-6.71,194.82,0.02,-0.35,1.67,18.13,75.07,177.92,1742258559.607448
-0.87,1.36,0.65,95.52,-150.51,44.25,0.37,0.14,0.88,-67.32,132.57,32.23,1742258559.724043
-0.89,0.54,1.26,261.11,-101.26,-132.51,0.45,0.35,0.32,-151.67,24.35,-101.81,1742258559.835284
-0.46,-0.17,1.23,55.05,61.58,-114.14,0.09,-0.41,0.19,-2.99,-45.23,-156.31,1742258559.949447
-0.04,-0.32,0.77,2.69,172.73,9.16,0.08,-0.86,0.81,-7.51,-146.91,-12.57,1742258560.065961
0.26,-0.19,0.44,-6.41,88.26,137.82,-0.02,-0.75,1.38,1.1,-118.04,107.42,1742258560.1772852
-0.19,0.77,0.71,145.81,-59.02,101.68,-0.06,-0.08,1.81,-16.54,40.77,142.52,1742258560.291136
-0.39,0.36,1.36,68.42,-120.06,-67.38,0.13,0.33,1.06,-80.63,170.41,19.17,1742258560.404927
-0.46,-0.17,1.49,-10.13,-13.79,-166.02,0.31,0.31,0.15,-97.23,116.58,-95.09,1742258560.518058
-0.12,-0.57,1.07,-35.22,144.41,-65.86,0.05,-0.53,0.17,4.46,-109.99,-129.82,1742258560.632179
0.25,-0.33,0.53,41.93,125.06,79.9,0.16,-0.42,0.97,-114.07,-137.88,40.53,1742258560.7462988
0.19,-0.01,0.47,3.3,-27.04,118.59,-0.02,0.01,1.78,-13.24,-70.37,117.55,1742258560.864697
-0.18,0.37,0.84,113.53,-130.0,54.5,-0.1,0.35,1.7,45.78,65.55,87.46,1742258560.973969
-0.52,0.29,1.47,46.57,-93.81,-103.82,0.03,0.44,0.87,-14.95,163.09,1.65,1742258561.087641
-0.49,-0.5,1.52,16.78,32.9,-155.88,0.31,0.33,0.18,-95.89,85.45,-118.65,1742258561.205756
-0.12,-0.71,1.0,-40.95,157.35,-23.56,0.0,-0.52,0.29,5.74,-127.01,-182.25,1742258561.315197
0.2,-0.48,0.57,-12.7,131.1,106.2,-0.11,-0.66,1.07,8.18,-171.63,-16.48,1742258561.42923
0.29,-0.15,0.29,-77.88,-2.99,180.66,-0.13,-0.62,1.56,29.72,-57.07,104.13,1742258561.546579
-0.39,0.9,0.39,-6.9,-141.11,151.18,-0.11,-0.12,1.84,-4.64,130.55,166.14,1742258561.657387
-0.68,0.64,1.21,20.02,-212.71,-69.7,0.08,0.4,0.81,-27.04,140.81,52.49,1742258561.7711082
-0.95,0.08,1.57,139.59,-18.49,-113.53,0.37,0.43,0.31,-117.07,55.97,-95.21,1742258561.886126
-0.5,-0.18,1.11,65.19,83.98,-68.24,0.11,-0.02,0.28,-62.19,-31.07,-137.27,1742258562.00623
-0.02,-0.45,0.89,-71.35,115.42,-20.2,-0.11,-0.98,0.84,33.26,-168.82,-103.27,1742258562.113285
0.28,-0.3,0.55,-46.02,121.52,93.81,0.1,-1.07,1.35,54.32,-62.81,132.87,1742258562.2272131
0.03,0.46,0.23,-65.92,1.22,152.59,-0.08,-0.38,1.77,3.23,-60.49,201.23,1742258562.3466802
-0.54,0.66,0.9,187.01,-142.94,-17.33,-0.11,0.39,1.19,-23.86,145.26,88.38,1742258562.45508
-0.77,0.29,1.63,22.52,-118.47,-112.24,0.28,0.4,0.4,-122.8,94.73,-94.36,1742258562.56916
-0.42,-0.2,1.28,-0.37,107.3,-118.53,0.05,-0.1,0.24,-60.91,-9.4,-178.28,1742258562.6868632
-0.02,-0.27,0.87,-16.42,174.5,-24.96,0.0,-1.28,0.6,-13.49,-87.77,-91.61,1742258562.7973828
0.26,-0.12,0.55,-169.01,75.32,91.0,0.1,-1.22,1.14,64.21,-133.73,59.63,1742258562.911158
0.25,0.26,0.12,-48.03,35.1,179.93,-0.03,-0.7,1.51,2.75,-107.48,160.64,1742258563.027483
-0.81,1.36,0.29,-124.15,-175.11,213.93,-0.25,-0.0,1.31,-40.59,85.75,117.37,1742258563.147284
-0.72,1.15,0.52,23.32,-110.53,1.28,0.15,0.23,0.6,-44.74,243.35,15.99,1742258563.252914
-0.67,1.03,0.88,110.66,-48.03,-102.48,0.51,0.28,0.11,-89.36,150.27,-158.81,1742258563.367774
-0.44,0.23,1.29,155.03,24.41,-154.66,0.19,-0.63,0.12,-5.98,-1.71,-169.56,1742258563.487566
0.14,-0.11,0.85,20.39,176.33,-50.72,0.01,-1.41,0.46,74.28,-105.47,-108.46,1742258563.594191
0.54,-0.07,0.43,5.07,111.33,70.98,0.4,-1.65,0.83,80.93,-135.8,54.93,1742258563.7084968
0.15,0.51,0.22,-92.16,0.92,144.1,0.0,-0.89,1.32,-20.75,-139.4,163.82,1742258563.827772
-0.42,0.94,0.57,23.38,-140.81,94.12,0.29,-0.14,0.86,-73.12,88.5,98.45,1742258563.936076
-0.73,1.04,0.98,122.62,-100.4,-26.86,0.48,0.17,0.38,-125.55,94.67,-60.49,1742258564.050089
