L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.08,0.29,0.92,-9.77,-0.79,4.27,0.69,-0.2,0.82,-6.41,-17.03,23.38,1742257373.627129
-0.13,0.35,0.96,-9.34,1.1,4.76,0.57,-0.41,0.87,-23.86,-13.37,24.29,1742257373.741112
-0.11,0.33,0.94,-6.96,-0.67,3.11,0.66,-0.49,0.55,48.28,-17.46,68.85,1742257373.855049
-0.15,0.46,0.96,-24.35,-25.02,24.96,0.54,-0.18,1.12,-29.54,-11.96,105.9,1742257373.974296
-1.13,0.65,1.22,-509.46,43.7,-70.01,0.36,0.25,0.67,8.0,74.77,68.54,1742257374.082797
0.03,0.85,0.04,-307.19,108.46,-280.58,0.17,-0.08,0.31,12.08,-22.83,34.55,1742257374.195981
0.64,0.04,-0.7,-47.55,-58.47,-200.01,0.68,-0.17,0.6,18.49,-33.63,-43.95,1742257374.312223
0.92,0.26,-0.18,-7.51,-45.29,-44.25,1.0,-0.1,1.15,-40.1,13.92,27.89,1742257374.424041
1.13,0.62,0.18,89.17,23.13,-47.06,0.56,0.16,0.4,-22.46,-26.31,-11.41,1742257374.538114
0.74,0.54,-0.33,-67.02,40.59,-53.41,0.52,-0.06,0.53,67.57,62.07,16.66,1742257374.65218
0.51,0.02,-0.78,3.3,7.14,-22.34,1.0,0.09,0.37,4.15,-61.1,-21.3,1742257374.76606
0.6,0.72,0.48,-31.62,-54.69,68.48,0.8,-0.1,0.81,-28.87,25.7,-7.02,1742257374.880179
1.06,0.59,0.32,-147.28,-114.62,68.36,0.52,-0.13,0.51,-19.29,39.79,53.71,1742257374.994184
0.74,0.62,-0.01,-72.69,25.39,4.76,0.39,0.23,0.05,35.34,-61.83,15.2,1742257375.1126232
0.53,0.06,-0.71,49.13,-47.12,37.54,0.73,-0.33,1.26,-28.38,9.89,-17.09,1742257375.222087
0.75,0.62,-0.22,20.26,-74.65,61.89,1.1,-0.05,1.08,-46.75,5.07,6.65,1742257375.336064
1.25,0.66,0.52,18.13,41.56,-57.43,0.44,0.16,0.12,-17.64,-5.49,2.5,1742257375.452436
0.61,0.38,-0.31,-0.43,65.61,-91.37,0.33,0.04,0.36,27.1,-39.92,15.56,1742257375.56404
0.64,-0.11,-0.85,17.27,17.94,-25.82,0.88,-0.07,1.08,-42.79,-12.57,-5.49,1742257375.678126
0.69,0.68,0.41,-22.58,-52.61,34.91,0.98,0.37,0.83,-69.89,-39.86,7.57,1742257375.7927492
1.08,0.63,1.22,-45.78,-5.55,-0.92,0.3,0.13,0.62,0.92,-27.89,16.78,1742257375.9058182
0.67,0.31,-0.22,-87.52,62.13,-26.0,0.09,0.07,0.61,41.87,-14.34,-18.55,1742257376.018943
0.74,-0.26,-0.69,2.01,21.3,-22.03,0.76,0.05,0.6,-23.74,-17.46,-18.31,1742257376.133028
0.68,0.41,0.04,-70.01,13.67,85.69,0.99,0.32,1.18,-30.52,20.2,-8.48,1742257376.246925
1.28,0.54,0.1,12.15,24.96,-10.38,0.5,0.11,0.63,0.73,-26.37,-22.52,1742257376.360897
0.76,0.27,-0.5,-51.51,22.95,-29.97,0.1,0.1,0.67,43.52,-13.43,1.22,1742257376.474849
0.56,-0.03,-0.64,38.57,28.32,-16.17,0.28,-0.11,0.91,17.27,70.43,-6.65,1742257376.59368
0.62,0.24,-0.38,7.63,-47.36,80.44,0.97,-0.03,1.0,-17.09,-50.9,-45.17,1742257376.702157
0.83,0.66,-0.13,-124.69,-88.87,78.61,0.45,-0.03,0.81,-25.7,29.72,0.0,1742257376.816022
0.83,0.25,-0.61,-26.31,93.08,-10.93,0.05,-0.08,0.56,16.48,2.56,3.6,1742257376.933125
0.44,0.14,-0.63,31.74,-2.81,20.32,0.43,0.05,1.05,61.89,9.95,-30.09,1742257377.0438242
0.56,0.19,-0.81,21.67,-58.53,64.39,0.89,-0.27,1.28,23.99,-51.33,-11.11,1742257377.158156
1.03,0.72,0.03,2.56,-21.3,37.78,0.31,-0.19,1.2,-16.24,68.24,8.36,1742257377.273957
0.88,0.43,-0.33,2.75,54.2,-43.64,0.09,0.06,0.58,-82.09,89.66,74.04,1742257377.3858402
0.37,0.06,-1.08,3.11,-1.59,-19.78,0.48,0.16,0.49,7.08,-67.75,-16.17,1742257377.5000699
0.57,0.18,-1.0,38.88,-107.18,54.87,0.98,-0.1,0.64,31.56,-24.35,-13.79,1742257377.61409
1.16,0.33,-0.5,122.99,-19.1,-35.16,0.67,-0.21,0.93,-27.77,31.62,6.71,1742257377.7342029
1.14,0.32,-0.05,37.29,55.05,-62.56,0.39,0.11,0.47,18.68,0.98,7.45,1742257377.841674
0.41,0.15,-0.94,-32.78,43.33,-48.34,0.31,0.12,0.52,10.93,-83.86,16.72,1742257377.954966
0.57,0.16,-0.72,-10.13,-66.59,51.27,0.81,-0.07,0.96,30.58,29.85,-3.17,1742257378.074728
1.1,0.72,0.2,-29.91,-59.2,55.91,0.79,0.2,0.96,-22.16,20.39,-14.34,1742257378.182857
1.17,0.57,0.25,21.67,99.61,-73.85,0.32,0.05,0.7,-8.61,-2.75,0.92,1742257378.2969978
0.56,0.16,-0.67,-17.03,41.38,-48.52,0.32,-0.14,0.34,21.97,-36.38,-2.44,1742257378.414199
0.6,0.06,-0.71,12.45,-47.0,45.17,0.81,0.01,1.45,4.7,85.82,-14.4,1742257378.5247219
1.01,0.5,-0.19,43.27,-40.71,60.85,0.82,0.2,1.09,-34.0,16.6,5.8,1742257378.6379972
1.18,0.68,0.15,20.45,29.91,-35.58,0.44,-0.08,0.67,7.51,-10.86,10.93,1742257378.754739
0.54,0.27,-0.34,-57.13,76.66,-39.37,0.18,-0.04,0.63,37.48,-16.78,-3.42,1742257378.865995
0.52,-0.04,-0.78,-9.83,-13.37,15.75,0.73,-0.06,0.43,42.11,-22.28,-17.94,1742257378.979978
0.75,0.56,-0.13,41.44,-44.31,44.19,0.87,0.07,1.02,-25.51,5.98,3.3,1742257379.095155
1.15,0.74,0.01,25.7,13.55,-33.14,0.31,-0.04,0.73,-20.08,3.66,3.91,1742257379.214725
0.72,0.38,-0.58,-75.93,39.0,-5.92,0.25,-0.08,0.46,40.59,-4.21,-1.59,1742257379.322005
0.57,-0.02,-0.84,18.31,-17.88,0.85,0.79,-0.17,0.62,-5.92,-25.39,-14.16,1742257379.436069
