L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.27,0.18,0.96,25.15,0.67,-8.06,0.61,-0.27,-0.75,-0.61,-14.83,6.96,1742257313.351077
-0.27,0.12,0.96,18.43,4.27,0.18,0.64,-0.28,-0.8,-73.85,-22.4,43.03,1742257313.464463
-0.59,0.53,1.15,-13.55,-32.53,34.06,0.81,-0.55,-0.59,-21.06,-63.11,39.98,1742257313.57849
-1.03,1.15,0.94,-170.84,53.34,-262.51,0.96,-0.39,-0.06,-1.53,-3.97,92.9,1742257313.692422
0.04,-0.07,0.74,-158.39,-47.24,-332.7,0.4,-0.09,-0.75,45.29,8.0,18.92,1742257313.810775
0.21,-0.03,0.89,-26.0,-16.91,-88.26,0.78,-0.15,-0.32,0.24,-32.17,-38.21,1742257313.920737
0.63,0.57,0.82,53.53,-14.4,-20.81,1.48,-0.12,0.04,-10.74,14.1,16.54,1742257314.034772
0.44,0.49,0.85,12.15,33.75,-22.22,0.86,-0.2,-0.68,-22.09,39.61,62.68,1742257314.151804
0.21,0.35,0.19,0.49,-25.94,0.73,0.28,0.13,-1.2,48.34,-34.3,26.37,1742257314.262411
0.22,0.51,1.04,-0.55,-30.76,1.65,0.92,-0.1,-0.13,38.51,-89.72,-54.81,1742257314.376513
0.85,0.4,1.26,17.03,-1.59,-35.1,1.35,-0.0,-0.05,-10.74,25.63,32.59,1742257314.49447
0.37,0.33,0.77,-10.19,125.98,-14.28,0.8,0.07,-0.53,9.58,27.47,21.36,1742257314.604439
0.47,0.29,0.12,7.93,-41.93,0.73,0.48,0.18,-1.01,65.49,-43.7,-43.33,1742257314.718503
0.55,0.24,0.92,21.48,-40.71,8.42,1.28,-0.36,0.55,62.01,-29.48,-49.93,1742257314.832376
0.79,0.39,1.42,-4.39,9.34,-5.43,1.13,0.02,0.23,-27.89,40.28,10.44,1742257314.946199
0.58,0.39,0.5,-42.18,95.58,-1.46,0.42,-0.26,-0.64,2.75,61.52,18.31,1742257315.060334
0.53,0.3,0.16,-0.31,-21.24,15.44,0.56,-0.09,-0.65,18.19,-25.88,-25.45,1742257315.1744928
0.91,-0.03,0.89,-27.22,-51.33,30.52,1.01,-0.28,-1.07,45.84,-122.68,-38.39,1742257315.292258
0.67,0.26,1.03,6.96,31.37,-8.97,1.1,-0.1,-0.02,17.4,40.59,-13.43,1742257315.4023948
0.17,0.07,0.29,-72.08,-71.84,23.5,0.4,-0.01,-0.95,-72.14,31.49,99.98,1742257315.516394
0.46,0.36,0.44,27.47,-28.5,4.21,0.5,-0.14,-0.84,-6.96,-91.43,-30.76,1742257315.63306
0.63,0.45,1.47,-24.05,-18.62,-8.85,1.64,-0.22,0.37,16.97,-37.66,-18.49,1742257315.744422
0.54,0.36,0.89,-33.87,47.24,-27.53,0.92,-0.14,-0.0,6.71,56.58,25.33,1742257315.858368
0.45,0.32,0.55,-19.47,54.38,-27.95,0.7,-0.17,-0.17,-46.69,113.22,49.5,1742257315.973206
0.57,0.28,0.32,19.29,-71.11,24.05,0.53,0.05,-0.84,0.49,-118.41,-38.02,1742257316.092607
0.57,-0.32,0.57,107.18,4.15,21.06,1.26,-0.22,0.14,6.65,-43.33,-73.0,1742257316.200495
0.55,0.22,1.24,42.3,54.69,7.26,1.09,-0.13,-0.11,-30.46,40.59,19.9,1742257316.31444
0.43,0.51,0.58,-6.77,43.88,1.46,0.44,-0.13,-0.83,-1.34,45.29,30.88,1742257316.433729
0.42,0.42,0.44,-16.78,-46.33,20.2,0.53,-0.09,-0.93,20.81,11.29,-27.83,1742257316.5424588
0.63,0.4,1.04,-1.77,-69.4,15.08,1.13,-0.09,-0.48,-19.41,-65.12,27.1,1742257316.656517
0.54,0.35,0.97,6.16,32.23,-5.43,1.14,-0.03,-0.32,-7.75,24.29,10.31,1742257316.773282
0.3,0.48,0.81,-50.42,13.31,-17.88,0.51,-0.08,-0.64,-2.44,31.13,36.93,1742257316.884429
0.35,0.32,0.48,-20.57,-13.98,1.77,0.48,0.05,-0.87,12.88,-22.58,-20.75,1742257316.99825
0.51,0.14,0.71,54.02,-27.47,10.68,1.04,-0.43,-0.28,56.52,-37.6,-70.43,1742257317.1133509
0.57,0.35,1.14,-1.04,16.17,-7.57,1.22,-0.07,-0.23,-23.38,21.42,24.23,1742257317.2263172
0.44,0.3,0.75,11.96,64.15,-1.71,0.68,-0.19,-0.63,39.18,50.17,10.44,1742257317.340292
0.39,0.35,0.42,-17.27,-12.33,0.37,0.41,0.21,-0.94,40.41,-6.96,-31.25,1742257317.4543219
0.46,0.5,0.65,45.17,-48.16,6.96,0.92,-0.03,-0.44,52.61,-54.75,-71.53,1742257317.573523
0.73,0.28,1.09,-0.73,-16.3,-1.28,1.22,-0.02,-0.35,-20.45,-0.73,16.72,1742257317.682411
0.33,0.34,0.92,17.15,84.05,0.37,0.8,-0.11,-0.47,-16.17,24.17,43.33,1742257317.796354
0.32,0.25,0.35,-41.2,-19.96,-2.08,0.45,0.24,-0.78,10.56,-7.75,20.2,1742257317.913156
0.5,0.21,0.87,-33.39,-35.22,21.0,0.85,0.12,-0.5,57.31,-30.88,-62.93,1742257318.024322
0.75,0.46,1.31,7.14,5.37,-18.98,1.37,0.07,-0.25,-40.41,8.97,34.12,1742257318.138305
0.5,0.19,0.84,43.09,56.82,-19.47,0.92,0.0,-0.41,-14.28,36.38,20.45,1742257318.252969
0.35,0.12,0.35,-42.48,-7.75,-11.23,0.46,0.14,-0.91,-9.4,-7.87,24.11,1742257318.368204
0.55,0.24,0.94,14.89,-0.12,27.95,0.92,0.17,-0.14,-32.53,-20.08,-23.86,1742257318.480453
0.68,0.44,1.22,-19.96,-2.81,-9.77,1.59,0.03,0.03,-48.22,21.55,37.05,1742257318.594271
0.75,0.37,0.8,11.11,47.18,-26.31,1.02,-0.02,-0.53,-14.28,7.14,38.7,1742257318.714188
