L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.0,-0.14,1.43,16.72,-18.19,5.92,0.25,0.95,0.29,1.34,-8.61,2.93,1742259951.4864151
-0.69,0.99,2.06,-347.35,369.75,-169.01,0.3,1.01,0.16,14.16,-5.43,-7.87,1742259951.599421
-0.19,0.24,-0.88,-146.36,171.33,-462.59,0.29,0.89,0.25,6.04,-34.55,-5.8,1742259951.7135859
0.16,-0.86,-0.15,12.51,-133.18,-241.15,0.27,0.84,0.41,-6.04,-22.09,-25.94,1742259951.8275352
0.31,-0.91,0.49,40.28,-51.64,-57.37,0.25,0.82,0.46,0.98,-11.05,-3.85,1742259951.941439
0.47,-0.75,0.42,48.22,-13.67,-18.68,0.3,0.88,0.38,1.77,12.02,9.22,1742259952.055396
0.45,-0.81,0.43,35.77,-3.23,-7.51,0.31,0.86,0.36,4.7,-26.67,-0.98,1742259952.16944
0.46,-0.74,0.4,13.18,-18.07,6.16,0.27,0.89,0.44,12.02,-44.92,-3.05,1742259952.286148
0.43,-0.74,0.42,29.48,-37.84,-6.16,0.21,0.84,0.51,7.51,-46.63,8.97,1742259952.3974159
0.34,-0.84,0.41,62.01,-13.79,-14.1,0.11,0.83,0.54,0.12,-21.36,14.95,1742259952.511426
0.33,-0.87,0.27,53.47,-23.13,-13.49,0.21,0.89,0.28,-32.65,-23.68,7.81,1742259952.6263192
0.29,-0.97,0.25,9.34,-6.59,-5.0,0.12,0.94,0.5,-38.27,7.02,5.31,1742259952.739425
0.31,-0.89,0.23,14.4,12.88,-7.87,0.12,0.85,0.37,-40.89,42.79,13.06,1742259952.8533099
0.3,-0.88,0.15,10.62,-12.7,3.23,0.17,0.95,0.26,-15.32,23.25,8.24,1742259952.9672918
0.32,-0.9,0.18,6.96,-12.02,9.95,0.11,1.06,0.3,7.93,-29.48,-10.5,1742259953.080349
0.31,-0.92,0.17,13.49,1.71,-3.05,0.09,0.94,0.29,-10.99,-10.5,0.31,1742259953.1943219
0.36,-0.95,0.15,16.11,8.36,-14.22,0.14,0.93,0.32,-10.93,-18.01,-15.75,1742259953.308346
0.25,-0.94,0.1,5.37,25.02,-14.22,0.17,0.89,0.27,-8.3,-27.65,-11.29,1742259953.4256692
0.28,-0.94,0.12,-20.32,59.08,-16.42,0.12,0.96,0.23,-12.33,-19.65,-1.4,1742259953.53642
0.26,-0.96,0.08,9.52,15.62,-13.06,0.12,1.0,0.22,-16.6,-2.44,-2.08,1742259953.650213
0.24,-0.95,0.06,3.42,9.34,-11.54,0.1,0.96,0.18,-10.5,-5.74,0.67,1742259953.765504
0.21,-0.97,0.05,4.58,1.77,-8.67,0.13,0.98,0.17,-7.45,2.44,1.89,1742259953.878489
0.21,-0.98,0.03,9.28,9.4,-10.62,0.12,0.98,0.16,-10.5,1.83,1.83,1742259953.992383
0.17,-0.99,0.01,7.14,11.54,-12.88,0.13,0.98,0.14,-9.7,4.33,-0.37,1742259954.1063712
0.14,-0.99,0.0,-0.85,6.9,-4.82,0.14,1.01,0.11,-7.51,-3.17,-1.16,1742259954.220533
0.14,-1.01,0.02,-6.53,-8.3,-1.71,0.14,0.98,0.11,-3.3,-0.61,0.12,1742259954.334399
0.15,-0.96,0.02,-2.99,-7.02,3.85,0.12,0.99,0.12,-1.89,7.93,5.68,1742259954.448467
0.15,-0.97,0.02,5.55,-5.49,0.37,0.1,0.99,0.1,-3.54,9.28,8.12,1742259954.565529
0.15,-0.97,0.02,4.76,1.16,-1.22,0.1,1.0,0.1,-3.66,3.3,4.82,1742259954.6762
0.15,-0.97,0.03,11.23,-0.06,2.81,0.14,1.01,0.1,-6.53,2.38,10.01,1742259954.790234
0.16,-1.0,-0.03,15.44,0.79,-2.2,0.06,0.99,0.07,-18.43,-3.97,16.17,1742259954.906657
0.15,-1.0,-0.06,0.55,1.28,-9.4,0.03,0.99,-0.01,-15.14,-7.02,0.49,1742259955.01848
0.14,-1.0,-0.05,3.66,2.56,-5.74,0.04,1.01,-0.01,-12.88,-5.43,0.43,1742259955.1323829
0.11,-0.93,-0.03,2.32,-0.18,1.16,0.03,0.98,-0.01,-3.36,1.53,0.55,1742259955.247201
0.11,-0.96,-0.08,17.21,-4.52,-4.21,0.01,1.0,-0.05,-11.72,12.15,6.23,1742259955.360589
0.1,-1.01,-0.12,2.62,-7.57,-1.95,0.02,0.96,-0.08,-5.0,4.39,3.3,1742259955.474452
0.13,-0.98,-0.08,-2.26,-8.54,-1.34,-0.0,1.02,-0.07,3.36,0.18,-5.74,1742259955.5885131
0.09,-0.96,-0.09,1.28,-6.35,1.28,0.03,1.03,-0.05,4.03,4.33,-2.2,1742259955.7023628
0.11,-0.98,-0.1,2.62,-1.89,1.89,0.03,1.0,-0.06,0.79,1.71,2.69,1742259955.8175108
0.12,-0.99,-0.07,0.79,2.2,2.56,0.03,0.98,-0.05,3.6,2.69,2.2,1742259955.930285
0.12,-0.97,-0.1,4.27,2.81,2.69,0.02,0.99,-0.03,0.67,-1.89,4.58,1742259956.044262
0.14,-0.99,-0.08,-5.62,-0.55,1.04,0.0,1.02,-0.04,3.3,-0.24,-3.3,1742259956.158457
0.13,-0.99,-0.07,0.67,-2.93,-0.24,0.03,0.99,-0.04,0.92,1.4,-0.92,1742259956.272577
0.15,-0.99,-0.08,-0.06,-2.56,0.98,0.01,1.01,-0.03,0.43,1.65,1.59,1742259956.3867478
0.13,-0.96,-0.08,2.81,-2.01,-0.79,0.02,0.99,-0.03,-1.28,8.0,0.0,1742259956.5003572
0.11,-0.97,-0.08,2.5,-2.62,3.72,0.04,1.01,-0.03,1.22,2.56,3.23,1742259956.6142468
0.13,-0.93,-0.07,-1.22,7.87,6.59,0.05,0.99,-0.01,3.6,-3.85,3.48,1742259956.7283032
0.17,-1.0,-0.11,2.81,10.74,2.5,-0.01,1.01,-0.03,-4.03,-11.9,7.14,1742259956.846706
0.17,-0.97,-0.11,-7.32,4.94,-2.5,-0.03,1.02,-0.03,0.79,-5.07,-3.85,1742259956.9563599
0.11,-0.93,-0.11,-0.73,2.56,-6.47,-0.0,0.98,-0.05,-3.91,-0.06,-4.09,1742259957.070355
0.13,-1.0,-0.1,-2.38,6.23,-3.17,0.02,1.03,-0.05,-2.93,-8.73,-2.2,1742259957.1878662
0.13,-1.01,-0.09,-4.46,7.87,-0.49,0.01,1.0,-0.05,1.59,-9.22,-0.61,1742259957.2984471
0.12,-0.97,-0.09,2.26,2.62,-0.85,0.01,1.01,-0.04,0.92,-1.16,2.75,1742259957.412241
0.12,-0.99,-0.11,3.66,-2.01,-4.03,-0.0,0.98,-0.05,-6.59,3.48,6.53,1742259957.5297248
0.12,-0.99,-0.1,4.82,-3.66,-6.41,-0.01,1.01,-0.06,-14.16,6.16,8.18,1742259957.640484
0.11,-1.0,-0.12,-0.18,-7.87,-1.59,-0.03,1.0,-0.08,-6.41,10.68,3.36,1742259957.754435
0.11,-0.97,-0.09,-8.3,-9.16,2.99,-0.02,1.02,-0.08,5.19,11.78,-4.27,1742259957.86833
0.11,-0.99,-0.09,0.67,-8.0,-5.55,-0.03,0.98,-0.08,-4.76,10.07,-1.59,1742259957.9823549
0.09,-0.99,-0.09,-2.01,-5.55,-4.09,-0.0,1.0,-0.09,-2.01,7.45,-4.46,1742259958.096395
0.08,-0.98,-0.09,-2.87,-0.85,-0.37,0.01,0.99,-0.09,0.67,3.54,-2.44,1742259958.2104478
0.1,-1.0,-0.07,-7.45,5.8,3.48,0.01,1.03,-0.09,2.62,-2.14,-2.26,1742259958.327083
0.1,-0.97,-0.06,-5.19,8.42,3.11,0.01,0.98,-0.07,7.81,-0.98,-2.01,1742259958.43825
0.12,-1.0,-0.04,-3.42,1.83,1.34,-0.0,1.0,-0.06,3.36,-1.28,-1.53,1742259958.5522702
0.12,-0.98,-0.05,2.75,-4.46,-0.12,0.01,1.01,-0.05,-0.79,-1.4,-1.04,1742259958.667191
0.11,-1.0,-0.05,2.44,-4.7,-0.73,0.01,1.0,-0.06,-0.67,-0.24,0.12,1742259958.780355
0.1,-0.98,-0.05,-0.67,-1.65,-0.37,0.01,0.99,-0.06,1.34,3.23,-1.16,1742259958.894472
0.11,-0.99,-0.05,-1.95,-1.95,0.98,0.02,1.01,-0.06,2.44,3.6,-0.85,1742259959.008868
0.11,-0.98,-0.05,-1.1,-0.73,0.43,0.02,1.0,-0.04,1.34,2.38,-0.43,1742259959.126483
0.11,-0.99,-0.05,-0.12,0.06,0.73,0.02,1.01,-0.05,0.49,0.31,0.24,1742259959.236147
0.11,-0.98,-0.05,-0.12,0.61,0.24,0.01,0.99,-0.05,0.92,0.37,0.0,1742259959.350276
0.12,-0.98,-0.05,-0.43,-0.24,0.37,0.01,1.0,-0.05,0.12,0.43,-0.79,1742259959.4677079
0.12,-0.98,-0.04,1.04,-0.18,-1.28,0.01,1.0,-0.04,0.31,0.06,-0.61,1742259959.578222
0.1,-0.99,-0.05,0.37,0.61,-1.89,0.01,1.02,-0.05,-3.11,1.71,0.12,1742259959.692138
0.1,-0.99,-0.05,-0.67,-2.26,-0.49,0.02,1.0,-0.06,-0.49,0.24,-1.1,1742259959.807443
0.11,-0.98,-0.05,1.53,-4.03,-0.49,0.02,1.0,-0.06,0.18,-1.1,-0.43,1742259959.920212
0.1,-0.99,-0.05,0.49,-2.08,-0.73,0.02,1.0,-0.06,-0.06,2.38,-0.12,1742259960.034265
0.1,-0.99,-0.05,-0.67,-0.98,-0.55,0.02,1.01,-0.06,-0.24,1.22,-0.24,1742259960.148382
0.1,-0.98,-0.05,-0.18,0.06,-0.98,0.02,1.0,-0.06,0.12,-0.06,-0.85,1742259960.262175
0.1,-0.98,-0.05,3.42,1.53,-1.77,0.02,1.0,-0.06,-1.59,-0.61,0.85,1742259960.376148
0.09,-0.99,-0.06,1.16,2.26,-0.43,0.01,1.01,-0.06,-1.4,-0.43,1.53,1742259960.490113
0.09,-0.98,-0.06,-1.71,0.73,1.46,0.01,1.02,-0.06,1.28,-1.34,0.12,1742259960.60734
0.09,-0.98,-0.06,-0.92,0.18,0.37,0.01,1.01,-0.06,1.59,-0.98,-0.31,1742259960.71809
0.1,-0.98,-0.06,-0.61,-0.12,-0.12,0.01,0.99,-0.06,1.22,-0.49,-0.79,1742259960.832313
0.1,-0.99,-0.06,-0.12,-0.43,-0.31,0.01,1.0,-0.06,-0.55,-0.18,-0.37,1742259960.947128
0.1,-0.99,-0.06,-0.49,0.06,0.06,0.01,1.01,-0.06,-0.61,-0.18,-0.12,1742259961.060107
0.09,-0.98,-0.05,-0.73,0.18,-1.46,0.02,1.0,-0.06,-0.79,0.24,-1.04,1742259961.174227
0.09,-0.99,-0.06,0.18,0.73,-0.18,0.02,1.0,-0.06,0.18,0.06,0.79,1742259961.2881222
0.1,-0.99,-0.05,-0.73,-0.49,0.79,0.01,1.0,-0.06,0.73,-0.73,-0.85,1742259961.407568
0.09,-0.99,-0.05,-1.04,0.24,1.1,0.02,1.02,-0.06,0.92,0.0,-0.73,1742259961.5191228
0.1,-0.98,-0.05,0.98,-0.85,-0.06,0.01,0.99,-0.06,-0.06,0.73,0.24,1742259961.633279
0.1,-0.99,-0.06,0.73,-1.46,0.24,0.02,1.0,-0.06,0.24,0.18,-0.24,1742259961.747127
0.09,-0.98,-0.06,0.43,-1.04,0.31,0.02,1.0,-0.06,0.43,0.49,0.06,1742259961.861025
0.1,-0.99,-0.06,0.85,-0.24,-0.49,0.02,0.99,-0.06,0.0,0.49,0.31,1742259961.975095
0.1,-0.99,-0.06,-0.61,-0.43,-0.43,0.02,0.99,-0.06,-0.43,-0.61,-0.18,1742259962.089226
0.1,-0.99,-0.05,0.12,-0.37,-0.61,0.02,0.99,-0.06,-0.24,-0.92,-0.37,1742259962.207448
0.1,-0.98,-0.05,0.98,-0.24,-0.31,0.02,1.0,-0.06,-0.61,0.06,-0.12,1742259962.3171258
0.1,-0.99,-0.06,0.24,-1.1,0.37,0.01,1.01,-0.06,0.12,0.85,-0.06,1742259962.431037
0.1,-0.99,-0.06,0.31,-0.24,0.0,0.02,1.01,-0.06,-0.49,0.67,0.06,1742259962.545013
0.09,-0.98,-0.06,0.18,0.0,-0.55,0.01,1.01,-0.06,-0.79,0.0,0.06,1742259962.6590059
0.09,-0.99,-0.06,0.06,0.06,-0.67,0.01,1.0,-0.07,-0.37,-0.18,-0.18,1742259962.7744
0.09,-0.98,-0.06,0.31,-0.31,-0.67,0.02,1.0,-0.07,0.24,-0.24,-0.24,1742259962.887136
0.09,-0.98,-0.06,-0.18,-0.31,-0.06,0.01,1.0,-0.07,0.67,-0.43,-0.55,1742259963.001257
0.09,-0.99,-0.06,0.85,-0.73,-0.31,0.01,1.0,-0.06,-0.49,0.12,0.61,1742259963.115268
0.1,-0.99,-0.06,0.0,-0.24,0.0,0.02,1.0,-0.07,0.0,-0.06,0.43,1742259963.2290409
0.1,-0.99,-0.06,0.0,0.61,-0.24,0.02,1.0,-0.07,-0.24,-0.18,-0.18,1742259963.346418
0.09,-0.98,-0.06,-0.31,0.31,0.18,0.01,1.0,-0.07,0.55,-0.43,-0.49,1742259963.457076
0.1,-0.98,-0.06,0.37,0.31,-0.24,0.01,1.0,-0.07,-0.06,-0.31,0.31,1742259963.571022
0.09,-0.99,-0.06,-0.24,0.06,0.0,0.01,1.01,-0.07,-0.73,-0.06,0.85,1742259963.687319
0.1,-0.98,-0.06,-0.37,-0.06,0.31,0.01,1.0,-0.06,0.61,-0.18,-0.18,1742259963.7991302
0.09,-0.98,-0.06,0.31,0.06,-0.67,0.01,1.0,-0.07,-0.61,-0.12,-0.18,1742259963.91295
0.09,-0.99,-0.06,-0.49,0.61,-1.1,0.01,1.0,-0.07,-0.49,-0.49,-0.37,1742259964.0298939
0.09,-0.99,-0.06,-0.67,0.67,-1.16,0.02,1.0,-0.07,-0.79,-0.85,-1.1,1742259964.141035
0.09,-0.99,-0.06,-0.24,0.55,-0.98,0.02,1.0,-0.07,-0.55,-0.73,-1.1,1742259964.255052
0.08,-0.99,-0.06,-0.12,-0.18,-0.98,0.02,1.0,-0.07,-0.61,-0.92,-0.67,1742259964.369108
0.09,-0.99,-0.06,-0.49,-0.67,-0.98,0.02,0.99,-0.08,-0.85,0.12,-1.16,1742259964.483126
0.08,-0.99,-0.06,0.79,-0.55,-1.46,0.02,0.99,-0.08,-1.28,0.73,-0.73,1742259964.597016
0.08,-0.99,-0.06,-0.43,-0.12,-1.95,0.02,1.0,-0.08,-1.22,0.24,-0.92,1742259964.7111151
0.07,-0.98,-0.06,-3.36,2.75,-2.32,0.03,1.0,-0.08,-0.43,0.18,-2.93,1742259964.8262951
0.07,-0.99,-0.05,-1.89,-0.24,-1.65,0.03,1.01,-0.08,-0.37,-1.83,-2.75,1742259964.939206
0.07,-0.99,-0.05,1.34,-1.28,-1.16,0.03,1.0,-0.08,-1.22,-1.89,-0.92,1742259965.0530581
0.06,-0.99,-0.05,-0.49,-1.1,0.06,0.03,1.0,-0.09,-0.06,0.0,-0.18,1742259965.1670349
0.07,-0.99,-0.04,-1.22,0.43,0.12,0.04,1.0,-0.08,0.06,0.43,-0.49,1742259965.280993
0.07,-0.98,-0.04,3.36,-1.46,-0.12,0.03,1.01,-0.09,-0.06,-0.92,0.92,1742259965.3949382
0.07,-0.99,-0.05,3.48,-1.1,0.31,0.04,1.0,-0.09,-0.24,1.46,2.44,1742259965.510197
