L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.05,0.51,0.86,0.31,-0.43,-0.49,0.24,-0.41,0.84,13.85,-11.78,-16.6,1742258224.621462
0.05,0.51,0.86,-1.04,-0.79,0.06,0.22,-0.45,0.82,17.03,10.38,-0.73,1742258224.735253
0.05,0.52,0.85,-1.95,-0.37,0.18,0.25,-0.49,0.79,3.6,17.7,4.82,1742258224.849087
0.05,0.53,0.85,4.88,0.24,-1.28,0.26,-0.46,0.81,-0.43,5.0,1.28,1742258224.963218
0.05,0.52,0.86,-2.01,-0.06,2.14,0.29,-0.46,0.83,0.85,11.41,4.76,1742258225.0772421
0.04,0.52,0.86,-2.81,0.06,0.31,0.3,-0.46,0.79,2.93,5.31,-2.56,1742258225.191096
0.05,0.51,0.86,-2.08,0.24,2.44,0.31,-0.48,0.8,1.65,1.89,0.24,1742258225.305823
0.04,0.51,0.86,-0.92,0.85,2.87,0.32,-0.45,0.81,0.79,0.37,2.87,1742258225.421704
0.04,0.52,0.86,1.53,0.98,1.22,0.31,-0.47,0.8,-2.01,-3.78,2.26,1742258225.532212
0.05,0.51,0.86,-2.08,-0.43,1.95,0.32,-0.47,0.84,-1.04,2.26,2.01,1742258225.6462002
0.06,0.5,0.87,5.68,2.81,0.92,0.33,-0.47,0.79,-0.43,5.55,3.72,1742258225.7608168
0.05,0.51,0.86,7.08,3.23,-0.37,0.33,-0.44,0.77,-2.93,-3.97,3.54,1742258225.874293
0.06,0.5,0.88,3.11,4.58,-3.6,0.34,-0.44,0.87,-5.74,2.81,2.32,1742258225.988103
0.11,0.5,0.88,10.93,16.42,-12.7,0.34,-0.45,0.83,2.44,19.96,4.64,1742258226.106943
0.04,0.44,0.92,27.34,10.93,-11.72,0.34,-0.49,0.86,-11.6,17.4,10.38,1742258226.215206
0.02,0.46,0.94,-11.17,-2.81,-11.9,0.38,-0.52,0.79,2.44,10.31,11.47,1742258226.3290648
0.04,0.49,0.89,-29.85,-5.13,-30.7,0.41,-0.59,0.83,10.19,3.85,23.74,1742258226.442987
0.15,0.48,0.81,-18.98,2.62,-28.38,0.46,-0.45,0.75,44.56,8.12,46.63,1742258226.5561159
0.1,0.53,0.82,2.32,-0.24,-25.7,0.52,-0.48,0.67,94.91,14.65,52.61,1742258226.6701581
0.24,0.42,0.8,-23.68,-2.08,-13.18,0.64,-0.49,0.52,118.35,22.46,73.49,1742258226.784152
0.3,0.48,0.8,-20.69,-5.25,4.15,0.74,-0.42,0.43,82.09,10.13,78.43,1742258226.90188
0.32,0.51,0.83,-11.35,-12.08,7.63,0.8,-0.32,0.36,68.3,-4.21,50.11,1742258227.012179
0.21,0.56,0.83,6.65,-2.5,6.71,0.83,-0.37,0.35,133.0,-25.88,20.45,1742258227.126302
0.19,0.56,0.81,9.16,-2.26,7.63,0.81,-0.48,0.22,142.27,-25.39,-1.4,1742258227.242032
0.15,0.51,0.81,4.94,-7.57,2.81,0.77,-0.53,0.19,79.9,-18.98,-0.92,1742258227.354094
0.15,0.5,0.84,1.65,-14.95,10.19,0.8,-0.47,0.17,42.6,3.66,1.28,1742258227.468
0.11,0.51,0.86,-1.16,-12.15,12.76,0.85,-0.44,0.15,-3.3,-4.94,3.85,1742258227.585063
0.09,0.54,0.86,5.31,-6.47,14.53,0.81,-0.51,0.15,-5.68,-10.99,-2.32,1742258227.70238
0.05,0.51,0.85,7.32,-9.22,13.37,0.87,-0.39,0.15,-43.7,19.41,-9.89,1742258227.810238
0.01,0.49,0.86,-8.0,-7.69,10.01,0.83,-0.58,0.11,2.93,-6.65,-19.41,1742258227.924237
-0.01,0.52,0.88,-0.98,-8.18,7.45,0.78,-0.53,0.15,7.87,2.32,-14.16,1742258228.0387042
-0.03,0.51,0.87,-2.69,-5.43,4.58,0.76,-0.62,0.11,10.19,7.26,-13.73,1742258228.152019
-0.04,0.49,0.87,-2.75,-1.77,2.5,0.78,-0.63,0.09,12.7,9.77,-4.64,1742258228.2662258
-0.05,0.52,0.87,-4.76,-1.34,4.27,0.8,-0.65,0.02,8.12,12.02,-9.46,1742258228.381114
-0.05,0.52,0.86,-1.95,6.9,4.76,0.72,-0.69,0.0,7.87,-1.89,-1.34,1742258228.494103
-0.04,0.53,0.85,6.77,0.67,-0.98,0.75,-0.59,0.08,6.47,9.52,-11.23,1742258228.6080482
-0.02,0.49,0.85,2.69,-2.08,-0.24,0.72,-0.6,0.04,-21.61,16.66,-45.17,1742258228.722147
-0.02,0.49,0.91,5.07,3.05,1.46,0.63,-0.79,0.01,-21.97,11.17,-38.7,1742258228.83611
-0.01,0.45,0.85,1.34,7.39,3.85,0.58,-0.76,0.01,-20.02,13.37,-32.78,1742258228.950103
-0.08,0.49,0.82,-1.4,-8.06,13.12,0.51,-0.72,0.08,-30.09,23.44,-43.33,1742258229.06438
-0.12,0.45,0.91,35.71,-23.56,18.49,0.43,-0.87,0.04,-20.81,20.94,-37.23,1742258229.1817641
-0.11,0.41,0.9,-3.6,-6.71,5.25,0.39,-0.93,0.05,-35.89,28.5,-32.35,1742258229.2921028
-0.13,0.43,0.88,2.56,-8.06,13.49,0.38,-0.88,0.17,-101.68,20.26,-18.8,1742258229.406113
-0.21,0.49,0.96,2.81,-13.92,9.77,0.31,-0.92,0.34,-45.53,-1.22,-40.53,1742258229.522174
-0.19,0.34,0.88,-30.15,-4.58,12.63,0.25,-0.86,0.41,-4.15,2.38,-57.37,1742258229.634259
-0.21,0.39,0.84,-16.54,6.29,38.51,0.14,-0.92,0.41,-29.85,12.15,-54.63,1742258229.748131
-0.27,0.61,0.76,-0.73,1.83,20.14,0.07,-0.92,0.42,-0.61,3.6,-53.83,1742258229.862118
-0.26,0.55,0.74,-21.79,-6.47,20.51,-0.01,-0.99,0.47,-8.97,11.29,-29.72,1742258229.9816
-0.31,0.54,0.75,-39.67,-3.91,26.43,-0.02,-0.86,0.45,-11.84,14.28,-26.31,1742258230.090303
-0.36,0.52,0.63,-82.4,-20.87,36.01,-0.1,-0.81,0.47,-5.13,12.21,-58.23,1742258230.204202
-0.46,0.71,0.44,-83.19,-27.34,47.55,-0.2,-0.9,0.45,-8.61,12.39,-47.24,1742258230.321711
-0.56,0.88,0.42,-37.17,-21.97,23.25,-0.24,-0.85,0.46,-1.28,0.24,-45.84,1742258230.432213
-0.52,0.73,0.33,-21.91,-0.43,10.5,-0.32,-0.77,0.47,0.73,-13.06,-48.95,1742258230.546314
-0.56,0.66,0.29,-24.6,-0.06,28.63,-0.45,-0.78,0.46,8.54,-15.69,-49.93,1742258230.662237
-0.65,0.72,0.25,-41.93,-9.34,48.4,-0.5,-0.79,0.43,10.19,-8.85,-33.94,1742258230.7743208
-0.76,0.81,0.17,-33.75,-8.79,14.77,-0.52,-0.77,0.44,4.03,-8.42,-17.76,1742258230.888327
-0.69,0.64,0.19,9.03,3.11,2.99,-0.55,-0.73,0.4,6.53,-1.53,-7.39,1742258231.002219
-0.75,0.65,0.17,4.82,-9.4,28.02,-0.57,-0.7,0.37,0.37,-3.42,-6.65,1742258231.1166909
-0.78,0.66,0.19,-0.24,-3.05,15.38,-0.59,-0.7,0.41,0.18,-4.15,-2.2,1742258231.2302332
-0.76,0.6,0.2,7.75,7.69,-0.73,-0.58,-0.69,0.4,2.99,-0.55,0.18,1742258231.3441122
-0.77,0.61,0.21,8.61,8.48,-5.43,-0.57,-0.69,0.39,-1.53,1.65,-0.79,1742258231.461739
-0.75,0.58,0.22,1.16,4.21,-0.98,-0.57,-0.66,0.37,-3.54,0.06,-4.64,1742258231.572149
-0.76,0.6,0.21,-9.46,-2.62,5.31,-0.6,-0.66,0.37,-0.31,-3.91,-12.33,1742258231.686223
-0.77,0.62,0.18,-15.87,-5.31,7.57,-0.62,-0.66,0.38,-1.53,-9.95,-12.57,1742258231.801045
-0.8,0.62,0.23,17.27,12.88,0.24,-0.65,-0.7,0.39,-9.77,3.72,-4.76,1742258231.91427
-0.76,0.58,0.21,-0.55,4.94,2.38,-0.64,-0.66,0.42,-13.55,6.23,6.16,1742258232.028092
-0.77,0.59,0.25,10.93,11.11,-3.72,-0.62,-0.61,0.41,-24.66,9.64,7.93,1742258232.14208
-0.75,0.57,0.26,0.18,2.08,0.43,-0.6,-0.59,0.46,-36.44,4.09,6.23,1742258232.260586
-0.76,0.59,0.27,0.12,0.67,0.92,-0.6,-0.6,0.53,-44.37,3.66,7.57,1742258232.370195
-0.76,0.58,0.27,0.67,1.16,0.37,-0.57,-0.54,0.58,-25.39,4.39,8.42,1742258232.484149
-0.76,0.59,0.27,-1.1,-0.67,0.98,-0.55,-0.51,0.6,-13.49,3.36,5.13,1742258232.598083
-0.76,0.58,0.27,-1.34,-0.55,0.67,-0.56,-0.52,0.59,-3.05,-0.61,0.12,1742258232.712255
-0.76,0.58,0.27,-0.24,0.49,-0.24,-0.57,-0.55,0.62,-14.65,3.91,5.86,1742258232.826077
-0.76,0.58,0.26,-0.98,0.12,0.43,-0.53,-0.47,0.65,-26.0,8.42,11.47,1742258232.941663
-0.75,0.58,0.27,-0.61,0.12,-0.55,-0.53,-0.5,0.67,-5.8,9.83,5.74,1742258233.054661
-0.76,0.58,0.27,0.18,0.43,-0.67,-0.51,-0.49,0.67,1.59,3.05,2.93,1742258233.1680052
-0.76,0.58,0.27,-0.12,0.61,-0.24,-0.5,-0.5,0.68,1.34,3.66,3.78,1742258233.281941
-0.76,0.58,0.27,0.49,0.79,-0.12,-0.49,-0.52,0.69,4.21,5.74,6.77,1742258233.39595
-0.76,0.58,0.27,-0.49,-0.12,0.0,-0.47,-0.51,0.68,3.48,5.31,5.8,1742258233.50999
-0.76,0.59,0.27,-0.37,0.31,-0.67,-0.46,-0.51,0.67,7.02,0.73,1.22,1742258233.6239638
-0.76,0.58,0.27,0.67,1.04,-0.24,-0.46,-0.54,0.66,10.38,-0.67,-0.55,1742258233.741817
-0.76,0.58,0.27,0.73,1.04,0.12,-0.46,-0.55,0.67,4.58,0.37,0.24,1742258233.851993
-0.76,0.58,0.28,3.85,2.99,-1.46,-0.46,-0.55,0.66,5.19,1.53,-1.4,1742258233.9660301
-0.75,0.58,0.29,4.33,3.3,-1.34,-0.46,-0.55,0.66,4.03,2.87,-0.49,1742258234.084786
-0.75,0.58,0.31,8.97,7.57,-3.11,-0.46,-0.55,0.64,2.56,1.71,-0.85,1742258234.194062
-0.73,0.57,0.33,11.54,9.58,-4.27,-0.46,-0.55,0.65,0.37,-0.85,-1.34,1742258234.308127
-0.73,0.56,0.34,0.92,1.1,-0.79,-0.47,-0.56,0.65,0.55,-1.89,-1.77,1742258234.422121
-0.74,0.58,0.35,-1.34,-1.04,0.92,-0.47,-0.55,0.65,0.24,-3.23,-2.26,1742258234.5362508
-0.73,0.57,0.33,-6.23,-4.46,1.4,-0.49,-0.56,0.65,2.2,-2.99,-6.16,1742258234.65019
-0.74,0.58,0.34,3.36,2.69,-0.55,-0.5,-0.57,0.65,2.87,-1.28,-3.36,1742258234.764103
-0.74,0.58,0.35,6.65,5.62,-2.62,-0.5,-0.55,0.65,0.55,0.92,-1.22,1742258234.8813062
-0.72,0.58,0.38,13.0,11.6,-5.92,-0.49,-0.55,0.62,3.91,4.58,-0.49,1742258234.992042
-0.69,0.56,0.41,20.14,15.93,-7.57,-0.49,-0.56,0.63,3.91,0.67,-2.62,1742258235.1060212
-0.69,0.56,0.45,11.96,10.13,-4.7,-0.49,-0.56,0.64,2.38,0.49,0.06,1742258235.220921
-0.67,0.56,0.47,7.45,6.29,-2.44,-0.48,-0.56,0.64,4.09,3.91,0.18,1742258235.333879
-0.66,0.55,0.48,6.23,4.76,-2.01,-0.48,-0.58,0.64,2.69,2.93,-0.92,1742258235.448035
-0.66,0.55,0.5,4.64,4.15,-2.14,-0.47,-0.59,0.63,6.84,5.19,1.83,1742258235.563387
-0.65,0.55,0.51,4.52,4.7,-2.38,-0.46,-0.62,0.64,2.01,5.74,9.46,1742258235.675931
-0.65,0.55,0.51,-0.67,-1.4,0.31,-0.44,-0.58,0.59,0.12,7.2,6.77,1742258235.789958
-0.66,0.55,0.51,0.49,0.61,-0.92,-0.45,-0.57,0.59,6.16,-2.01,-0.49,1742258235.9040902
-0.65,0.55,0.51,-1.28,0.18,0.18,-0.45,-0.62,0.63,13.92,-5.74,-3.17,1742258236.0220969
-0.65,0.56,0.51,0.85,0.43,-0.24,-0.45,-0.65,0.63,16.6,2.56,0.18,1742258236.131928
-0.65,0.55,0.51,2.44,1.65,-1.22,-0.45,-0.71,0.63,33.75,1.83,5.43,1742258236.2459111
-0.65,0.56,0.53,11.47,10.38,-5.55,-0.41,-0.74,0.58,-4.03,17.64,23.74,1742258236.360297
-0.62,0.54,0.55,13.06,10.56,-6.04,-0.35,-0.7,0.54,-12.57,18.86,24.05,1742258236.474019
-0.62,0.53,0.58,12.02,7.93,-6.53,-0.3,-0.68,0.57,-4.7,9.46,18.07,1742258236.5879319
-0.6,0.53,0.59,12.15,8.79,-5.98,-0.29,-0.68,0.6,-8.97,5.92,13.49,1742258236.701973
-0.58,0.51,0.62,9.34,5.8,-4.03,-0.26,-0.69,0.62,0.37,-1.46,4.39,1742258236.8159769
-0.56,0.5,0.62,4.21,2.62,-1.28,-0.25,-0.71,0.64,3.6,-4.15,1.71,1742258236.930007
-0.58,0.53,0.63,4.7,2.69,-2.87,-0.25,-0.7,0.63,-2.81,1.1,2.87,1742258237.0439382
-0.57,0.51,0.64,5.92,3.85,-3.11,-0.25,-0.7,0.64,-28.99,6.29,6.23,1742258237.160424
-0.56,0.51,0.65,0.67,0.49,-0.49,-0.22,-0.62,0.68,-24.6,7.57,5.0,1742258237.271919
-0.56,0.51,0.65,0.24,-0.18,0.12,-0.21,-0.64,0.71,-3.11,0.24,-1.71,1742258237.386029
-0.57,0.51,0.65,1.65,0.67,-0.61,-0.2,-0.64,0.72,-0.18,5.07,1.46,1742258237.5015569
-0.56,0.52,0.66,5.49,4.15,-1.77,-0.19,-0.64,0.72,2.75,4.39,0.55,1742258237.613918
-0.54,0.51,0.67,2.99,6.04,-5.49,-0.2,-0.64,0.72,1.34,5.86,1.53,1742258237.727932
-0.51,0.5,0.67,5.37,10.01,-8.36,-0.17,-0.64,0.72,1.28,6.29,3.78,1742258237.841877
-0.51,0.51,0.68,-0.55,2.5,-2.99,-0.16,-0.64,0.72,-0.73,3.05,1.71,1742258237.956853
-0.51,0.52,0.68,-0.85,-0.67,0.55,-0.17,-0.63,0.72,0.0,-1.53,1.1,1742258238.0699048
-0.51,0.51,0.68,-3.85,-3.11,2.26,-0.17,-0.62,0.71,0.49,-2.87,-2.08,1742258238.1841059
-0.52,0.52,0.66,-7.81,-6.35,5.98,-0.19,-0.66,0.73,2.62,-2.2,-0.49,1742258238.300952
-0.55,0.54,0.67,5.49,-2.01,3.85,-0.17,-0.65,0.73,1.53,-0.24,1.04,1742258238.411935
-0.54,0.52,0.66,1.22,-2.44,3.05,-0.18,-0.65,0.72,0.98,0.85,1.34,1742258238.525922
-0.54,0.5,0.66,1.53,-0.92,1.1,-0.19,-0.64,0.7,0.67,-0.61,0.31,1742258238.641131
-0.55,0.51,0.67,0.43,-0.18,-0.85,-0.18,-0.66,0.71,0.73,-2.2,-0.24,1742258238.7539
-0.54,0.5,0.66,0.43,-0.67,-0.24,-0.18,-0.65,0.72,0.49,-1.46,0.67,1742258238.868876
-0.55,0.5,0.67,-1.04,-1.28,0.67,-0.18,-0.65,0.71,0.55,0.24,-0.73,1742258238.981924
-0.55,0.5,0.66,0.24,-0.37,0.06,-0.19,-0.66,0.72,-0.06,-0.61,0.18,1742258239.096023
-0.55,0.5,0.66,-0.49,-0.37,0.24,-0.18,-0.65,0.71,0.79,-0.12,0.24,1742258239.209899
-0.54,0.5,0.66,0.06,-0.06,0.06,-0.19,-0.65,0.71,0.73,-0.85,-0.92,1742258239.323998
-0.55,0.5,0.66,-0.67,-0.85,0.61,-0.18,-0.63,0.7,0.92,-2.14,-2.2,1742258239.4406872
-0.55,0.5,0.66,-2.93,-1.95,1.34,-0.21,-0.67,0.71,-0.18,-2.69,-4.46,1742258239.552122
-0.56,0.51,0.66,2.99,1.46,-0.61,-0.19,-0.65,0.72,0.73,0.06,0.43,1742258239.665814
-0.55,0.51,0.66,0.92,-0.12,0.24,-0.2,-0.65,0.71,-0.24,2.08,1.83,1742258239.78094
-0.55,0.5,0.66,2.62,2.14,-1.53,-0.2,-0.68,0.72,-5.0,2.26,5.31,1742258239.8938398
