L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.68,0.48,-0.54,-0.61,1.65,-0.85,-0.08,-0.15,1.01,8.54,-1.53,2.99,1742257338.541622
0.69,0.48,-0.54,0.61,-1.04,-1.28,-0.31,-0.73,1.31,68.97,128.42,203.55,1742257338.6553988
0.68,0.47,-0.54,0.92,0.06,1.89,0.02,-0.14,0.83,154.54,108.83,271.97,1742257338.775889
0.68,0.46,-0.54,-3.3,0.49,0.98,0.35,0.22,0.69,50.35,51.82,158.63,1742257338.880616
0.67,0.34,-0.55,-7.45,-0.24,16.24,0.62,0.01,0.68,-8.97,8.06,50.54,1742257338.996923
0.64,0.61,-0.66,-19.29,-7.93,23.68,0.66,-0.07,0.68,-9.28,3.85,14.77,1742257339.1067991
0.65,0.58,-0.57,2.26,-17.76,-5.19,0.66,-0.08,0.72,-8.54,-6.71,-1.53,1742257339.220918
0.68,0.54,-0.44,-3.97,-19.65,-15.56,0.67,-0.14,0.74,-2.08,0.49,1.59,1742257339.334749
0.71,0.46,-0.45,-12.08,-7.87,-11.9,0.67,-0.17,0.71,-1.04,0.37,-0.55,1742257339.454756
0.74,0.44,-0.5,-4.39,-9.34,-6.04,0.68,-0.12,0.74,-8.42,-2.81,3.36,1742257339.562894
0.73,0.44,-0.46,-1.16,-7.02,-4.82,0.65,-0.12,0.74,-3.54,2.93,-0.12,1742257339.6768918
0.76,0.42,-0.46,-1.53,-8.18,0.67,0.67,-0.12,0.68,2.44,0.0,-1.83,1742257339.79405
0.77,0.41,-0.5,-5.49,-0.37,-7.32,0.65,-0.13,0.77,4.27,-2.56,-4.64,1742257339.904858
0.75,0.42,-0.46,-3.17,-6.29,-2.87,0.65,-0.15,0.75,1.71,0.92,-4.7,1742257340.018763
0.76,0.38,-0.48,-0.79,-0.49,-1.59,0.67,-0.16,0.75,1.4,4.64,-1.28,1742257340.13441
0.78,0.39,-0.48,-5.31,-2.44,3.72,0.68,-0.15,0.7,0.0,1.46,-0.12,1742257340.2467442
0.8,0.39,-0.48,-2.08,-3.97,7.26,0.69,-0.15,0.71,-8.24,10.8,4.03,1742257340.360872
0.78,0.46,-0.43,5.25,-11.84,3.3,0.7,-0.15,0.74,-1.04,3.66,4.46,1742257340.475306
0.77,0.44,-0.44,3.97,-12.45,-1.46,0.68,-0.13,0.68,-5.98,10.56,6.84,1742257340.594571
0.79,0.41,-0.41,6.29,-6.59,-9.16,0.71,-0.07,0.68,-0.49,5.92,1.4,1742257340.702913
0.8,0.39,-0.44,-2.99,-9.83,0.0,0.73,-0.09,0.67,-5.13,10.62,1.16,1742257340.816896
0.82,0.42,-0.37,-6.65,-16.24,1.22,0.73,-0.11,0.67,-1.1,6.41,1.1,1742257340.933645
0.84,0.37,-0.35,4.03,-3.17,-4.03,0.74,-0.13,0.64,0.79,8.79,2.44,1742257341.0447419
0.82,0.44,-0.36,-5.43,-10.93,10.74,0.74,-0.13,0.63,-0.79,7.81,9.95,1742257341.1586292
0.82,0.42,-0.36,1.59,-5.74,-1.04,0.78,-0.02,0.65,-14.4,-2.69,11.41,1742257341.273976
0.82,0.45,-0.34,-0.06,-8.67,-1.65,0.76,-0.03,0.64,-5.55,-8.36,1.59,1742257341.394371
0.81,0.43,-0.32,-1.83,-9.4,-10.8,0.78,-0.08,0.7,7.63,-14.22,-9.95,1742257341.5009642
0.88,0.38,-0.3,-8.3,-10.99,-9.52,0.73,-0.03,0.64,-1.34,-10.62,5.68,1742257341.6147919
0.85,0.38,-0.28,-5.74,-7.45,-6.1,0.74,-0.06,0.66,-14.28,-9.16,-11.23,1742257341.733527
0.84,0.36,-0.34,-18.01,1.95,-0.55,0.75,-0.03,0.69,-5.74,2.32,-1.77,1742257341.842772
0.91,0.31,-0.26,-6.1,-2.2,-15.69,0.72,-0.04,0.66,0.37,2.38,-0.79,1742257341.9567301
0.87,0.33,-0.28,-13.79,-3.66,5.55,0.75,-0.07,0.67,4.09,-0.85,-2.14,1742257342.073291
0.89,0.35,-0.3,-3.54,0.49,0.92,0.75,-0.06,0.67,5.0,-3.48,3.78,1742257342.184812
0.86,0.33,-0.3,0.67,3.23,1.22,0.72,-0.04,0.7,1.89,-1.65,0.18,1742257342.298687
0.88,0.34,-0.32,3.23,4.21,2.75,0.74,-0.05,0.7,-5.92,2.56,0.55,1742257342.412895
0.88,0.36,-0.31,2.81,5.8,-2.56,0.73,-0.04,0.65,-4.21,2.5,1.77,1742257342.5266829
0.89,0.31,-0.34,-0.79,2.99,-0.85,0.73,-0.01,0.67,-0.24,1.83,-0.37,1742257342.640773
0.9,0.33,-0.34,-5.74,-4.15,-1.83,0.74,-0.05,0.65,0.06,1.89,-1.34,1742257342.754702
0.86,0.34,-0.31,-4.7,-4.39,-3.6,0.75,-0.02,0.65,0.73,1.59,0.06,1742257342.872732
0.88,0.31,-0.32,-1.28,-0.31,-0.61,0.74,-0.03,0.66,1.59,-0.24,-0.55,1742257342.982795
0.88,0.34,-0.31,-1.4,-1.04,1.34,0.75,-0.06,0.65,4.21,1.77,-1.22,1742257343.0966988
0.88,0.33,-0.3,0.24,-1.46,0.55,0.74,-0.05,0.66,3.05,0.92,-0.92,1742257343.2131999
0.88,0.32,-0.31,-1.46,1.83,1.53,0.75,-0.06,0.64,1.59,-1.83,-0.85,1742257343.324783
0.87,0.34,-0.31,2.56,1.46,3.66,0.76,-0.04,0.68,3.05,-3.78,-0.24,1742257343.438771
0.88,0.33,-0.32,0.12,1.65,1.28,0.72,-0.11,0.68,10.5,2.08,0.73,1742257343.552545
0.87,0.34,-0.32,-3.23,3.17,0.06,0.75,-0.04,0.64,1.22,-6.71,5.92,1742257343.672272
