L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.23,0.23,0.93,-13.61,9.7,10.74,0.79,-0.01,-0.52,-2.81,17.4,-3.6,1742257282.937034
-0.53,0.71,1.08,59.14,-11.11,7.39,0.74,-0.07,-0.66,-1.4,47.73,-16.17,1742257283.045685
-0.69,1.0,1.08,-103.52,45.17,-260.74,0.79,-0.16,-0.74,-11.9,34.55,-18.86,1742257283.1581728
0.08,-0.09,0.75,-138.67,-40.95,-267.82,0.81,-0.15,-0.64,-4.21,-10.13,-4.94,1742257283.274796
0.18,0.04,0.78,-45.53,-39.98,-79.96,0.78,-0.11,-0.58,4.64,-1.59,3.97,1742257283.386432
0.28,0.4,0.8,14.65,-13.92,-5.74,0.73,-0.08,-0.64,8.06,3.66,-0.49,1742257283.500031
0.34,0.56,0.8,5.92,3.6,-10.25,0.75,-0.08,-0.66,5.98,-3.97,-1.1,1742257283.6144052
0.36,0.54,0.75,-1.89,2.38,0.85,0.76,-0.1,-0.63,5.37,0.0,-3.85,1742257283.7343411
0.37,0.55,0.74,8.18,8.85,-1.04,0.76,-0.13,-0.69,0.92,-8.18,-6.35,1742257283.842227
0.38,0.54,0.74,3.97,3.36,-1.53,0.76,-0.09,-0.6,-2.69,-5.0,8.97,1742257283.956167
0.41,0.53,0.73,-3.78,3.11,-8.0,0.77,-0.12,-0.6,-1.34,2.99,0.06,1742257284.074786
0.42,0.55,0.75,1.89,7.2,-2.44,0.78,-0.13,-0.62,-0.18,1.95,2.08,1742257284.184027
0.38,0.53,0.75,4.09,-0.73,-1.46,0.77,-0.08,-0.62,2.56,4.76,3.91,1742257284.297947
0.43,0.55,0.72,-0.73,0.18,-5.37,0.76,-0.08,-0.65,6.29,-0.31,4.88,1742257284.413249
0.41,0.54,0.74,0.12,3.11,-6.65,0.77,-0.07,-0.64,-3.17,-5.43,-1.04,1742257284.526289
0.43,0.53,0.71,-7.57,6.9,-5.8,0.76,-0.08,-0.63,3.97,0.06,-1.65,1742257284.640043
0.43,0.55,0.71,-1.4,7.63,-2.26,0.77,-0.08,-0.64,0.92,2.75,-0.37,1742257284.7541518
0.47,0.52,0.71,8.0,-1.34,-1.34,0.76,-0.1,-0.64,1.95,1.83,0.55,1742257284.873506
0.44,0.54,0.72,5.68,-2.01,-0.12,0.75,-0.07,-0.61,8.67,8.79,-2.08,1742257284.981972
0.44,0.55,0.7,15.75,-8.73,-0.67,0.75,-0.05,-0.66,1.16,5.55,1.59,1742257285.095946
0.44,0.5,0.75,2.38,-3.3,-2.56,0.75,-0.07,-0.67,2.2,-0.12,1.65,1742257285.21332
0.44,0.51,0.75,1.04,2.2,-3.3,0.74,-0.06,-0.68,4.39,0.06,1.1,1742257285.324089
0.44,0.5,0.75,5.13,2.75,-2.44,0.75,-0.05,-0.65,6.1,-4.88,3.66,1742257285.4380858
0.45,0.48,0.75,3.48,5.37,-7.2,0.74,-0.04,-0.65,5.13,2.99,1.71,1742257285.55334
0.48,0.47,0.74,-1.28,4.58,-4.27,0.75,-0.02,-0.66,1.34,-2.32,2.26,1742257285.666158
0.48,0.44,0.76,-0.55,4.15,-4.76,0.75,-0.02,-0.67,1.34,-2.62,1.59,1742257285.780125
0.5,0.44,0.75,1.1,5.43,-2.75,0.76,-0.02,-0.65,2.93,-4.76,1.34,1742257285.8941069
0.5,0.44,0.76,2.99,5.68,-2.5,0.76,-0.01,-0.64,5.25,-2.69,2.81,1742257286.00813
0.51,0.44,0.73,5.49,3.42,-4.15,0.77,0.0,-0.64,1.95,-3.48,1.71,1742257286.1220238
0.52,0.42,0.74,3.66,1.71,-2.99,0.77,0.0,-0.64,2.93,0.06,0.31,1742257286.235771
0.53,0.42,0.74,2.75,1.4,-1.89,0.77,0.0,-0.63,-0.06,1.22,0.61,1742257286.352569
0.53,0.42,0.73,2.38,1.04,-1.83,0.76,0.01,-0.65,-1.89,0.43,1.22,1742257286.463011
0.52,0.41,0.75,2.87,-1.1,-0.92,0.76,0.02,-0.64,-0.55,0.79,0.18,1742257286.576874
0.52,0.41,0.75,1.77,-0.55,-0.37,0.76,0.01,-0.63,2.01,-6.35,-1.34,1742257286.6932921
0.51,0.43,0.76,2.14,3.17,-1.83,0.78,0.02,-0.6,2.26,-6.77,-0.98,1742257286.805102
0.53,0.39,0.74,2.87,4.58,-0.49,0.79,0.03,-0.64,2.38,2.01,-4.09,1742257286.9188879
0.55,0.4,0.75,-1.77,0.85,0.61,0.77,-0.04,-0.64,1.16,0.67,-2.87,1742257287.03567
0.52,0.42,0.75,5.62,2.32,4.64,0.8,0.02,-0.62,1.1,-3.3,2.69,1742257287.1518788
0.53,0.4,0.75,6.29,0.18,-3.17,0.79,0.02,-0.62,-1.22,-2.5,-1.89,1742257287.2611148
0.55,0.37,0.75,-0.67,-0.43,0.0,0.78,-0.02,-0.65,1.53,-0.73,-2.93,1742257287.375204
0.52,0.41,0.75,-1.65,0.61,0.67,0.78,0.0,-0.64,4.33,-4.21,0.06,1742257287.493812
0.53,0.41,0.76,-4.7,-2.2,-0.61,0.79,0.01,-0.6,3.23,-2.62,3.54,1742257287.603016
0.54,0.39,0.74,3.42,0.79,-5.74,0.79,0.02,-0.6,1.59,-0.43,0.73,1742257287.716913
0.55,0.36,0.74,0.92,0.55,-3.66,0.79,0.02,-0.62,-0.73,0.55,-0.18,1742257287.832435
0.55,0.37,0.75,-0.55,-0.37,-0.92,0.79,0.02,-0.61,0.55,0.85,-0.31,1742257287.944902
0.55,0.37,0.75,-0.12,-0.43,0.31,0.79,0.01,-0.61,-0.18,1.89,-0.31,1742257288.0590131
0.55,0.37,0.74,-0.12,-0.55,0.24,0.79,0.0,-0.62,-0.24,1.1,0.12,1742257288.172917
