L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.06,0.23,1.05,-16.05,-45.72,11.23,0.82,-0.37,-0.21,-7.93,-13.73,-5.43,1742243629.423006
-0.21,0.15,1.28,-168.09,71.04,7.75,0.8,-0.43,-0.13,-4.52,-12.33,-25.45,1742243629.53712
0.01,0.52,0.5,-247.31,261.78,25.27,0.86,-0.5,-0.19,9.4,3.36,-17.52,1742243629.658046
0.45,0.86,-0.39,-143.8,153.56,12.02,0.87,-0.47,-0.25,10.01,3.11,-4.21,1742243629.76484
0.31,0.9,-0.29,-79.28,-145.45,44.31,0.91,-0.41,-0.24,14.28,-7.69,1.89,1742243629.878935
0.26,0.95,0.06,-130.92,-201.11,42.6,0.89,-0.41,-0.22,5.19,-19.65,-3.17,1742243629.998123
0.04,1.07,0.27,1.83,-52.12,16.11,0.88,-0.42,-0.14,-6.65,-4.82,-0.55,1742243630.107152
0.16,0.97,0.03,8.0,129.94,-40.22,0.86,-0.42,-0.17,-1.89,5.55,2.38,1742243630.220875
0.16,0.86,-0.46,1.95,267.58,-65.19,0.88,-0.43,-0.21,5.74,9.89,3.97,1742243630.3371332
0.22,0.89,-0.67,24.23,27.16,-30.33,0.88,-0.42,-0.2,3.17,-1.34,3.36,1742243630.4574752
0.26,0.87,-0.47,24.6,-122.68,29.3,0.88,-0.44,-0.18,1.04,-3.85,-0.98,1742243630.56294
0.05,0.87,-0.02,-55.18,-334.66,83.98,0.87,-0.46,-0.13,-4.7,-2.5,-0.43,1742243630.6782131
0.07,1.06,0.22,10.38,-86.36,7.93,0.87,-0.46,-0.16,-1.16,-1.53,0.37,1742243630.790963
0.18,0.96,-0.0,39.18,117.07,-33.33,0.85,-0.44,-0.17,-0.49,-0.31,2.75,1742243630.904968
0.13,0.86,-0.57,-29.66,258.36,-72.14,0.85,-0.42,-0.18,2.93,5.62,-1.65,1742243631.0189319
0.22,0.89,-0.86,-27.4,50.6,-35.03,0.89,-0.42,-0.2,-0.92,0.61,-6.41,1742243631.1374238
0.25,0.83,-0.6,-6.16,-109.99,18.86,0.89,-0.45,-0.17,0.61,-2.14,-5.49,1742243631.246963
0.27,0.9,-0.04,-52.06,-278.2,87.65,0.86,-0.47,-0.15,2.01,-7.39,-2.38,1742243631.360964
0.12,1.1,0.29,19.53,-80.57,18.25,0.87,-0.44,-0.14,4.27,-2.5,-2.14,1742243631.4769878
0.21,0.97,0.09,24.66,102.11,-19.41,0.86,-0.48,-0.16,0.61,0.12,-2.26,1742243631.597078
0.29,0.93,-0.23,59.39,230.96,-71.04,0.87,-0.46,-0.18,0.85,4.03,1.34,1742243631.702872
0.34,0.82,-0.73,-4.15,204.35,-60.91,0.87,-0.45,-0.17,0.0,1.46,-1.59,1742243631.822195
0.32,0.75,-0.65,24.05,-29.42,-0.37,0.85,-0.45,-0.19,0.98,1.59,-1.83,1742243631.9377458
0.37,0.83,-0.35,3.85,-246.46,75.26,0.86,-0.46,-0.16,1.1,-3.48,-2.08,1742243632.0449548
0.14,1.14,0.09,2.14,-302.8,58.84,0.85,-0.49,-0.16,-1.77,0.18,-2.69,1742243632.158889
0.22,0.91,0.43,79.96,-97.05,4.52,0.85,-0.48,-0.16,-3.36,-2.08,-0.73,1742243632.2801468
0.2,0.91,0.32,7.32,141.24,2.14,0.85,-0.47,-0.18,-0.12,6.84,-1.59,1742243632.38689
0.27,0.79,-0.39,-59.08,331.6,-12.82,0.86,-0.47,-0.22,1.34,-0.67,-0.98,1742243632.500849
0.31,0.8,-0.84,-1.04,125.37,-56.34,0.86,-0.46,-0.18,1.04,-4.03,-0.49,1742243632.6179461
0.28,0.75,-0.57,0.85,-68.48,26.79,0.85,-0.48,-0.19,3.23,-2.87,-1.65,1742243632.7301729
0.31,0.94,-0.26,-1.34,-151.86,61.28,0.85,-0.49,-0.16,2.14,-5.25,-1.77,1742243632.842842
0.18,1.04,0.16,78.43,-302.73,103.03,0.83,-0.5,-0.14,0.24,-4.33,-1.46,1742243632.958349
-0.01,1.09,0.32,-14.53,-30.15,1.95,0.85,-0.49,-0.15,3.36,2.93,1.4,1742243633.076949
0.16,1.02,0.03,-1.4,132.51,-48.4,0.85,-0.46,-0.17,-2.62,0.06,0.06,1742243633.1847732
0.34,0.68,-0.57,-109.31,245.06,-120.73,0.86,-0.47,-0.19,2.75,1.83,-1.22,1742243633.30081
0.28,0.67,-0.89,8.61,156.31,-68.24,0.85,-0.49,-0.16,2.14,2.56,0.24,1742243633.4175968
0.25,0.74,-0.79,123.96,-7.75,7.57,0.83,-0.45,-0.21,3.66,3.42,-1.04,1742243633.5267851
0.3,0.92,-0.39,66.04,-169.74,9.77,0.86,-0.47,-0.18,2.01,-7.26,-7.81,1742243633.640863
0.31,0.9,0.2,-99.43,-294.68,58.17,0.84,-0.52,-0.15,4.09,-1.1,-2.26,1742243633.7593641
0.14,0.95,0.44,9.34,-49.07,-13.0,0.84,-0.48,-0.19,3.11,3.91,1.77,1742243633.8694541
