L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.2,0.47,-0.89,-18.07,1.46,-7.2,-0.15,-0.32,0.98,-14.47,-29.42,-12.88,1742257080.872295
0.2,0.45,-0.85,-14.34,-8.54,3.3,-0.18,-0.53,1.08,15.2,31.86,106.26,1742257080.9868019
0.21,0.36,-0.9,-12.94,-6.04,17.64,-0.12,-0.42,0.94,54.38,18.98,182.86,1742257081.1001909
0.19,0.43,-0.93,-19.41,-14.95,26.86,0.03,0.07,0.81,31.56,-14.59,191.59,1742257081.2138429
0.25,0.47,-0.89,-19.47,-7.08,5.86,0.06,0.07,0.96,-4.09,-25.09,66.89,1742257081.3269498
0.26,0.38,-0.88,-9.03,-5.55,-18.31,0.1,-0.19,0.89,-7.2,-13.18,17.76,1742257081.4410539
0.27,0.3,-0.89,-9.64,-5.49,-8.42,0.13,-0.25,0.97,-3.05,-13.24,5.31,1742257081.576158
0.27,0.28,-0.93,-5.86,-2.62,-1.89,0.28,-0.28,0.9,4.64,-4.39,4.58,1742257081.66907
0.23,0.12,-1.07,7.75,-38.51,28.2,0.19,-0.27,0.99,-12.27,-32.23,0.98,1742257081.787057
0.45,0.41,-0.73,-38.94,-41.44,43.4,-0.08,-0.12,1.0,-4.82,19.59,-13.55,1742257081.897218
0.72,0.53,-0.41,-9.52,-15.69,-7.69,-0.17,-0.22,0.83,-7.93,1.65,24.72,1742257082.011297
0.47,0.31,-0.88,-42.54,43.09,-45.96,0.1,-0.22,0.99,-19.84,-56.7,6.71,1742257082.1256928
0.15,-0.1,-1.17,19.71,1.4,-47.67,0.29,-0.19,1.2,-39.98,10.38,-2.2,1742257082.239071
0.32,0.19,-0.8,-8.61,-54.69,76.78,-0.14,-0.24,0.94,-43.03,19.35,-11.05,1742257082.353204
0.74,0.82,-0.36,-5.0,-45.29,23.86,-0.13,-0.11,0.77,10.99,16.42,10.13,1742257082.46715
0.43,0.28,-0.88,-79.65,20.2,-14.89,0.17,-0.15,0.83,-11.23,-19.65,-5.43,1742257082.5802839
0.24,0.0,-1.08,24.48,-3.85,-16.3,0.38,-0.17,1.13,-22.28,13.79,-8.12,1742257082.69404
0.43,0.29,-0.59,12.33,-51.94,62.62,-0.05,-0.12,0.91,-32.35,24.6,-7.75,1742257082.808193
0.71,0.7,-0.46,10.93,-14.34,7.69,-0.13,-0.13,0.77,10.62,9.52,16.72,1742257082.922027
0.57,0.38,-0.77,-55.66,45.84,-29.05,0.27,-0.11,1.35,5.31,-16.36,-8.54,1742257083.036125
0.27,-0.07,-1.02,22.58,-10.19,10.86,0.33,-0.23,0.95,-1.4,-13.12,10.01,1742257083.150134
0.39,0.42,-0.71,-17.88,-31.37,42.66,-0.15,-0.06,0.88,-46.26,9.77,3.85,1742257083.2668421
0.88,0.65,-0.43,13.06,10.19,-21.24,-0.24,-0.05,0.8,2.75,-3.48,7.39,1742257083.378036
0.36,0.27,-0.88,-23.07,41.75,-50.42,0.32,-0.11,1.45,-23.86,22.4,8.79,1742257083.492058
0.34,0.02,-0.9,-1.04,-7.87,-11.47,0.36,0.02,1.09,-22.52,10.19,-10.25,1742257083.6071749
0.6,0.31,-0.43,5.86,-43.7,55.91,-0.23,-0.16,0.85,-24.84,35.64,-7.75,1742257083.720256
0.87,0.86,-0.15,8.73,2.81,3.42,-0.13,-0.06,0.75,26.06,6.35,-2.14,1742257083.834151
0.44,0.23,-0.79,-29.6,29.97,-27.95,0.32,-0.12,1.33,-24.17,-15.93,-7.2,1742257083.948124
0.32,-0.09,-0.99,-10.01,-3.6,6.53,0.39,-0.04,1.1,-24.84,17.15,-1.34,1742257084.062591
0.51,0.29,-0.8,24.17,-32.17,46.02,-0.08,-0.16,0.93,-27.4,36.13,-8.48,1742257084.1761432
0.84,0.97,-0.17,22.4,-28.75,10.93,-0.03,-0.09,0.66,6.77,36.13,20.51,1742257084.289972
0.41,0.31,-0.82,-7.14,61.52,-61.95,0.48,-0.24,1.5,-12.57,26.61,0.73,1742257084.4039779
0.36,-0.01,-0.94,-8.54,-9.77,6.23,0.38,-0.0,1.0,-32.9,3.36,1.77,1742257084.517979
0.54,0.51,-0.64,-3.11,-22.64,61.28,-0.07,-0.25,0.82,-30.03,32.47,-10.01,1742257084.6321468
0.88,0.73,-0.32,24.17,14.83,-32.1,-0.07,-0.05,0.66,15.08,-11.72,15.62,1742257084.748244
0.37,0.25,-0.83,-10.93,52.98,-44.43,0.52,-0.18,1.23,13.37,-16.3,-18.31,1742257084.860071
0.31,-0.05,-1.11,-16.54,-8.12,28.99,0.32,-0.07,1.07,-8.0,-0.18,-6.16,1742257084.974288
0.44,0.39,-0.92,22.34,-25.02,49.13,-0.12,-0.3,0.84,-2.99,21.3,6.47,1742257085.0883079
0.81,0.56,-0.42,31.19,32.17,-57.43,0.0,-0.11,0.69,-12.63,-56.46,22.58,1742257085.2082
0.29,0.16,-1.09,-52.98,58.29,-32.59,0.55,-0.0,1.05,-0.85,21.24,10.68,1742257085.3160808
0.34,0.06,-1.07,-14.16,-27.53,18.25,-0.04,-0.21,1.16,28.75,-3.42,10.62,1742257085.431159
0.81,0.5,-0.47,73.97,7.26,-76.05,-0.24,-0.25,0.77,-39.55,-3.97,40.28,1742257085.5488892
0.59,0.3,-0.6,40.04,16.85,-26.79,0.06,-0.1,0.91,4.33,1.16,-0.06,1742257085.657946
0.24,0.17,-1.08,-33.2,44.31,-17.94,0.51,-0.16,1.14,-8.67,-11.35,-1.83,1742257085.7723122
0.41,0.21,-1.03,-40.1,-62.5,87.59,0.09,0.02,0.92,-18.62,15.69,8.91,1742257085.8904011
0.63,0.39,-0.76,-5.62,-40.04,49.68,-0.26,-0.1,0.82,11.96,1.4,6.77,1742257086.0000389
0.71,0.45,-0.54,3.85,43.03,-30.52,0.11,0.08,1.08,2.32,24.84,11.47,1742257086.113864
0.24,-0.08,-0.92,-37.54,41.38,-20.08,0.45,-0.03,1.21,3.54,-11.72,-19.04,1742257086.229057
0.5,0.34,-0.86,-7.32,-27.77,51.27,0.17,0.03,0.82,-12.02,13.18,7.08,1742257086.3482912
0.74,0.54,-0.53,-14.53,-24.29,31.37,-0.28,-0.08,0.89,27.83,-2.2,8.3,1742257086.4574249
0.53,0.46,-0.66,-2.5,51.15,-29.17,0.22,0.11,0.6,33.2,-42.48,-14.83,1742257086.569997
0.28,-0.15,-1.24,16.97,21.73,-32.96,0.39,-0.07,1.11,-14.53,-31.01,-16.36,1742257086.6889799
0.43,0.33,-0.89,6.65,-47.12,38.82,-0.15,-0.11,0.93,-11.47,26.18,-4.39,1742257086.798165
0.79,0.7,-0.27,30.27,-13.12,-3.11,-0.13,-0.12,0.78,-0.73,21.55,15.56,1742257086.912153
0.41,0.39,-0.77,-35.03,53.16,-30.21,0.4,-0.03,1.42,5.92,-3.66,-11.78,1742257087.028814
0.37,-0.03,-1.1,19.65,-10.19,2.01,0.29,-0.11,1.1,-16.6,2.08,-6.41,1742257087.1401181
0.56,0.45,-1.06,7.2,-42.18,34.42,-0.18,-0.24,0.74,5.25,37.72,2.69,1742257087.253967
0.7,0.5,-0.46,12.45,9.28,-9.89,0.08,-0.06,0.63,21.42,-30.64,-9.28,1742257087.3719401
0.35,0.12,-1.12,-28.32,53.71,-19.17,0.53,-0.11,1.22,8.18,6.84,-9.03,1742257087.485883
0.42,0.25,-1.04,-18.68,-42.91,50.17,0.1,-0.12,0.96,9.46,26.92,-1.65,1742257087.5960472
0.7,0.6,-0.57,24.66,-38.45,29.91,-0.12,-0.25,0.74,7.51,5.31,5.98,1742257087.7099671
0.65,0.5,-0.59,-6.96,64.45,-43.21,0.15,-0.19,1.11,13.49,-35.89,-7.51,1742257087.8292422
