L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.36,0.08,-0.93,-138.73,116.52,26.18,-0.15,-0.28,0.99,-7.93,0.0,-10.38,1742250043.9864252
-0.5,-0.01,-0.93,-33.02,8.79,11.35,-0.3,-0.51,1.07,-26.55,65.0,46.75,1742250044.091608
-0.57,-0.0,-0.8,13.0,2.56,6.35,-0.11,-0.46,0.81,31.68,37.6,145.45,1742250044.209686
-0.52,0.1,-0.76,3.3,28.93,6.77,0.12,-0.11,0.58,114.26,-54.08,167.18,1742250044.32647
-0.61,0.14,-0.84,-7.69,32.23,0.31,0.04,0.07,0.89,-23.38,-187.01,54.99,1742250044.4334059
-0.69,0.06,-0.77,-9.03,17.58,-12.76,-0.2,-0.02,0.93,-27.83,-133.97,-59.63,1742250044.546766
-0.7,0.06,-0.87,-7.69,-25.76,-2.2,-0.66,-0.34,0.97,50.9,-58.53,-19.84,1742250044.667346
-0.57,0.01,-0.88,34.55,-55.18,3.54,-0.73,-0.34,0.85,51.7,-44.56,-15.14,1742250044.774632
-0.47,0.13,-0.86,35.77,-64.15,-7.02,-0.58,-0.24,0.72,43.03,-19.29,-17.58,1742250044.888614
-0.53,0.15,-1.13,32.41,-34.36,-37.29,-0.62,-0.37,0.64,51.39,13.24,-9.89,1742250045.0061598
-0.29,0.23,-0.88,94.12,-45.53,-64.94,-0.56,-0.31,0.6,-11.23,10.99,1.22,1742250045.116582
-0.28,0.35,-0.83,10.86,6.35,-28.56,-0.77,-0.68,0.64,0.49,-10.8,-8.61,1742250045.230675
-0.18,0.14,-0.82,19.84,11.05,-5.68,-0.64,-0.39,0.71,-19.23,-6.23,-27.1,1742250045.346195
-0.24,0.45,-0.91,-33.14,12.39,23.8,-0.65,-0.3,0.69,-19.04,-10.62,-16.54,1742250045.466468
-0.28,0.35,-0.9,-24.66,5.68,13.67,-0.71,-0.26,0.69,-7.14,-1.77,-2.62,1742250045.5726879
-0.33,0.35,-0.95,-2.08,-5.37,0.12,-0.65,-0.25,0.68,-18.8,0.37,6.16,1742250045.687653
-0.28,0.31,-0.94,-4.03,-18.49,-9.28,-0.59,-0.2,0.62,-16.3,-8.36,-9.16,1742250045.805886
-0.22,0.32,-0.83,-15.5,1.04,7.75,-0.7,-0.25,0.67,-1.89,-10.62,-3.78,1742250045.9148679
-0.26,0.34,-0.93,-4.03,10.86,5.62,-0.72,-0.26,0.67,0.12,0.79,-0.31,1742250046.0285492
-0.26,0.32,-0.93,2.81,0.98,-0.55,-0.76,-0.24,0.71,11.72,7.26,6.35,1742250046.147052
-0.27,0.36,-0.99,9.34,-6.23,-6.53,-0.62,-0.25,0.67,20.87,-9.16,8.54,1742250046.256546
-0.23,0.33,-0.9,26.73,-12.21,-14.59,-0.67,-0.29,0.61,1.34,-7.69,-3.3,1742250046.37059
-0.25,0.38,-0.86,0.98,2.75,0.49,-0.71,-0.26,0.65,-16.6,-8.54,-11.54,1742250046.4853919
-0.26,0.32,-0.92,-16.05,20.94,12.7,-0.73,-0.25,0.63,-4.46,-3.78,-10.8,1742250046.6054258
-0.28,0.36,-0.91,-12.02,6.1,11.23,-0.74,-0.25,0.64,-2.62,-1.71,-3.6,1742250046.712677
-0.29,0.36,-0.91,-2.99,1.28,6.59,-0.74,-0.24,0.63,-2.69,2.5,-1.16,1742250046.828543
-0.31,0.34,-0.9,-3.78,7.39,0.12,-0.72,-0.23,0.66,2.01,5.8,-1.04,1742250046.94629
-0.3,0.32,-0.93,2.62,-0.18,2.56,-0.72,-0.24,0.65,-0.85,1.65,-0.79,1742250047.054584
-0.32,0.33,-0.9,1.04,-1.28,2.87,-0.71,-0.23,0.66,-4.88,2.14,-6.16,1742250047.168511
-0.31,0.31,-0.9,-9.03,1.34,5.31,-0.7,-0.23,0.65,-2.99,2.93,-2.38,1742250047.286176
-0.33,0.31,-0.9,-9.34,4.03,2.81,-0.7,-0.21,0.66,-2.01,-3.3,-2.08,1742250047.396585
-0.32,0.29,-0.91,-8.12,7.51,2.69,-0.71,-0.2,0.66,-0.79,-3.6,-3.42,1742250047.5105789
-0.34,0.28,-0.91,-0.12,4.46,2.44,-0.76,-0.23,0.64,4.03,-10.25,-1.95,1742250047.625162
-0.35,0.28,-0.9,1.46,8.73,3.17,-0.74,-0.2,0.65,2.56,-3.6,-0.06,1742250047.744473
-0.37,0.32,-0.91,0.92,2.62,3.17,-0.72,-0.18,0.62,-4.82,2.81,-4.94,1742250047.8539038
-0.36,0.25,-0.86,-0.06,-3.11,13.92,-0.75,-0.21,0.67,-1.77,0.61,-1.71,1742250047.967456
-0.38,0.29,-0.93,0.31,0.37,4.46,-0.74,-0.19,0.63,1.46,1.77,0.55,1742250048.084728
-0.37,0.25,-0.89,4.09,-5.25,0.31,-0.75,-0.2,0.65,5.86,-9.7,4.15,1742250048.1953568
-0.36,0.28,-0.91,8.61,-3.3,3.48,-0.73,-0.22,0.62,0.49,-1.22,1.28,1742250048.309348
-0.35,0.3,-0.89,2.01,-5.31,0.49,-0.74,-0.22,0.61,0.79,1.59,0.92,1742250048.425526
-0.35,0.31,-0.89,2.44,-5.13,1.59,-0.73,-0.22,0.62,-0.61,1.46,-0.43,1742250048.544637
-0.34,0.31,-0.89,-1.1,-0.12,1.34,-0.75,-0.23,0.63,1.22,-0.18,0.0,1742250048.651438
-0.35,0.3,-0.9,1.59,-0.31,-0.31,-0.74,-0.22,0.62,1.77,-0.98,-1.22,1742250048.765441
-0.34,0.3,-0.89,0.92,0.55,3.66,-0.76,-0.23,0.62,0.24,-1.59,-1.46,1742250048.88385
