L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.04,0.04,1.1,10.31,-9.4,-5.31,0.86,-0.43,0.04,-3.78,16.78,13.55,1742222131.2528698
0.04,0.41,1.12,-166.14,46.87,-59.57,0.91,-0.39,0.01,-23.93,10.38,23.01,1742222131.3669372
0.14,0.45,0.65,-227.29,39.79,-87.1,0.95,-0.32,0.06,-23.74,1.46,22.09,1742222131.480876
0.09,0.76,0.3,-181.4,-19.96,-48.89,0.94,-0.28,0.13,-11.11,-0.67,7.75,1742222131.594997
0.09,0.93,0.47,-104.55,-121.83,-43.95,0.9,-0.52,0.14,-21.3,0.43,-4.33,1742222131.7093801
0.23,0.96,0.26,-62.44,19.23,12.51,0.97,-0.15,0.08,-5.37,10.01,4.03,1742222131.822912
0.21,1.02,0.27,-33.14,63.72,20.51,0.91,-0.31,0.06,2.32,6.65,-7.08,1742222131.936856
0.23,1.11,0.05,-7.81,13.18,-9.64,0.96,-0.24,0.04,2.44,-0.85,-4.39,1742222132.052001
0.25,1.03,-0.1,-6.29,-60.67,-23.38,0.95,-0.29,0.07,2.56,-3.48,-13.73,1742222132.1650329
0.17,0.66,1.19,144.84,69.09,4.46,0.92,-0.31,0.08,19.65,1.95,21.06,1742222132.278846
0.32,0.93,0.31,2.81,84.96,12.82,0.91,-0.42,0.06,6.53,-1.89,-9.64,1742222132.39198
0.28,0.99,-0.01,-6.65,59.63,15.69,0.94,-0.28,0.08,3.78,0.31,9.46,1742222132.505815
0.26,1.1,-0.27,-11.54,-33.02,-10.44,0.94,-0.29,0.08,-3.66,-6.29,-7.81,1742222132.619122
0.22,0.93,0.09,-5.07,-150.94,-19.84,0.86,-0.51,0.1,-9.4,-0.31,-4.82,1742222132.733096
0.24,0.82,0.52,-13.24,-1.95,-3.72,1.01,-0.16,0.04,-8.85,2.5,-4.15,1742222132.849337
0.25,0.8,0.27,11.78,96.13,9.03,0.93,-0.36,0.05,4.39,4.09,4.33,1742222132.960789
0.25,1.17,-0.27,-38.76,52.49,-7.14,0.94,-0.24,0.04,2.62,4.33,-4.7,1742222133.073919
0.31,0.91,-0.45,-16.48,-75.93,-18.74,0.94,-0.38,0.06,-3.66,1.4,-5.98,1742222133.18979
0.02,1.14,2.17,48.77,-65.8,-8.79,1.0,-0.23,0.09,21.85,4.15,29.97,1742222133.301847
0.35,0.74,0.22,-15.87,116.7,13.0,0.91,-0.36,0.05,0.43,-1.59,-11.47,1742222133.4159832
0.27,1.03,-0.33,-16.66,57.68,23.8,0.96,-0.25,0.03,2.26,4.21,5.74,1742222133.533204
0.28,0.94,-0.33,-0.85,-31.07,5.74,0.94,-0.33,0.02,-9.28,0.98,-0.73,1742222133.644007
0.19,1.04,-0.43,9.58,-177.0,2.69,0.93,-0.32,0.02,-6.77,2.99,-0.55,1742222133.758042
0.2,1.08,0.66,-55.24,-10.19,-5.43,1.01,-0.13,-0.01,-13.31,9.52,2.32,1742222133.8719418
0.27,0.9,-0.0,-15.08,96.68,-0.06,0.94,-0.34,-0.01,1.28,4.15,8.0,1742222133.9859142
0.28,1.06,-0.41,-30.15,10.31,-2.38,0.95,-0.26,0.0,0.43,3.91,-0.24,1742222134.099788
0.26,0.89,-0.54,9.64,-144.59,-7.2,0.95,-0.29,0.01,0.92,1.34,0.55,1742222134.212713
0.32,0.82,0.66,-74.71,-5.92,18.98,1.02,-0.15,-0.08,-8.18,22.34,12.51,1742222134.3274171
0.2,0.94,-0.03,2.38,86.98,12.45,0.92,-0.34,-0.03,2.44,-1.28,2.69,1742222134.4399319
0.19,1.09,-0.31,1.59,27.53,8.97,0.96,-0.23,-0.03,1.89,2.01,-1.1,1742222134.554027
0.22,0.99,-0.43,3.72,-72.14,-3.42,0.95,-0.28,0.0,-1.34,-0.67,-1.95,1742222134.669665
-0.02,1.0,1.83,163.51,48.1,-15.08,0.97,-0.23,0.01,20.32,1.53,14.4,1742222134.781758
0.24,0.96,0.28,179.08,131.16,9.46,0.93,-0.36,-0.06,-0.06,-0.31,-2.32,1742222134.895117
0.17,1.24,-0.13,-18.19,50.84,5.55,0.98,-0.19,0.01,-6.47,-1.46,2.87,1742222135.010578
0.2,1.1,0.04,-16.3,-33.02,-14.16,0.95,-0.27,-0.03,-0.55,-0.67,-3.78,1742222135.123124
0.22,0.73,-0.13,-28.63,-120.18,-28.02,0.95,-0.29,-0.01,0.0,0.61,-2.44,1742222135.2369401
0.36,0.62,0.45,-60.3,17.82,-6.1,1.07,-0.07,-0.11,-35.89,20.08,9.4,1742222135.350942
0.21,1.07,-0.12,-29.97,78.67,28.87,0.96,-0.3,-0.01,4.21,-4.46,2.26,1742222135.464961
0.19,1.08,-0.18,-26.12,-8.06,5.62,0.96,-0.24,-0.02,1.4,3.3,-2.81,1742222135.578891
0.2,1.06,-0.3,-28.93,-61.46,-4.27,0.95,-0.26,-0.02,7.2,6.77,-3.23,1742222135.6932101
0.15,0.96,0.9,56.95,75.07,4.33,0.93,-0.22,-0.05,16.42,22.22,17.94,1742222135.8083851
0.25,0.97,0.16,26.73,75.5,-13.18,0.92,-0.37,-0.05,-6.1,-0.06,0.18,1742222135.9199302
0.25,0.98,-0.1,3.42,45.17,-12.15,0.94,-0.25,-0.06,-1.71,0.12,-2.56,1742222136.03408
0.31,0.79,-0.17,-7.51,-9.09,-0.98,0.94,-0.29,-0.05,-2.32,-0.92,-1.83,1742222136.149781
0.26,1.0,-0.31,0.92,-147.83,4.15,0.94,-0.28,-0.04,2.14,-2.2,-2.62,1742222136.262031
0.27,0.95,0.5,-88.81,18.8,21.67,1.03,-0.1,-0.13,-21.12,7.26,-1.65,1742222136.376066
0.27,0.92,-0.04,-30.09,64.94,-7.81,0.96,-0.29,-0.06,6.04,-1.04,2.87,1742222136.48997
