L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.47,0.47,0.69,-39.0,-27.4,-52.25,-0.11,-0.18,0.96,23.93,-38.82,15.93,1742249893.416181
0.55,0.48,0.72,-49.5,-0.55,-45.1,-0.3,-0.59,1.12,333.13,121.89,52.98,1742249893.53011
0.59,0.55,0.6,20.87,28.93,-45.59,0.15,-1.34,-0.18,413.82,37.23,84.47,1742249893.645272
0.57,0.52,0.53,-22.71,-20.57,-47.06,0.56,-0.17,0.06,55.66,62.56,209.41,1742249893.757854
0.3,0.88,0.88,-47.79,-33.57,-129.64,0.24,-0.36,-0.86,-51.57,24.35,74.4,1742249893.8710778
0.78,0.14,1.01,-50.29,-45.04,-41.99,0.65,-0.52,-0.67,37.84,-96.5,-34.67,1742249893.985213
0.53,0.22,0.64,7.39,6.53,-27.65,1.25,-0.67,0.04,35.58,46.69,18.8,1742249894.1036239
0.46,0.44,0.56,102.17,28.69,-22.58,0.69,-0.54,-0.34,36.74,65.19,8.06,1742249894.21193
0.67,0.19,0.79,-43.46,-95.09,6.29,0.37,-0.2,-0.89,-15.26,38.02,8.79,1742249894.326022
0.66,0.25,1.13,-55.66,1.16,-18.37,0.81,-0.71,-0.54,29.54,-151.25,-39.98,1742249894.4433181
0.3,0.27,0.77,1.89,67.75,-14.95,1.2,-0.54,-0.12,41.93,22.71,-10.5,1742249894.55404
0.54,0.3,0.36,187.5,20.51,-18.62,0.03,-0.35,-0.84,35.28,65.25,32.65,1742249894.667982
0.96,0.03,1.15,43.64,-23.86,2.69,0.38,-0.29,-0.67,-8.97,-55.54,0.18,1742249894.78378
0.68,0.36,0.86,-26.18,-7.02,1.28,1.83,-0.61,0.58,-31.49,6.04,23.56,1742249894.89595
0.45,0.24,0.18,6.23,-23.38,-2.56,0.9,-0.6,-0.42,39.67,59.45,-10.44,1742249895.01005
0.55,0.51,0.5,-57.98,-54.99,7.51,0.26,-0.18,-0.98,-53.89,19.9,20.2,1742249895.124511
0.72,0.27,1.19,-12.88,3.72,-1.65,0.98,-0.79,0.05,-50.23,-124.08,-39.98,1742249895.2438989
0.26,0.47,0.6,23.32,67.93,-3.42,1.13,-0.55,-0.08,52.98,24.66,-15.08,1742249895.3520331
0.67,0.18,0.43,46.26,-29.85,24.23,-0.06,-0.27,-1.19,38.02,96.5,31.01,1742249895.4659681
0.92,0.13,1.24,42.24,-22.95,-13.37,0.63,-0.25,-0.65,-13.37,-103.52,-17.09,1742249895.583732
0.59,0.21,0.64,-37.84,57.8,-18.8,1.38,-0.6,-0.0,4.09,23.86,16.36,1742249895.6938071
0.66,0.24,0.39,91.0,19.1,-24.66,0.17,-0.52,-0.63,46.69,74.46,-5.07,1742249895.806946
