L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.48,0.33,0.58,-25.57,-15.69,12.21,-0.11,-0.25,0.97,-3.97,1.04,-0.98,1742222062.818835
0.38,0.13,0.49,-72.94,-129.39,72.51,-0.06,-0.28,1.06,-27.95,-16.78,7.81,1742222062.933054
-0.05,0.63,1.43,44.19,-52.73,120.91,-0.43,-0.85,1.18,167.85,41.99,135.93,1742222063.045474
-0.01,0.99,1.2,-8.54,95.64,50.9,0.06,-0.25,0.5,101.87,-27.77,194.46,1742222063.159482
0.05,1.05,0.36,5.07,99.12,-62.13,0.37,0.08,0.43,88.99,-164.73,57.92,1742222063.2733288
0.28,0.4,0.18,21.79,-26.49,-118.47,-0.07,-0.24,1.01,-9.03,-126.95,-98.14,1742222063.3930938
0.41,-0.02,0.56,49.62,-110.6,-78.19,-0.51,-0.81,1.4,68.36,29.11,-144.84,1742222063.500549
0.15,-0.06,0.91,-66.35,-138.31,26.06,-0.51,-1.17,0.69,98.45,135.99,-31.74,1742222063.614584
-0.11,0.56,1.43,-12.63,-34.36,104.49,-0.23,-0.83,0.44,8.73,66.89,112.06,1742222063.733303
-0.08,0.92,1.2,-17.4,105.04,74.95,0.11,-0.41,0.35,6.77,-38.33,117.19,1742222063.842508
0.08,1.05,0.42,-25.09,122.25,-61.22,0.22,-0.21,0.71,-10.8,-142.82,21.85,1742222063.956592
0.31,0.47,0.18,-8.67,4.58,-107.91,-0.17,-0.27,1.11,17.88,-91.49,-79.83,1742222064.076689
0.39,0.02,0.61,25.09,-110.96,-57.56,-0.37,-0.7,1.26,26.0,62.07,-121.46,1742222064.184523
0.12,0.08,0.91,-57.31,-117.31,57.37,-0.43,-0.99,0.71,69.09,165.34,-37.96,1742222064.2985752
-0.11,0.64,1.46,27.28,-1.53,113.71,-0.28,-0.97,0.35,10.8,72.69,97.47,1742222064.4130602
-0.07,0.98,1.02,-31.01,122.74,66.16,0.14,-0.42,0.34,-12.63,-45.23,115.36,1742222064.5265
0.02,1.03,0.49,-15.62,107.73,-74.46,0.24,-0.25,0.67,-17.33,-150.82,34.42,1742222064.640552
0.27,0.49,0.24,12.57,-10.74,-107.54,-0.08,-0.29,0.98,16.85,-105.47,-78.06,1742222064.7547362
0.39,0.1,0.5,10.74,-108.7,-43.88,-0.4,-0.69,1.33,9.03,-6.29,-116.39,1742222064.8729699
0.1,0.12,0.96,-42.48,-119.57,58.35,-0.48,-0.89,0.91,58.72,165.83,-67.44,1742222064.9825191
-0.09,0.63,1.33,-11.84,-9.95,100.16,-0.32,-1.07,0.39,51.94,101.38,98.27,1742222065.096729
-0.04,0.92,1.08,-1.04,96.07,53.1,0.12,-0.52,0.3,4.39,5.86,117.68,1742222065.213126
0.06,0.99,0.6,-17.82,129.03,-68.24,0.23,-0.28,0.4,-8.67,-136.84,56.88,1742222065.324713
0.34,0.49,0.15,17.7,13.55,-118.47,-0.08,-0.1,0.83,25.39,-172.12,-63.42,1742222065.4383109
0.37,0.09,0.52,3.17,-119.08,-55.42,-0.4,-0.77,1.56,6.77,29.36,-116.15,1742222065.555825
0.12,0.06,0.86,-49.07,-133.54,46.75,-0.39,-0.98,0.83,71.66,176.33,-52.12,1742222065.673182
-0.16,0.55,1.23,-10.86,-30.7,119.69,-0.36,-1.13,0.27,59.63,82.7,91.55,1742222065.779516
-0.15,0.93,1.28,-27.65,91.49,65.37,0.07,-0.53,0.17,10.5,-14.4,118.47,1742222065.893518
-0.01,1.09,0.59,-34.18,153.02,-52.61,0.2,-0.31,0.49,-9.7,-157.35,50.48,1742222066.014175
0.32,0.53,0.17,-38.82,42.05,-104.06,-0.05,-0.27,0.96,-33.51,-188.23,-75.74,1742222066.121442
0.4,0.18,0.43,13.85,-100.65,-65.25,-0.43,-0.49,1.42,16.11,13.24,-136.78,1742222066.23539
0.2,-0.07,0.87,-29.11,-90.64,11.35,-0.71,-1.0,0.92,138.18,131.59,-84.59,1742222066.353298
-0.08,0.27,1.3,19.84,-90.27,127.99,-0.44,-1.19,0.22,95.52,80.75,100.89,1742222066.463634
-0.2,1.0,1.37,-33.94,100.71,92.1,0.06,-0.53,0.18,-27.83,-38.88,137.33,1742222066.577556
0.04,1.11,0.47,-8.79,132.63,-71.78,0.15,-0.24,0.59,-48.95,-154.3,41.26,1742222066.693516
0.33,0.48,0.16,4.94,18.8,-115.23,-0.06,-0.23,0.92,-16.78,-143.8,-70.86,1742222066.812809
0.38,0.0,0.5,9.22,-129.03,-57.01,-0.81,-0.61,1.31,37.6,-26.31,-155.46,1742222066.919384
0.05,-0.04,1.09,-30.58,-149.29,53.16,-0.76,-1.24,0.79,159.06,155.58,-16.6,1742222067.035746
-0.19,0.51,1.49,8.42,6.71,145.63,-0.31,-1.05,0.14,68.05,68.73,138.61,1742222067.153568
-0.05,1.24,0.92,-57.01,155.15,40.77,0.18,-0.43,0.19,-46.26,-48.71,103.88,1742222067.2615108
0.18,0.95,0.34,-34.79,68.97,-81.3,0.15,-0.26,0.66,-66.41,-148.5,-0.55,1742222067.375581
0.32,0.48,0.32,4.27,-33.33,-112.24,-0.26,-0.48,0.92,-2.62,-96.25,-86.91,1742222067.493278
0.37,-0.01,0.64,-23.19,-124.63,-38.94,-0.62,-0.86,1.26,88.99,69.89,-86.85,1742222067.603534
0.03,0.09,1.03,-49.99,-102.6,78.25,-0.51,-1.24,0.44,91.8,178.89,0.61,1742222067.717331
-0.23,0.71,1.41,45.47,10.93,136.72,-0.17,-0.95,0.08,5.98,54.99,122.01,1742222067.8333282
-0.11,1.32,0.73,-57.37,182.62,8.85,0.19,-0.35,0.31,-35.71,-107.97,83.8,1742222067.952974
0.15,0.77,0.3,-5.55,55.11,-97.05,0.01,-0.31,0.77,-18.68,-172.85,-34.18,1742222068.059296
0.36,0.38,0.27,-20.69,-49.19,-85.45,-0.37,-0.64,1.22,11.35,-27.53,-99.73,1742222068.1735098
0.34,0.07,0.43,-125.92,-123.54,2.08,-0.46,-0.76,1.0,95.89,102.11,-109.74,1742222068.293845
-0.18,0.71,1.42,4.33,-21.85,111.02,-0.51,-1.36,0.25,74.58,135.62,45.59,1742222068.401509
-0.03,0.87,1.06,-26.55,127.2,71.29,-0.08,-0.7,0.12,15.38,16.05,130.62,1742222068.5153332
0.04,1.33,0.29,-16.85,102.78,-81.79,0.21,-0.31,0.42,-40.65,-169.8,52.37,1742222068.633375
0.28,0.62,0.07,19.17,-25.21,-112.37,-0.16,-0.29,1.02,-27.95,-123.54,-66.41,1742222068.743328
0.36,0.22,0.5,-1.89,-136.17,-31.13,-0.5,-0.71,1.26,34.24,58.65,-99.55,1742222068.857437
0.16,0.38,0.63,-45.47,-85.14,83.37,-0.53,-1.1,0.58,67.87,194.09,-40.28,1742222068.973119
-0.21,1.03,1.64,68.73,1.46,92.16,-0.22,-1.0,0.19,41.02,65.92,135.86,1742222069.085376
-0.09,1.11,0.92,-16.85,143.62,36.19,0.19,-0.47,0.19,-9.64,-72.94,101.56,1742222069.1994472
0.08,1.02,0.27,-12.08,71.66,-98.08,0.2,-0.27,0.61,-29.48,-177.43,16.78,1742222069.313369
0.31,0.45,0.33,29.3,-47.42,-105.04,-0.3,-0.46,1.24,-28.99,-82.15,-96.25,1742222069.433173
0.44,0.03,0.53,-22.22,-123.29,-36.93,-0.46,-0.8,1.22,41.14,72.33,-114.44,1742222069.541536
0.01,0.23,0.85,-48.71,-89.17,114.01,-0.52,-1.25,0.56,73.79,178.89,-19.35,1742222069.6553721
-0.27,0.69,1.49,25.02,9.77,114.93,-0.16,-0.93,0.33,-11.35,65.43,133.79,1742222069.773376
-0.09,1.04,0.88,-36.56,132.26,9.28,0.28,-0.27,0.36,-36.93,-63.35,114.14,1742222069.8833861
0.1,0.83,0.39,-45.78,83.98,-114.44,0.23,-0.11,0.78,-27.28,-168.88,17.58,1742222069.997355
0.36,0.37,0.29,15.93,-34.3,-116.39,-0.24,-0.19,1.26,-17.15,-77.09,-103.03,1742222070.116246
0.4,0.0,0.64,-16.24,-122.92,-12.76,-0.44,-0.56,1.24,16.17,106.99,-150.88,1742222070.225479
0.07,0.28,0.91,-40.71,-64.27,104.68,-0.38,-1.04,0.75,100.34,158.87,-17.27,1742222070.3394308
-0.18,0.82,1.27,26.67,-9.16,129.52,-0.06,-0.77,0.37,67.87,47.67,90.45,1742222070.45346
-0.13,1.18,0.9,-15.75,136.11,21.48,0.17,-0.49,0.42,40.59,-117.61,90.82,1742222070.5673652
0.14,0.75,0.38,-16.3,85.27,-87.71,0.08,-0.27,0.76,-6.65,-207.46,-4.94,1742222070.681545
