L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
-0.04875,-0.005,0.12125,0.0467375,-0.019395001,0.10234,-0.00625,-0.01625,0.125,-0.0001375,-1.5e-05,0.00023,1742092632.1675992,user_1
-0.0575,0.02375,0.14375,-0.033142503,0.036392502,-0.01213,-0.01125,-0.01125,0.125,-0.000535,-0.00084,0.0001975,1742092632.286447,user_1
0.00875,-0.05125,0.09375,-0.0425425,0.01384,-0.07728501,-0.00625,-0.01375,0.12625,0.0001225,-3e-05,-0.000275,1742092632.3955882,user_1
0.01,-0.09125,0.12,-0.0234675,-0.01471,-0.0275875,-0.01,-0.01125,0.12375,0.0001375,0.0001825,0.0001225,1742092632.509689,user_1
0.01,-0.0575,0.11125,0.0290975,-0.01262,0.0845325,-0.00875,-0.01375,0.12375,0.00087,-0.0001975,-0.00023,1742092632.627242,user_1
-0.17625,-0.0125,0.2175,0.0072775004,0.0069575,0.0225225,-0.01,-0.01625,0.12625,-0.0019824998,-0.00061,0.000825,1742092632.73746,user_1
-0.01875,-0.02,0.105,-0.0151525,0.0162975,-0.0638425,-0.00875,-0.01125,0.12125,0.000825,-0.0005025,-0.0006725,1742092632.851729,user_1
0.0025,-0.0775,0.105,-0.0281225,-0.008575,-0.042740002,-0.01125,-0.01,0.1225,-0.000107500004,0.00023,-1.5e-05,1742092632.966945,user_1
-0.0025,-0.09,0.115,0.006745,-0.0044250004,0.0487975,-0.01,-0.01125,0.125,0.00116,1.5e-05,-0.000305,1742092633.087414,user_1
-0.175,0.02625,0.16875,0.074692495,-0.038055,0.08972251,-0.0075,-0.0175,0.12375,-4.5e-05,0.0001375,0.000245,1742092633.193512,user_1
-0.0375,0.0175,0.10625,-0.023772499,0.020537501,-0.0588525,-0.00875,-0.00875,0.1225,0.0007025,-0.0004425,-0.0007175,1742092633.30755,user_1
-0.01,-0.07625,0.09875,-0.024705,0.016432501,-0.0617375,-0.01,-0.0125,0.125,-0.0010675,0.000305,0.0001825,1742092633.426217,user_1
