L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.1175,-0.03,-0.0275,0.0124200005,-0.0002125,-0.0034949998,0.00625,-0.1125,0.02125,-0.0036175,0.0755775,-0.010832501,1742109656.788988,user_1
0.12125,0.0,-0.035,0.0013575,0.0006725,-0.00116,-0.0075,-0.135,-0.03375,0.0092775,0.035767503,0.0001825,1742109656.900393,user_1
0.12,-0.005,-0.0325,-0.00059500005,0.0014500001,-0.0003975,0.0125,-0.1075,-0.04125,-0.0092775,-0.05211,0.00302,1742109657.014465,user_1
0.1175,0.0125,-0.03625,0.000885,-0.000655,-0.0001975,-0.02625,-0.15625,0.08625,-0.017424999,-0.0744325,0.021255,1742109657.128628,user_1
0.115,-0.0225,-0.0275,0.0057975003,-0.0001225,-0.0011900001,0.0025,-0.14,0.00125,0.0273275,0.0764925,-0.005905,1742109657.2487411,user_1
0.12,-0.00625,-0.035,0.0016025,0.000305,-0.0015575,0.00625,-0.13875,-0.045,-0.00821,0.0236675,0.00322,1742109657.356326,user_1
0.12125,-0.00375,-0.03125,-0.00059500005,0.00087,0.00029,-0.02625,-0.1225,-0.01625,0.00079250004,-0.10289,0.0045324997,1742109657.47053,user_1
0.1275,0.0125,-0.0225,-0.0121450005,-0.002915,0.0019525,0.0225,-0.1125,-0.00375,0.01767,0.04216,-0.009765,1742109657.584318,user_1
0.11875,0.0075,-0.03,-0.0083925,0.00322,0.0040599997,-0.01125,-0.12125,-0.0025,-0.00079250004,0.073837504,-0.0154875005,1742109657.698505,user_1
0.12,-0.00125,-0.03,0.00045750002,-0.00048750002,-0.0007025,0.0175,-0.1275,-0.03875,-0.0021975,-0.00035,0.002655,1742109657.81242,user_1
0.12,-0.00625,-0.035,-0.0004425,0.00026,0.0004425,-0.02625,-0.14375,-0.0075,-0.013152501,-0.13295,0.0061025,1742109657.92864,user_1
0.125,-0.0075,-0.02125,0.0131675,-0.0040125,-0.0052024997,0.00625,-0.15375,-0.01,0.0332325,0.0699775,-0.00435,1742109658.0403929,user_1
0.12,0.00375,-0.0325,-0.00296,0.002,0.000565,-0.01,-0.14375,-0.02,0.0045925,0.0473175,0.0039975,1742109658.154439,user_1
0.12,-0.00625,-0.03,0.0,7.75e-05,-0.0001525,0.01625,-0.12125,-0.065,-0.0071725002,-0.028535,0.0086975,1742109658.268414,user_1
0.12,-0.0025,-0.03,-0.000107500004,0.000565,0.0007325,-0.03625,-0.13,0.02875,-0.025345,-0.1321575,0.00331,1742109658.388051,user_1
0.12125,-0.02125,-0.02375,0.012375,-0.0010075001,-0.0027,-0.00125,-0.13375,0.00375,0.0196375,0.079697505,0.00045750002,1742109658.496257,user_1
0.12,0.00125,-0.035,0.0018925001,0.00035,-0.00093,-0.00875,-0.135,-0.01875,-0.00093,0.049009997,0.004945,1742109658.610555,user_1
0.12,-0.0075,-0.03125,-0.000565,0.0009625,-7.75e-05,-0.00125,-0.1,-0.04375,0.0012975,-0.084457494,0.0016325001,1742109658.72832,user_1
0.1175,0.01375,-0.045,-0.0057675,0.0012675,0.0022574998,-0.1,-0.13125,0.28875,-0.014557499,0.004165,0.0118875,1742109658.838333,user_1
0.11875,-0.00625,-0.03125,-0.0031125,0.0010375,0.0018625,-0.0025,-0.11625,-0.01875,-0.007675,0.072175,-0.0015575,1742109658.952396,user_1
0.12125,-0.005,-0.03,-0.0007025,-0.000107500004,-3e-05,0.01875,-0.13375,-0.04,-0.0047600004,0.016495,0.005905,1742109659.071564,user_1
0.12,-0.005,-0.0325,-0.00035,0.0007175,0.0001975,-0.02375,-0.115,0.00125,0.01291,-0.0930475,-0.00177,1742109659.1804302,user_1
0.12875,0.00875,-0.02375,-0.0086525,-0.0041799997,-4.5e-05,-0.00875,-0.085,0.04,-0.0012050001,0.05902,-0.0015875,1742109659.294348,user_1
0.1175,0.00125,-0.03125,-0.0069425,0.0018300001,0.0044400003,-0.01125,-0.10875,-0.02375,-0.008515,0.0735625,-0.0062399996,1742109659.408888,user_1
0.12125,-0.0025,-0.02625,-9.25e-05,-0.0007325,-0.000107500004,0.0225,-0.125,-0.07125,-0.0060125,-0.00827,0.006255,1742109659.5223649,user_1
0.12,-0.00375,-0.03375,-0.0009625,0.000625,0.0001525,-0.01875,-0.1325,0.00625,-0.010605,-0.1286475,-0.000305,1742109659.636489,user_1
0.1225,-0.0175,-0.0225,0.014527501,-0.0030975002,-0.0061350004,-0.00875,-0.15375,-0.0075,0.025940001,0.09398001,0.002,1742109659.750276,user_1
0.11875,0.00625,-0.0325,0.0004725,0.0009625,-0.000565,0.0125,-0.14625,-0.04625,0.0051875,0.05539,0.0027325,1742109659.868966,user_1
0.12125,-0.00875,-0.03,-0.000275,0.0004275,-0.00026,0.025,-0.105,-0.06875,-0.0051275003,-0.05989,0.00151,1742109659.978249,user_1
0.11625,0.00375,-0.03375,0.0005025,0.0001825,0.0012050001,-0.08125,-0.1825,0.215,-0.012115,-0.108504996,0.0039975,1742109660.092654,user_1
0.11875,-0.02125,-0.02875,0.0020899998,0.0007475,0.000305,-0.00125,-0.13625,-0.01625,-0.0373375,0.085264996,-0.0036624998,1742109660.209177,user_1
0.12125,-0.0075,-0.03,0.0022274998,-0.001145,-0.0010225,0.02,-0.13125,-0.05125,-0.0057225,0.03244,0.0025325,1742109660.320251,user_1
0.11875,-0.005,-0.0325,-0.00084,0.00064,0.00052,-0.02375,-0.11875,-0.0425,0.014115,-0.096434996,-0.0038299998,1742109660.4344478,user_1
0.12625,0.0125,-0.0325,-0.0122975,-0.0009625,0.0038299998,-0.03125,-0.045,0.13625,0.0059499997,0.064697504,-0.000655,1742109660.5509849,user_1
0.11875,-0.00125,-0.03125,-0.005905,0.0022274998,0.003175,-0.01125,-0.1025,-0.0075,-0.0113825,0.06282,-0.0098275,1742109660.669386,user_1
