L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.035,0.16,0.335,-0.01413,0.036377497,-0.0122825,0.00375,-0.04,0.10875,-0.00055,0.000245,-0.00023,1742102950.353087,user_1
0.01625,0.0875,0.015,-0.027602501,0.045455,0.016465,-0.00125,-0.04875,0.115,-0.0007475,-0.0001375,0.00035,1742102950.467147,user_1
0.0075,0.105,-0.07375,-0.009765,0.0242775,0.0027625,0.0025,-0.0525,0.11375,-0.000365,0.0001225,0.0001525,1742102950.586694,user_1
-0.04375,0.13125,-0.20125,0.035400003,-0.0308525,-0.011047499,0.00375,-0.05125,0.115,-0.0001525,-0.0002125,0.0001525,1742102950.6950989,user_1
0.03875,0.16,0.04375,0.03209,0.036805,-0.034927502,0.00125,-0.045,0.115,0.001785,1.5e-05,-0.0016625,1742102950.808934,user_1
0.015,0.09625,0.0075,-0.027207501,0.0470125,0.0180975,-0.00125,-0.04875,0.115,0.0007025,-1.5e-05,-0.000305,1742102950.926547,user_1
0.02,0.08625,-0.0625,-0.0027,0.021775,0.00705,0.0025,-0.05375,0.11375,-0.00032,-9.25e-05,0.00016750001,1742102951.037062,user_1
-0.05,0.14125,-0.20625,0.044127498,-0.0457775,-0.010055,0.00375,-0.05,0.115,0.0001225,-0.00055,0.000855,1742102951.150924,user_1
0.095,0.06875,0.095,0.028930001,0.0176075,-0.041045,0.00125,-0.04375,0.115,0.000305,-0.00026,-0.00032,1742102951.265152,user_1
0.01,0.07,-0.0,-0.039107498,0.0482025,0.023895001,-0.00375,-0.0475,0.11625,0.00035,-0.0001375,3e-05,1742102951.379794,user_1
0.0025,0.10625,-0.0775,-0.00084,0.018875,-0.0002125,0.0025,-0.0525,0.11375,-0.000625,-0.00023,0.0005025,1742102951.493063,user_1
-0.0375,0.0625,-0.1525,0.046997502,-0.11261,-0.03427,-0.00625,-0.05125,0.11375,0.0022274998,0.0004275,-0.001235,1742102951.607282,user_1
0.0375,0.0575,0.10875,-0.007645,0.0195775,-0.01114,0.005,-0.06625,0.1125,0.00079250004,0.00091500004,-0.0010525,1742102951.721161,user_1
0.01125,0.12375,-0.04,-0.0382075,0.030915001,0.02034,0.00375,-0.0575,0.11375,0.0007325,-0.0001375,-0.0001525,1742102951.835055,user_1
0.0175,0.11875,-0.075,0.000535,0.015029999,0.0027925,0.00125,-0.05375,0.11375,-0.0008075,-0.0001825,0.00064,1742102951.9491,user_1
-0.05375,0.115,-0.15875,0.068464994,-0.055375,-0.034195,-0.01875,-0.045,0.1225,0.0019375,-0.0001225,-0.0018775001,1742102952.066787,user_1
0.0575,0.0425,0.1325,0.0120075,-0.0136725,-0.016145,0.00125,-0.06,0.12375,0.00048750002,0.0001375,-0.001495,1742102952.177182,user_1
0.0175,0.07875,0.0175,-0.050950002,0.0522,0.0295875,-0.00125,-0.0525,0.11375,0.000885,-0.00035,9.25e-05,1742102952.2909791,user_1
0.02125,0.115,-0.05625,-0.02156,0.024657499,0.011275,0.00125,-0.05375,0.115,-0.00061,7.75e-05,0.000245,1742102952.405969,user_1
