L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.01125,0.00125,0.12125,-0.0003975,-0.00048750002,0.000625,-0.25125,0.045,0.4625,-0.073075,-0.0390325,-0.015105,1742092327.270358,user_1
0.02,0.00875,0.1225,0.0003825,0.0005025,6e-05,-0.0325,0.035,0.115,0.0503375,-0.0120075,0.0490575,1742092327.384129,user_1
0.01875,-0.0025,0.1225,-0.00016750001,-0.00023,-0.0005025,0.06375,0.07125,0.13125,0.0092,0.0096275,0.02382,1742092327.500048,user_1
0.01375,-0.00375,0.1225,0.0018150001,0.00045750002,-0.0009925,0.1475,0.075,0.08375,0.00435,0.00389,-0.0028074998,1742092327.620186,user_1
0.01625,-0.00375,0.12125,-0.000885,-7.75e-05,0.000305,0.17125,0.08125,0.0525,-0.00319,-0.0087575,-0.04013,1742092327.7255192,user_1
0.00875,0.00625,0.12125,0.0005025,-4.5e-05,0.001235,-0.30125,0.0375,0.3975,-0.1148975,-0.031815,-0.05394,1742092327.8392,user_1
0.02125,0.01625,0.12125,0.00033500002,0.000625,0.000655,-0.0175,0.0575,0.10375,0.043015,-0.0154275,0.0394125,1742092327.960881,user_1
0.0175,-0.00625,0.1225,-0.0009775,-0.000275,0.000625,0.0875,0.04125,0.07625,0.0041199997,0.0163575,0.03244,1742092328.0654411,user_1
0.0175,-0.00375,0.1225,0.0010375,-7.75e-05,-0.00122,0.1575,0.08875,0.06875,0.003815,0.01416,0.0066374997,1742092328.182445,user_1
0.0175,0.00125,0.12125,-0.00059500005,-0.0001525,1.5e-05,0.1575,0.07375,0.0475,0.0112,-0.01326,-0.025115,1742092328.293198,user_1
0.0125,-0.00375,0.1225,-0.00029,0.00052,0.0015575,-0.21625,0.03625,0.1,-0.074112505,-0.0251,-0.0856325,1742092328.407462,user_1
0.02,0.0075,0.1225,-0.002305,-0.00033500002,0.0016175,0.01,0.115,0.07375,0.0216075,-0.006745,0.042740002,1742092328.521306,user_1
0.01375,-0.01125,0.12125,0.000655,0.000565,-0.000535,0.04875,0.055,0.15,0.002365,-0.0024249998,0.021270001,1742092328.640809,user_1
0.01875,-0.00125,0.1225,0.0010375,-3e-05,-0.001435,0.11375,0.0225,0.08,0.0063775,0.012405,0.0080575,1742092328.749496,user_1
