L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp,user
0.02,-0.01,0.09875,0.004745,0.03395,0.00079250004,0.0225,-0.03,0.1025,0.0145425,0.03331,0.00084,1742092754.127423,user_1
0.03875,-0.01625,0.065,0.0001825,0.0066075,-0.0010975,0.03875,-0.01125,0.08125,0.00299,0.0075075002,0.002045,1742092754.2361732,user_1
0.03375,-0.01875,0.06625,-0.0149375,-0.021285,-0.0028074998,0.03875,-0.0125,0.08625,0.0015875,-0.0225975,-0.0034175,1742092754.350262,user_1
-0.14625,-0.0025,0.37625,0.0015575,-0.06694,-0.00714,-0.10125,-0.0825,0.33125,-0.0027925,-0.0464775,0.0047150003,1742092754.466901,user_1
0.0025,-0.02625,0.1375,0.029602502,0.027955,0.0060425,0.01125,-0.00375,0.1275,-0.01039,0.0290525,0.0011900001,1742092754.577986,user_1
0.035,-0.015,0.075,0.0114125,0.0122225,0.002655,0.0275,-0.02125,0.10375,-0.00091500004,0.0149375,0.0022125002,1742092754.691825,user_1
0.04125,-0.01375,0.07,-0.00499,-0.0086375,-0.0020150002,0.04375,-0.01875,0.0875,0.00035,-0.003525,0.0009625,1742092754.808626,user_1
0.0175,-0.00375,0.095,-0.0084224995,-0.0428325,-0.0021199998,0.02375,-0.01875,0.1075,-0.0047,-0.027602501,-7.75e-05,1742092754.927219,user_1
0.005,0.01,0.15875,-0.043365,0.035965,0.00113,0.00125,0.01375,0.1475,0.015075,0.020049999,-0.0051275003,1742092755.034076,user_1
0.025,-0.005,0.1,0.003905,0.0276325,0.00142,0.02125,-0.01875,0.1175,0.0062875,0.028655,0.00026,1742092755.1479769,user_1
0.0475,-0.01625,0.04875,1.5e-05,0.009185,-0.00171,0.04,-0.01875,0.0775,0.0021825,0.012680001,0.0027925,1742092755.266933,user_1
0.03,-0.01875,0.05625,-0.01535,-0.0352475,-0.002625,0.0325,-0.02,0.07375,-0.00058,-0.0238025,-0.0013425,1742092755.3762932,user_1
-0.15375,-0.04375,0.335,0.050065,0.050169997,0.0025475,-0.1,-0.06125,0.35125,-0.0199275,0.0072925,0.0107425,1742092755.4900758,user_1
0.01,-0.03,0.12375,0.0135200005,0.0334925,0.0030975002,0.0175,-0.01,0.135,-0.010575,0.03305,0.0020150002,1742092755.607939,user_1
0.035,-0.02,0.0775,0.004745,0.014007499,-0.0018150001,0.03625,-0.02375,0.09375,0.0086375,0.0228125,0.0033425,1742092755.727085,user_1
0.04,-0.0125,0.07,-0.0054175,-0.0094449995,-0.0036475,0.0525,-0.0175,0.06125,-0.0007175,-0.008485,-0.0006725,1742092755.832057,user_1
-0.01375,-0.00875,0.11,-0.0187525,-0.0927275,0.0057525,0.02,-0.01125,0.11,-0.015885001,-0.0596,-0.001755,1742092755.948127,user_1
-0.01,0.0325,0.16375,-0.0010075001,0.0325775,-0.0024875,-0.00625,-0.05875,0.15,0.02208,0.027115,-0.0016625,1742092756.067556,user_1
0.02625,-0.0025,0.1,0.0116725,0.0245525,0.005065,0.0275,-0.03625,0.105,0.0059499997,0.0341025,0.0020150002,1742092756.17395,user_1
0.05,-0.0125,0.055,7.75e-05,0.008575,-0.0001525,0.05375,-0.0175,0.06125,0.0040425,0.009140001,0.0024249998,1742092756.288355,user_1
0.0375,-0.0125,0.06125,-0.012252499,-0.031845,-0.0019675,0.0375,-0.0275,0.08125,-0.0087425,-0.04068,-0.0057375003,1742092756.408014,user_1
-0.1,-0.0825,0.22875,0.028014999,0.0643925,0.0092175,-0.06625,0.02875,0.2525,-0.0141,0.032194998,0.004395,1742092756.516002,user_1
0.02125,-0.02125,0.09875,0.0121625,0.0408625,0.0006875,0.02,-0.0125,0.115,0.0086199995,0.04306,0.0025775002,1742092756.629806,user_1
0.045,-0.01625,0.0675,0.0030525,0.01213,-0.0068975003,0.045,-0.02125,0.0825,0.0046075,0.01451,0.0044400003,1742092756.74779,user_1
0.04,-0.02125,0.0775,-0.0110925,-0.0234825,0.00122,0.05,-0.0175,0.07875,-0.0041799997,-0.0236675,-0.0034325,1742092756.857022,user_1
-0.1375,0.055,0.3475,-0.0254675,-0.11998,0.0065774997,-0.1175,-0.115,0.33125,0.0029000002,-0.111067496,-0.0030375,1742092756.971049,user_1
-0.0075,-0.035,0.1325,0.037125,0.041505,0.0080575,-0.00125,-0.0,0.13375,-0.016602501,0.05397,0.0010375,1742092757.088406,user_1
0.03875,-0.01875,0.07125,0.0130625,0.022629999,-0.0028225,0.03875,-0.01375,0.08375,0.003005,0.024415001,0.0037375,1742092757.20824,user_1
0.05,-0.025,0.06,-0.005355,-0.008850001,-0.0013875001,0.05,-0.01375,0.0825,0.00296,-0.0051424997,-0.0031575,1742092757.3131142,user_1
0.0025,-0.00875,0.1,-0.017395,-0.1008,0.012405,0.0225,-0.02125,0.10375,-0.01892,-0.061615,-0.0042575,1742092757.428798,user_1
-0.01125,0.03375,0.165,-0.003175,0.037445,-0.0068200002,-0.01625,-0.06625,0.14375,0.039794996,0.031632498,-0.003875,1742092757.548813,user_1
0.02625,-0.0075,0.09875,0.0057525,0.03273,-0.0030675002,0.03375,-0.0275,0.095,0.0020599999,0.0334025,0.0025625,1742092757.6550431,user_1
0.05625,-0.0225,0.03875,-0.0030975002,0.0119775,-0.0057525,0.05125,-0.01875,0.0725,0.00644,0.012055,0.0021825,1742092757.769037,user_1
0.025,-0.0125,0.07625,-0.02002,-0.04988,0.0022725,0.0375,-0.02375,0.0875,-0.007905,-0.0434275,-0.0045775,1742092757.88824,user_1
-0.025,-0.09125,0.1075,0.0061025,0.05136,0.0047750003,-0.12875,-0.0575,0.31125,-0.025742501,0.010757499,0.0051275003,1742092757.9968588,user_1
0.0225,-0.02,0.09375,0.0090475,0.044830002,-0.0020150002,0.015,0.0025,0.1025,-0.0016025,0.056732498,-9.25e-05,1742092758.110929,user_1
0.0525,-0.02,0.0475,0.0042575,0.014007499,-0.0022574998,0.04875,-0.015,0.0675,0.0114899995,0.019195,0.00566,1742092758.2280068,user_1
