acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
-0.06425,0.019625,0.147375,-0.0216675,-0.0647735,0.013503999,1738726539.3914409
-0.091625,0.0625,0.2075,-0.014297499,-0.053604,0.014938249,1738726539.40591
-0.1165,0.105625,0.2945,-0.010147001,-0.046203498,0.010559,1738726539.420457
-0.109,0.094375,0.31975,-0.000229,-0.0248565,-0.0015105,1738726539.435356
-0.063,0.03875,0.27025,0.00396725,-0.012085,-0.00646975,1738726539.449524
-0.034,-0.0025,0.208625,0.0070952503,0.0037079998,-0.010559,1738726539.466099
0.007875,-0.05875,0.107,0.0073242504,0.0039215,-0.0076295,1738726539.4785159
0.015125,-0.0535,0.0935,0.00672925,0.00045775,-0.00239575,1738726539.4948962
0.01375,-0.03475,0.100125,0.0041504996,-0.0077972496,0.0060272496,1738726539.507443
-0.001875,-0.003,0.123875,0.00328075,-0.009811499,0.0072785,1738726539.5245419
-0.0105,0.002875,0.118625,0.0026092501,-0.0104674995,0.0068207504,1738726539.536427
-0.022625,0.009,0.108625,0.0030365,-0.0112,0.006607,1738726539.550805
-0.024375,0.012375,0.106125,0.004593,-0.012146,0.0056915004,1738726539.5664
-0.01775,0.012375,0.096625,0.0048217503,-0.0127105,0.0045012496,1738726539.5797708
-0.012125,0.004125,0.090375,0.004837,-0.013641249,0.0029145,1738726539.594961
-0.008125,-0.00925,0.09,0.0040435,-0.017105,0.0008545,1738726539.609039
-0.01125,-0.029,0.106,0.0036010002,-0.018615749,0.00148,1738726539.625129
-0.01825,-0.028875,0.1145,0.0034942501,-0.019927999,0.0051574996,1738726539.638119
-0.032125,-0.009875,0.139625,0.0042267498,-0.0198365,0.0068665,1738726539.6550012
-0.0355,-0.00075,0.14525,0.0054015,-0.01719675,0.0074920002,1738726539.6671329
-0.035625,0.002375,0.14175,0.0049742498,-0.015533499,0.00672925,1738726539.6815228
-0.032875,0.001375,0.132625,0.0044250004,-0.01324475,0.005249,1738726539.696068
-0.026875,-0.003375,0.119375,0.0041810004,-0.013503999,0.004547,1738726539.7105331
-0.02575,-0.00825,0.12275,0.0038605002,-0.01440425,0.00402825,1738726539.725173
-0.026,-0.01125,0.130875,0.0031127501,-0.01548775,0.004547,1738726539.7396202
-0.02775,-0.003875,0.14475,0.00270075,-0.0148925,0.0053252503,1738726539.7550762
-0.02925,0.003875,0.144875,0.000473,-0.013733,0.0053252503,1738726539.768523
-0.029625,0.01425,0.171875,-0.000534,-0.014419501,0.004547,1738726539.785169
-0.03325,0.0185,0.196625,-0.00108325,-0.015167249,0.00245675,1738726539.797605
-0.068625,0.018125,0.277375,-0.0012817499,-0.0149995005,0.00112925,1738726539.815828
-0.107375,0.013375,0.339,-0.0016632499,-0.0134735005,-0.0001525,1738726539.826685
-0.22625,0.0135,0.455125,-0.00254825,9.15e-05,-0.00225825,1738726539.841225
-0.29,0.033875,0.496,-0.004013,0.011795,-0.0033722501,1738726539.8557382
-0.33775,0.072125,0.5,-0.00590525,0.054809503,-0.01115425,1738726539.870191
-0.370875,0.125875,0.44975,-0.0040587503,0.09117125,-0.02127075,1738726539.884908
-0.369,0.100125,0.333875,0.003952,0.15142825,-0.04806525,1738726539.899254
-0.31425,-0.101375,0.00025,0.0125885,0.16696174,-0.05552675,1738726539.915953
-0.24025,-0.197875,-0.16325,0.032669,0.16714475,-0.0324555,1738726539.928328
-0.04125,-0.19225,-0.441,0.038055502,0.15440375,-0.0066985004,1738726539.9449558
0.042875,-0.076125,-0.5,0.0384675,0.13172925,0.017807,1738726539.957349
0.100375,0.05225,-0.5,0.018020751,0.04982,0.02462775,1738726539.9717069
0.135625,0.057625,-0.429875,0.00024425,0.007599,0.0073242504,1738726539.986038
0.1215,-0.025625,-0.3525,-0.02360525,-0.04158025,-0.0123595,1738726540.000829
0.05925,-0.095625,-0.172,-0.02636725,-0.056198,-0.007187,1738726540.015871
0.024875,-0.060125,-0.077875,-0.0237885,-0.0729675,0.01156625,1738726540.03014
-0.040875,0.0405,0.065,-0.02182,-0.075805746,0.015625,1738726540.04487
-0.07225,0.0655,0.129125,-0.02101125,-0.077880755,0.0114744995,1738726540.059131
-0.107875,0.0665,0.286375,-0.019744748,-0.076294,0.00811775,1738726540.075287
-0.102,0.0595,0.3595,-0.015304499,-0.06918325,0.006256,1738726540.088126
-0.083375,0.059,0.382375,0.0013427499,-0.0329285,0.0049742498,1738726540.104898
-0.034625,0.053375,0.2415,0.008727999,-0.0143737495,0.0023345,1738726540.117059
-0.010875,0.02275,0.154,0.010513251,-0.0029449998,-0.0059510004,1738726540.134689
0.019875,-0.05175,0.071625,0.008270251,-0.0070495,-0.005783,1738726540.145988
0.0225,-0.055875,0.081,0.00302125,-0.018585252,0.002365,1738726540.160521
0.010125,-0.02975,0.111,0.0009155,-0.0214385,0.00564575,1738726540.175178
0.0005,-0.015125,0.11925,-0.00112925,-0.0227355,0.0074004997,1738726540.189434
-0.00775,-0.003625,0.12625,-0.00251775,-0.02330025,0.00788875,1738726540.2048142
-0.01625,0.007,0.130375,-0.0013885,-0.022873,0.00715625,1738726540.218413
-0.01575,0.005625,0.13225,0.0021515,-0.021560749,0.00491325,1738726540.23554
-0.01075,-0.00575,0.130875,0.00393675,-0.02067575,0.00390625,1738726540.247436
-0.00775,-0.0185,0.129375,0.00546275,-0.019592252,0.00302125,1738726540.26189
-0.00575,-0.031375,0.12575,0.0047150003,-0.0194245,0.0042572496,1738726540.2763991
-0.007875,-0.023125,0.127125,0.00302125,-0.01985175,0.00764475,1738726540.290912
-0.014875,-0.006375,0.13325,0.0029145,-0.02000425,0.00830075,1738726540.30543
-0.01625,-0.003375,0.139375,0.00289925,-0.019989,0.008346501,1738726540.319893
-0.01675,-0.0005,0.14325,0.0038605002,-0.01841725,0.0078125,1738726540.334901
-0.019,0.002375,0.138125,0.0040435,-0.01782225,0.0068055,1738726540.348876
-0.02225,-0.000375,0.14675,0.00231925,-0.0193635,0.0044250004,1738726540.365637
-0.03125,-0.00575,0.187625,0.001175,-0.020202748,0.0043335,1738726540.377865
-0.035125,0.00225,0.220125,0.000763,-0.01841725,0.006256,1738726540.394633
-0.054125,0.02475,0.27375,0.0005035,-0.01504525,0.0057677496,1738726540.406811
-0.078125,0.030625,0.309125,-0.00045775,-0.011260999,0.00390625,1738726540.4214962
-0.157375,0.04225,0.40575,-0.00378425,-0.000473,-0.0012970001,1738726540.435966
-0.2055,0.045125,0.45375,-0.0044555003,0.00830075,-0.00411975,1738726540.4506922
-0.245375,0.05625,0.4915,-0.000122000005,0.035797,-0.00830075,1738726540.465141
-0.2765,0.0925,0.4585,0.0050355,0.059951752,-0.0122985,1738726540.4796128
-0.269125,0.07475,0.33475,0.02053825,0.1081085,-0.026519751,1738726540.494786
-0.19775,-0.063875,0.02075,0.027160749,0.11782825,-0.03044125,1738726540.508498
-0.12675,-0.142875,-0.117625,0.03182975,0.11413575,-0.015518251,1738726540.524909
0.042875,-0.14725,-0.31225,0.0318755,0.101806745,0.002472,1738726540.537499
0.107875,-0.069125,-0.35275,0.02981575,0.0835725,0.018463248,1738726540.554902
0.15075,-0.00625,-0.38175,0.01248175,0.044433497,0.018875,1738726540.566299
0.168875,-0.007375,-0.426125,0.00143425,0.02342225,0.009613,1738726540.580807
0.143,-0.041625,-0.387375,-0.01197825,-0.02572625,0.00154125,1738726540.5953732
0.039125,-0.040375,-0.196125,-0.015213001,-0.0468445,0.0044555003,1738726540.6099908
-0.020125,-0.008625,-0.066375,-0.020049999,-0.07238775,0.009719751,1738726540.624917
-0.110125,0.052625,0.177625,-0.0205535,-0.07460025,0.00918575,1738726540.639267
-0.132375,0.074,0.273875,-0.014297499,-0.06115725,0.0044707498,1738726540.655103
-0.125,0.094875,0.371625,-0.008316,-0.04679875,0.000473,1738726540.668405
-0.1015,0.08525,0.353625,-0.0017395001,-0.0296325,-0.00463875,1738726540.685259
-0.07125,0.052,0.29625,0.009094249,-0.001007,-0.0153655,1738726540.697537
-0.006875,-0.064,0.15525,0.010009751,0.0051269997,-0.017273001,1738726540.7119942
0.017125,-0.098375,0.104125,0.0049285004,0.00242625,-0.0076142503,1738726540.726496
0.0365,-0.068875,0.089125,0.0016785001,-0.002655,-0.00059500005,1738726540.740978
0.03325,-0.039625,0.096,-0.002121,-0.009887749,0.0043944996,1738726540.7555048
0.017125,-0.026625,0.108875,-0.0026245,-0.01222225,0.0033264998,1738726540.770112
0.00775,-0.0325,0.108375,-0.00213625,-0.01496875,0.0034942501,1738726540.785276
-0.00825,-0.0195,0.1145,-0.00157175,-0.01620475,0.00531,1738726540.799318
-0.01325,-0.005,0.11875,-0.0009155,-0.016998248,0.0067445002,1738726540.815945
-0.015375,0.005375,0.122125,0.000824,-0.01725775,0.0062407497,1738726540.828299
-0.012375,0.006625,0.118375,0.001709,-0.016861,0.0047912505,1738726540.844712
-0.0085,0.00025,0.111625,0.00384525,-0.0162505,0.0025025,1738726540.8572721
-0.003625,-0.003125,0.09325,0.0047302498,-0.01652525,0.001953,1738726540.872285
-0.00375,-0.004,0.088125,0.0047607496,-0.0194245,0.00062550005,1738726540.886286
-0.0055,-0.011,0.095375,0.004837,-0.02124025,0.000122000005,1738726540.900935
-0.0045,-0.01625,0.1005,0.0052337497,-0.022521999,-4.575e-05,1738726540.915982
0.0005,-0.0265,0.103,0.00535575,-0.02345275,-7.625e-05,1738726540.929949
0.002,-0.034625,0.104,0.0041504996,-0.024108998,-0.00045775,1738726540.9449139
0.002125,-0.04125,0.109125,-0.0003205,-0.02705375,-0.00019825,1738726540.959209
-0.00525,-0.047,0.134,-0.0024414998,-0.028747499,0.000946,1738726540.974723
-0.016,-0.04325,0.151375,-0.00411975,-0.03173825,0.00466925,1738726540.9884858
-0.051625,-0.030375,0.226375,-0.0043639997,-0.03262325,0.006607,1738726541.004627
-0.08375,-0.021625,0.267875,-0.0065307496,-0.028534,0.00889575,1738726541.0176792
-0.18425,-0.01875,0.367375,-0.0091705,-0.02471925,0.008788999,1738726541.0325189
-0.243125,-0.01575,0.437375,-0.014099,-0.01239025,0.010086001,1738726541.0469692
-0.321125,0.03725,0.5,-0.0128632495,0.00036625,0.012115501,1738726541.061512
-0.331,0.089625,0.5,-0.009491,0.0247955,0.012267999,1738726541.0759602
-0.32625,0.1295,0.467,-0.0040587503,0.092926,-0.0058287503,1738726541.090611
-0.303625,0.097,0.267375,-0.000122000005,0.117401004,-0.02130125,1738726541.1051
-0.286375,0.022625,0.130125,0.024108998,0.14703375,-0.040451,1738726541.119487
-0.16675,-0.166875,-0.21225,0.03645325,0.15464775,-0.0361175,1738726541.1351948
-0.0545,-0.2135,-0.3995,0.0366515,0.1378175,0.00242625,1738726541.148569
0.142125,-0.04875,-0.5,0.03034975,0.10186775,0.02389525,1738726541.165326
0.18425,0.0555,-0.470375,0.010879501,0.02153025,0.020584,1738726541.177381
0.17475,0.02325,-0.378875,-0.00276175,-1.5250001e-05,0.0041044997,1738726541.194664
0.14275,-0.043875,-0.3545,-0.0123595,-0.0166015,-0.00691225,1738726541.206541
0.097625,-0.0785,-0.290125,-0.017883249,-0.056686502,-0.003296,1738726541.221267
-0.0105,-0.053125,-0.0595,-0.02064525,-0.0725555,0.0034637498,1738726541.2359638
-0.061625,-0.014375,0.042625,-0.02575675,-0.0823365,0.0124665005,1738726541.250678
-0.12775,0.058,0.21175,-0.0240325,-0.08058175,0.012771499,1738726541.265686
-0.139,0.07225,0.274375,-0.013198749,-0.064926244,0.0071105,1738726541.279785
-0.126125,0.083,0.328875,-0.006302,-0.051864497,0.0035095,1738726541.294917
-0.108125,0.081125,0.315125,0.00535575,-0.0229645,-0.00637825,1738726541.308871
-0.0605,0.026,0.219375,0.00794975,-0.011764499,-0.012267999,1738726541.325011
-0.035,-0.016875,0.169125,0.0084379995,-0.005249,-0.01640325,1738726541.3379872
-0.01225,-0.057,0.12375,0.006546,-0.003952,-0.0148925,1738726541.3549628
0.011,-0.098125,0.0765,0.0046539996,-0.008270251,-0.009384249,1738726541.367092
0.0085,-0.083375,0.0915,0.0018005001,-0.019638,0.0037995,1738726541.384434
-0.0075,-0.036125,0.138375,0.00074775,-0.02197275,0.006668,1738726541.396092
-0.015,-0.02325,0.144375,-0.00160225,-0.020584,0.00531,1738726541.4106839
-0.024375,-0.022625,0.144375,-0.00190725,-0.01950075,0.0037537501,1738726541.425329
-0.02625,-0.024125,0.14025,0.000473,-0.01678475,0.0031585,1738726541.440029
-0.024625,-0.01875,0.13425,0.0019685,-0.01596075,0.0035704998,1738726541.4552581
-0.021125,-0.01675,0.133375,0.00331125,-0.01531975,0.003952,1738726541.4690702
-0.01675,-0.01475,0.12825,0.00564575,-0.0139770005,0.0045012496,1738726541.48517
-0.01325,-0.00925,0.112875,0.00517275,-0.01396175,0.00419625,1738726541.498174
-0.015375,-0.00975,0.1135,0.00096125,-0.0168,0.001831,1738726541.5157802
-0.020625,-0.022625,0.141875,-0.0005645,-0.01805125,0.000946,1738726541.527423
-0.020125,-0.027,0.154875,0.00033575002,-0.01763925,0.00190725,1738726541.5446138
-0.010875,-0.026,0.186,0.001709,-0.0166015,0.0034637498,1738726541.556422
-0.00775,-0.0135,0.19675,0.00340275,-0.01326,0.0070037497,1738726541.571
-0.026125,0.02,0.21475,0.0024414998,-0.012191749,0.0065612504,1738726541.5853922
-0.048375,0.023,0.243125,0.0001525,-0.012115501,0.00369275,1738726541.59987
-0.078375,0.009125,0.286625,-0.0048979996,-0.009613,-0.00453175,1738726541.615836
-0.165625,-0.034625,0.393,-0.0052642496,-0.00440975,-0.00561525,1738726541.629185
-0.216125,-0.0335,0.43975,-0.00292975,0.017395,-6.1000002e-05,1738726541.64492
-0.282,0.018375,0.490875,-0.0012665,0.033996496,0.00263975,1738726541.658418
-0.286625,0.06225,0.480125,0.0047607496,0.07978825,-0.0025787498,1738726541.674214
-0.262125,0.07175,0.255125,0.01121525,0.10537725,-0.012130749,1738726541.687317
-0.231375,0.0105,0.0885,0.027160749,0.1300355,-0.02690125,1738726541.702056
-0.108125,-0.143375,-0.1955,0.02955625,0.12843324,-0.0235595,1738726541.716397
-0.0275,-0.161125,-0.30625,0.02749625,0.1201935,-0.0110932505,1738726541.7310379
0.044625,-0.10425,-0.3685,0.02183525,0.07890325,0.021469,1738726541.745492
0.130625,0.0745,-0.3325,0.01596075,0.05302425,0.023101749,1738726541.7598798
0.148,0.061625,-0.31625,-0.00289925,0.015289251,-0.00276175,1738726541.775176
0.13825,-0.069625,-0.28275,-0.0075835,-0.00131225,-0.0088805,1738726541.78912
0.11125,-0.08325,-0.225625,-0.00579825,-0.0330505,0.0012665,1738726541.805044
0.041125,-0.03325,-0.069625,-0.00520325,-0.04435725,0.0068665,1738726541.818308
0.008875,-0.002125,0.00075,-0.010101249,-0.056045502,0.008026,1738726541.8356988
-0.04575,0.0345,0.120125,-0.013122501,-0.0577545,0.0048674997,1738726541.847302
-0.066875,0.03775,0.17575,-0.01501475,-0.05738825,0.00064075,1738726541.8617852
-0.07925,0.027375,0.234625,-0.012802,-0.049316503,-0.0062712496,1738726541.8764129
-0.072875,0.000125,0.292375,-0.007843,-0.038772497,-0.0065765,1738726541.8910909
-0.057875,-0.005625,0.26025,0.0025634998,-0.0141145,-0.00453175,1738726541.905632
-0.019375,-0.018,0.15625,0.004486,-0.0078125,-0.0043335,1738726541.92018
-0.004125,-0.0275,0.126125,0.002777,-0.0085755,-0.0043944996,1738726541.9352698
0.0105,-0.041875,0.1115,0.00115975,-0.01115425,-0.0036010002,1738726541.949388
0.01175,-0.042,0.112375,-0.001709,-0.01519775,-0.000885,1738726541.965987
0.0085,-0.034,0.114375,-0.00190725,-0.01634225,0.00039675,1738726541.978359
0.004375,-0.029125,0.11,-0.000946,-0.016998248,0.0013427499,1738726541.994865
-0.000375,-0.026625,0.104125,0.0017242499,-0.01855475,0.001831,1738726542.007563
-0.0095,-0.026875,0.102125,0.002243,-0.019897498,0.00187675,1738726542.024935
-0.012625,-0.026875,0.109,0.0044250004,-0.02174375,0.0026092501,1738726542.036556
-0.01425,-0.016625,0.108625,0.005844,-0.02171325,0.00251775,1738726542.051073
-0.012875,-0.015125,0.105875,0.005539,-0.02250675,-0.0004425,1738726542.06606
-0.008,-0.033875,0.10825,0.00505075,-0.02326975,-0.0020599999,1738726542.080298
-0.00725,-0.043125,0.110625,0.0054780003,-0.023819,-0.0025787498,1738726542.094835
-0.010125,-0.048375,0.1095,0.0071409997,-0.0243225,-0.00083925005,1738726542.109462
-0.012125,-0.0475,0.1145,0.0077667497,-0.02507025,0.00051875,1738726542.12448
