acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,timestamp
-0.009,-0.018375,0.13975,-0.00378425,-0.0100707505,0.037063498,1738726527.555703
-0.01175,-0.016,0.143,-0.00105275,-0.006546,0.040069498,1738726527.5701408
-0.017375,-0.00775,0.12675,-0.00115975,-0.0046845004,0.040741,1738726527.5856671
-0.020625,-0.00025,0.1155,-0.0044555003,-0.004303,0.04011525,1738726527.5994549
-0.026875,0.028125,0.11375,-0.0057220003,-0.00585925,0.03889475,1738726527.616134
-0.02825,0.0405,0.123625,-0.0060425,-0.00723275,0.036499,1738726527.628459
-0.0285,0.045875,0.13125,-0.006302,-0.00593575,0.02970875,1738726527.6449878
-0.02675,0.045875,0.132875,-0.0063325,-0.0038299998,0.026977502,1738726527.6574452
-0.02675,0.048625,0.1255,-0.0056915004,0.0005035,0.02456675,1738726527.6718569
-0.034375,0.07775,0.11025,-0.0050812503,0.00190725,0.02415475,1738726527.686346
-0.041375,0.111625,0.108375,-0.0020752498,0.004013,0.0207215,1738726527.700764
-0.065,0.248625,0.138625,0.0032195,0.006363,0.01504525,1738726527.7160692
-0.082,0.321125,0.14925,0.0138855,0.01145925,0.0033722501,1738726527.729428
-0.102,0.349375,0.143375,0.03164675,0.02424625,-0.042419497,1738726527.744961
-0.158625,0.2975,0.146125,0.029007,0.027771,-0.069931,1738726527.758455
-0.1915,0.2465,0.1575,0.0166015,0.03607175,-0.118164,1738726527.7751129
-0.230875,0.094375,0.127875,0.012176501,0.04202275,-0.13595575,1738726527.7873092
-0.230625,0.002125,0.102,0.0037385002,0.04524225,-0.155243,1738726527.804798
-0.188,-0.204625,0.110875,0.000824,0.04290775,-0.15605174,1738726527.816489
-0.130875,-0.34475,0.114875,-0.003662,0.04040525,-0.13560475,1738726527.8312268
0.04975,-0.5,0.01375,-0.00355525,0.0372925,-0.10125725,1738726527.845856
0.093875,-0.498375,-0.048625,0.0044707498,0.02708425,-0.04830925,1738726527.8604422
0.086125,-0.39175,-0.035625,0.023834249,-0.0133667495,0.0364685,1738726527.875363
0.0305,-0.179125,0.124375,0.0169525,-0.02610775,0.045578,1738726527.889364
0.02,-0.1595,0.157,-0.018219,-0.021606501,0.034408502,1738726527.9052439
