L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.14,0.13,0.98,1.83,0.67,0.24,-0.38,-0.53,0.75,-5.31,3.23,1.71,1742222215.079499
0.15,0.12,0.98,2.38,0.67,0.24,-0.46,-0.5,0.9,133.91,6.77,8.3,1742222215.1933372
0.19,0.13,0.97,1.77,2.01,-1.65,-0.58,-1.11,0.18,337.34,-163.57,47.85,1742222215.307491
0.19,0.15,0.95,6.04,2.26,-10.68,-0.37,-0.84,-0.48,263.55,-233.52,51.45,1742222215.4216452
0.16,0.06,0.99,16.91,4.27,-10.93,0.07,-0.32,-0.27,77.76,-63.48,-35.4,1742222215.535579
0.16,-0.0,0.99,28.69,10.93,1.04,-0.35,-0.64,-0.67,76.23,30.94,-132.69,1742222215.649516
0.17,-0.03,0.92,18.13,1.59,7.81,-0.54,-0.9,-1.26,-4.7,1.04,45.1,1742222215.764138
0.19,0.01,1.0,0.55,-2.87,-1.83,-0.19,-0.47,-0.78,-46.63,-36.44,67.32,1742222215.877583
0.19,-0.03,0.97,-0.31,1.16,-3.66,0.08,-0.3,-0.48,5.8,-7.81,7.14,1742222215.991456
0.2,-0.04,0.98,4.7,1.65,-0.61,-0.16,-0.22,-0.67,73.79,73.18,-103.76,1742222216.106654
0.18,-0.05,0.96,1.4,5.49,2.32,-0.73,-0.99,-1.36,17.21,4.82,-13.61,1742222216.219457
0.19,-0.03,0.95,2.56,-3.36,0.85,-0.27,-0.39,-0.88,-40.47,-39.06,85.88,1742222216.3351738
0.18,-0.06,0.98,-1.16,-1.22,-2.81,-0.0,-0.32,-0.6,-21.97,-23.62,40.53,1742222216.447467
0.19,-0.05,0.98,2.62,-2.81,1.95,0.06,-0.19,-0.47,44.8,59.02,-59.14,1742222216.5613298
0.19,-0.04,0.97,-2.08,1.16,1.59,-0.69,-0.83,-1.23,38.39,39.37,-78.06,1742222216.675473
0.18,-0.02,0.97,3.42,-0.98,-0.31,-0.42,-0.5,-0.97,-33.94,-30.09,86.06,1742222216.78945
0.18,-0.06,0.97,-0.61,1.04,-2.26,-0.06,-0.28,-0.63,-24.84,-32.59,57.37,1742222216.907182
0.19,-0.05,0.97,0.61,-1.89,1.59,0.05,-0.22,-0.49,42.6,25.82,-40.34,1742222217.017455
0.19,-0.05,0.99,2.26,2.38,-0.06,-0.56,-0.71,-1.18,38.39,35.71,-135.44,1742222217.131453
0.2,-0.03,0.95,2.62,2.44,1.04,-0.58,-0.57,-1.14,-41.2,-43.03,92.47,1742222217.247367
0.19,-0.03,0.96,0.67,-0.61,-4.7,-0.16,-0.3,-0.78,-43.95,-44.01,67.44,1742222217.359435
0.2,-0.06,0.96,-0.49,-0.79,0.61,0.05,-0.32,-0.55,-3.97,-13.98,2.08,1742222217.473505
0.2,-0.03,0.97,0.79,-0.67,-1.1,-0.02,-0.37,-0.65,44.37,75.5,-116.7,1742222217.590349
0.2,-0.06,0.97,-0.06,0.98,-3.42,-0.94,-0.89,-1.39,21.73,26.92,-38.15,1742222217.7013388
0.18,-0.05,0.96,5.62,-0.61,1.22,-0.4,-0.35,-0.91,-34.73,-55.48,106.99,1742222217.815497
0.19,-0.06,0.97,-0.85,1.65,-3.42,0.03,-0.24,-0.52,-31.56,-49.01,39.79,1742222217.929288
0.21,-0.07,0.95,-0.79,-1.16,1.89,-0.04,-0.25,-0.46,32.9,23.8,-80.2,1742222218.043425
0.18,-0.06,0.97,-0.79,1.95,3.72,-0.56,-0.78,-1.17,60.97,30.4,-91.67,1742222218.1574469
0.19,-0.02,0.98,0.06,-0.49,0.55,-0.5,-0.54,-1.13,-52.92,-33.75,80.2,1742222218.271428
0.18,-0.05,0.99,-0.55,-0.73,-4.58,-0.18,-0.35,-0.75,-58.53,-45.84,70.56,1742222218.387595
0.19,-0.07,0.96,1.65,-0.92,0.55,0.09,-0.3,-0.49,2.87,-11.47,-8.0,1742222218.499306
0.2,-0.05,0.96,0.37,-0.06,1.16,-0.27,-0.29,-0.8,99.18,67.69,-93.44,1742222218.613313
0.19,-0.07,0.97,-0.31,3.17,1.1,-0.58,-0.62,-1.45,26.43,-5.74,-9.46,1742222218.727415
0.2,-0.02,0.97,-0.31,-1.89,-4.15,-0.29,-0.37,-0.89,-57.19,-58.84,74.58,1742222218.841451
0.17,-0.07,0.97,0.12,1.1,-3.6,0.07,-0.26,-0.57,-23.86,-41.69,36.74,1742222218.955311
0.2,-0.07,0.95,0.92,-2.14,1.83,-0.02,-0.3,-0.54,60.0,46.33,-41.87,1742222219.070198
0.18,-0.07,0.97,-0.61,-0.06,3.17,-0.35,-0.43,-1.4,80.08,61.16,-60.55,1742222219.1867871
0.19,-0.01,0.97,3.3,-9.64,0.55,-0.37,-0.37,-1.1,-80.02,-58.47,50.23,1742222219.297411
0.16,-0.07,1.01,-1.71,5.8,-4.58,-0.08,-0.28,-0.73,-44.92,-42.11,33.81,1742222219.411407
0.16,-0.08,0.97,2.44,4.52,3.11,0.11,-0.18,-0.5,34.97,29.36,-22.22,1742222219.5289202
0.18,-0.07,0.97,0.24,2.81,3.42,-0.36,-0.23,-1.09,91.49,72.63,-93.02,1742222219.6393118
0.17,-0.05,0.97,1.16,0.67,3.66,-0.6,-0.5,-1.4,-29.91,-35.34,45.53,1742222219.753406
0.17,-0.05,1.0,-1.46,0.61,-5.55,-0.18,-0.12,-0.89,-42.54,-47.55,42.79,1742222219.867415
0.18,-0.08,0.96,0.98,-0.92,1.59,0.07,-0.22,-0.62,-6.53,-38.09,20.45,1742222219.981348
0.18,-0.06,0.98,0.06,-1.28,1.34,-0.06,-0.17,-0.73,72.57,63.17,-35.89,1742222220.095294
0.16,-0.09,0.98,0.18,1.46,1.34,-0.32,-0.41,-1.13,43.46,50.42,-23.5,1742222220.209205
0.17,-0.03,0.99,2.14,-3.17,-3.72,-0.3,-0.15,-1.25,-62.19,-60.67,36.99,1742222220.3266969
0.17,-0.08,0.97,0.37,1.83,-2.99,-0.07,-0.18,-0.79,-61.89,-64.27,16.05,1742222220.437382
0.17,-0.07,0.95,-0.18,1.22,1.22,0.1,-0.32,-0.54,13.0,-1.4,-9.95,1742222220.551129
0.18,-0.08,0.97,0.92,0.61,2.08,-0.18,-0.13,-0.73,80.63,103.03,-31.07,1742222220.6675231
0.18,-0.07,0.95,-0.06,3.54,2.56,-0.35,-0.14,-1.63,32.65,8.85,-6.59,1742222220.779333
0.19,-0.05,0.98,1.1,-4.88,-5.68,-0.24,-0.21,-1.01,-55.91,-47.42,28.2,1742222220.8933032
0.18,-0.09,0.95,-1.83,4.58,-1.71,-0.05,-0.2,-0.79,-44.31,-45.29,16.72,1742222221.008565
0.18,-0.08,0.97,1.71,-1.4,1.46,0.02,-0.24,-0.47,16.54,31.49,-8.73,1742222221.1211462
0.18,-0.08,0.95,-1.77,3.42,4.46,-0.24,-0.09,-1.24,90.27,86.06,-45.04,1742222221.235185
0.2,-0.04,0.95,-1.53,-3.11,3.85,-0.43,-0.3,-1.44,-61.46,-41.32,10.68,1742222221.3492439
0.18,-0.06,1.01,-0.06,-0.18,-7.57,-0.13,-0.09,-0.85,-74.04,-66.71,53.96,1742222221.467065
0.18,-0.07,0.95,1.46,0.79,-1.53,0.1,-0.33,-0.39,2.62,12.7,-8.67,1742222221.577218
0.18,-0.06,0.97,-1.65,2.2,-1.46,-0.24,-0.11,-0.88,82.4,99.73,-46.51,1742222221.691136
0.18,-0.06,0.97,-3.91,5.31,4.64,-0.58,-0.32,-1.55,-9.03,8.67,4.7,1742222221.808008
0.2,-0.03,0.97,-0.43,-0.73,-4.7,-0.31,-0.18,-0.95,-70.01,-64.21,67.87,1742222221.919252
0.19,-0.07,0.98,1.77,-0.12,-2.32,-0.0,-0.18,-0.65,-36.32,-51.7,41.75,1742222222.033262
0.19,-0.05,0.95,1.34,0.24,1.16,0.11,-0.24,-0.48,41.87,38.82,-41.87,1742222222.147479
0.19,-0.05,0.98,-1.46,0.37,0.43,-0.46,-0.43,-1.35,91.67,94.6,-114.32,1742222222.261188
0.2,-0.03,0.97,1.22,-2.14,0.37,-0.5,-0.32,-1.36,-66.83,-60.24,67.93,1742222222.3752582
0.19,-0.06,0.97,0.85,-2.2,-4.03,-0.12,-0.15,-0.82,-65.37,-64.64,55.05,1742222222.489252
0.19,-0.07,0.96,2.08,-1.53,1.04,0.09,-0.25,-0.54,-14.59,-21.85,5.43,1742222222.606733
0.18,-0.05,0.97,1.95,0.49,1.46,0.01,-0.14,-0.6,71.66,94.36,-48.22,1742222222.717082
0.19,-0.06,0.96,-1.77,1.65,-0.73,-0.91,-0.51,-1.86,34.85,64.39,-51.88,1742222222.83138
0.18,-0.05,0.97,3.05,-1.34,-3.11,-0.31,-0.09,-0.87,-76.23,-90.27,98.33,1742222222.947137
0.18,-0.08,0.97,-1.04,0.31,0.61,0.05,-0.23,-0.62,-34.0,-61.58,25.27,1742222223.059083
0.19,-0.06,0.97,0.43,0.79,2.08,0.06,-0.3,-0.48,46.63,39.37,-48.77,1742222223.1732
0.18,-0.06,0.97,-0.24,1.77,-0.43,-0.69,-0.64,-1.53,93.26,104.49,-171.02,1742222223.287211
0.18,-0.07,0.97,5.07,-4.64,-3.72,-0.45,-0.16,-1.04,-74.4,-62.74,119.08,1742222223.4012039
0.16,-0.07,0.99,-1.95,2.38,-0.06,-0.03,-0.13,-0.7,-26.73,-60.3,42.3,1742222223.5151181
0.18,-0.08,0.96,0.79,-0.85,3.91,0.06,-0.24,-0.55,41.14,6.96,-42.42,1742222223.62907
0.17,-0.06,0.98,1.16,-1.59,0.79,-0.3,-0.12,-1.02,95.76,79.04,-84.47,1742222223.747654
0.18,-0.06,0.94,0.24,-1.89,0.24,-0.62,-0.35,-1.57,-7.87,-12.94,22.28,1742222223.857126
0.16,-0.04,0.99,0.98,-3.78,-4.64,-0.24,-0.16,-0.92,-55.54,-59.14,62.13,1742222223.9711611
0.16,-0.09,0.97,-0.92,4.15,0.43,0.0,-0.16,-0.73,-35.95,-47.79,38.64,1742222224.0850601
0.16,-0.07,0.98,-0.24,0.43,2.38,0.09,-0.23,-0.55,28.2,28.44,-23.86,1742222224.199121
0.17,-0.09,0.97,2.56,-1.89,1.77,-0.37,-0.16,-1.14,78.31,114.62,-93.51,1742222224.313188
0.17,-0.05,0.96,4.82,-4.88,-2.32,-0.62,-0.42,-1.41,-53.65,-5.0,17.27,1742222224.4271412
0.16,-0.07,1.0,-0.24,0.43,-3.11,-0.3,-0.18,-0.87,-43.09,-57.56,64.09,1742222224.5411048
0.15,-0.08,0.98,-1.77,4.64,2.38,-0.04,-0.2,-0.71,-15.38,-60.49,40.95,1742222224.655123
0.17,-0.08,0.96,1.89,-1.59,0.79,0.08,-0.19,-0.61,42.6,13.98,-13.67,1742222224.7690592
0.17,-0.07,0.99,2.2,-1.89,-0.18,-0.36,-0.24,-1.09,85.21,99.55,-81.36,1742222224.887746
0.17,-0.06,0.96,1.04,0.98,1.1,-0.57,-0.26,-1.47,-41.69,-26.12,42.48,1742222224.997133
0.15,-0.07,0.98,0.0,-0.12,-1.89,-0.22,-0.14,-0.92,-67.2,-69.82,57.8,1742222225.111076
0.17,-0.1,0.97,1.59,0.24,0.85,0.05,-0.21,-0.65,-44.56,-53.47,43.76,1742222225.228489
