L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.13,-0.05,0.99,-1.95,-1.89,1.89,-0.15,-0.84,0.95,-3.85,37.9,73.61,1742237475.792305
-0.1,-0.07,0.95,-9.16,0.0,1.59,0.22,-0.27,0.77,81.05,99.61,61.22,1742237475.905749
-0.46,0.13,1.22,84.96,1.04,-29.17,0.22,-0.52,0.06,-147.95,74.28,-146.97,1742237476.0265632
-0.21,-0.22,0.9,-0.73,-13.0,-96.86,-0.23,-0.98,0.24,-12.63,-112.49,-104.49,1742237476.1460302
-0.23,-0.35,1.21,-110.66,93.99,-168.52,-0.5,-0.94,0.81,-43.95,-155.7,22.28,1742237476.244894
0.02,-0.24,0.96,-119.38,169.8,-58.11,-0.61,-0.97,1.05,-33.08,-95.76,136.41,1742237476.370208
0.37,-0.07,0.51,-32.23,134.64,73.18,-0.02,-0.23,0.87,11.17,89.78,134.46,1742237476.472669
0.38,0.9,0.45,261.72,39.18,162.48,0.25,-0.37,0.58,4.88,141.97,-1.65,1742237476.58656
0.17,0.35,0.97,19.9,-133.36,-81.05,0.32,-0.4,0.25,44.68,68.85,-79.59,1742237476.705921
-0.03,0.31,1.2,9.28,-92.77,-55.6,0.05,-0.92,0.26,-9.4,-70.92,-80.02,1742237476.825784
-0.22,-0.09,1.4,-11.47,16.66,-106.14,-0.36,-0.95,0.63,-95.15,-102.42,-65.98,1742237476.927901
0.14,-0.19,0.9,-61.1,157.96,-49.99,-0.62,-0.98,0.97,-42.42,-77.64,68.73,1742237477.041755
0.51,-0.08,0.51,-55.54,140.44,43.33,-0.25,-0.65,0.9,26.12,52.12,131.65,1742237477.155703
0.51,0.32,0.35,35.28,-4.15,147.52,0.15,-0.37,0.72,-14.77,159.3,25.45,1742237477.270998
0.17,1.1,0.5,1.22,-134.16,117.49,0.25,-0.43,0.4,48.16,106.93,-85.39,1742237477.3903732
-0.11,0.74,1.03,1.59,-155.03,-106.26,-0.2,-1.11,0.04,-139.77,58.41,-162.41,1742237477.510829
-0.27,0.55,1.23,59.75,-37.35,-73.49,-0.34,-0.98,0.56,-57.5,-116.88,-14.1,1742237477.611893
-0.04,0.16,1.01,-22.83,127.93,-85.88,-0.37,-0.79,0.85,-58.53,-102.29,56.95,1742237477.726567
0.36,0.08,0.65,-32.17,161.56,1.89,-0.38,-0.72,0.98,25.45,-17.09,143.98,1742237477.846512
0.59,0.29,0.29,22.83,68.54,112.24,-0.01,-0.5,0.79,59.2,85.14,94.36,1742237477.9660192
0.26,0.95,0.33,55.54,-105.59,146.73,0.23,-0.45,0.53,27.4,109.07,-36.87,1742237478.067573
-0.04,0.96,0.76,-59.63,-133.61,-75.99,0.01,-0.77,0.07,41.99,55.6,-114.87,1742237478.1816041
-0.21,0.79,0.99,78.74,-141.6,-76.23,-0.31,-1.23,0.05,-50.05,-69.52,-103.58,1742237478.2957811
-0.3,0.49,1.16,17.64,46.87,-111.57,-0.54,-1.15,0.54,-66.83,-146.48,18.25,1742237478.41098
0.25,0.13,0.68,-49.74,177.61,-72.51,-0.49,-0.91,0.87,-33.26,-18.13,122.44,1742237478.530984
0.48,0.32,0.19,46.51,123.23,92.71,-0.04,-0.53,0.67,20.63,96.68,88.2,1742237478.651047
0.31,0.98,0.46,28.81,-72.81,129.88,0.23,-0.39,0.46,-25.94,131.41,-55.91,1742237478.751662
0.03,0.96,0.72,57.5,-180.6,12.63,-0.1,-0.95,0.02,-46.57,61.46,-156.8,1742237478.866297
-0.37,0.64,1.15,65.73,-101.32,-101.81,-0.26,-0.89,0.47,-34.18,-102.48,-22.34,1742237478.98711
-0.17,0.07,1.04,-6.96,140.69,-122.07,-0.42,-0.97,0.6,-9.77,-81.73,22.28,1742237479.106407
0.31,0.13,0.64,-40.1,195.5,-5.43,-0.49,-1.03,0.87,-30.15,-79.1,125.43,1742237479.214834
0.47,0.5,0.32,11.17,75.32,103.27,-0.13,-0.61,0.74,17.52,64.88,95.34,1742237479.330868
0.32,1.23,0.26,64.15,-73.0,143.55,0.18,-0.38,0.44,-17.4,124.57,-45.78,1742237479.442122
-0.09,0.92,0.72,85.33,-162.66,-7.39,-0.05,-0.88,-0.12,-50.6,75.32,-172.49,1742237479.549771
-0.34,0.62,1.29,25.09,-71.35,-109.13,-0.42,-1.05,0.36,-48.22,-135.5,-30.09,1742237479.665547
0.0,0.29,0.94,-38.39,183.96,-107.54,-0.6,-0.92,0.75,-56.95,-135.01,70.86,1742237479.7862558
0.45,0.12,0.54,-36.93,153.32,5.55,-0.54,-0.75,0.91,1.1,18.74,139.83,1742237479.9056609
0.46,0.56,0.14,52.0,31.92,150.33,0.02,-0.47,0.66,54.87,135.19,80.14,1742237480.005428
0.03,1.09,0.64,117.43,-75.56,71.66,0.16,-0.51,0.23,36.68,159.48,-86.79,1742237480.118666
-0.11,0.79,0.77,9.89,-206.24,-81.6,-0.13,-1.08,-0.15,-79.71,32.23,-111.45,1742237480.2327921
-0.47,0.52,1.35,10.38,-54.08,-121.46,-0.29,-1.13,0.33,-52.98,-117.43,-39.49,1742237480.350581
-0.07,0.34,0.95,-48.89,180.73,-119.87,-0.51,-1.1,0.77,-72.27,-141.6,73.43,1742237480.471623
0.46,0.16,0.37,-45.41,166.02,5.25,-0.3,-0.56,0.83,7.2,33.08,133.18,1742237480.5745249
0.42,0.65,0.12,55.85,47.85,179.57,0.1,-0.44,0.6,16.42,174.93,8.85,1742237480.688527
0.09,1.21,0.43,66.71,-170.35,73.97,0.1,-0.64,0.08,33.87,120.18,-109.68,1742237480.806033
-0.18,0.79,0.81,-16.11,-195.86,-121.34,-0.18,-1.06,0.11,-133.42,-33.81,-137.39,1742237480.926688
-0.31,0.85,1.03,33.26,36.01,-60.49,-0.58,-0.99,0.67,-94.48,-177.25,26.79,1742237481.0306501
0.11,0.42,0.73,-53.1,152.4,-134.58,-0.52,-0.97,0.9,-9.22,-39.31,96.19,1742237481.144701
0.49,0.27,0.34,-34.91,143.86,15.75,-0.14,-0.65,0.73,84.47,54.57,136.23,1742237481.258558
0.5,0.68,0.05,49.38,54.08,177.31,0.13,-0.49,0.51,19.35,140.75,-5.19,1742237481.372617
0.03,1.17,0.36,87.89,-113.95,101.26,0.01,-0.71,0.11,4.33,178.53,-107.97,1742237481.492102
-0.28,1.09,0.73,82.4,-195.92,-87.52,-0.22,-1.3,-0.07,-105.83,-23.56,-75.32,1742237481.612064
-0.33,0.62,1.12,20.63,15.87,-150.27,-0.32,-1.04,0.48,-107.06,-182.43,21.42,1742237481.7146409
0.2,0.33,0.68,-36.07,161.87,-80.63,-0.51,-0.79,0.86,-46.87,-107.6,98.94,1742237481.828724
0.48,0.4,0.3,-39.37,134.77,55.79,-0.2,-0.58,0.73,48.22,19.17,118.84,1742237481.947329
0.23,1.11,0.01,-2.2,40.47,177.8,0.15,-0.46,0.48,58.9,136.11,15.26,1742237482.066464
0.09,1.14,0.31,62.68,-163.82,33.57,0.05,-0.77,-0.04,0.73,57.86,-119.02,1742237482.169653
-0.33,0.8,0.78,143.13,-219.24,-60.67,-0.42,-1.2,0.29,-88.26,-101.14,-97.17,1742237482.283721
-0.21,0.66,1.0,-27.53,93.02,-145.75,-0.53,-1.08,0.55,-35.58,-110.05,49.56,1742237482.3976572
0.28,0.35,0.6,-49.38,162.78,-74.22,-0.45,-0.8,0.72,-8.48,-22.83,121.03,1742237482.511636
0.53,0.5,0.21,72.81,156.43,111.33,-0.12,-0.71,0.62,36.13,56.34,83.37,1742237482.6319308
0.24,1.07,0.13,33.87,-52.19,166.93,0.1,-0.56,0.4,9.7,141.36,-46.45,1742237482.751507
-0.09,1.13,0.57,58.35,-182.68,-31.8,-0.06,-0.86,-0.01,-10.13,42.97,-133.79,1742237482.853755
-0.27,0.91,0.88,65.37,-131.47,-105.65,-0.44,-1.15,0.16,-29.72,-71.66,-81.91,1742237482.9676979
-0.14,0.45,1.01,-33.75,107.3,-135.5,-0.61,-1.14,0.46,-102.84,-153.81,46.51,1742237483.087125
0.31,0.26,0.55,-51.82,208.8,-20.87,-0.58,-0.68,0.83,-48.34,-31.62,132.57,1742237483.2057421
0.47,0.58,-0.1,-26.18,136.84,120.06,-0.13,-0.56,0.63,57.56,138.31,70.98,1742237483.309485
0.18,1.3,-0.11,92.16,-76.11,183.35,0.13,-0.55,0.25,40.83,163.94,-56.4,1742237483.42343
-0.11,1.12,0.45,56.4,-213.2,-41.99,-0.09,-1.06,-0.17,-43.46,-4.46,-139.34,1742237483.537833
-0.39,0.94,1.0,86.06,-56.03,-103.64,-0.5,-1.06,0.4,-108.89,-149.35,-28.44,1742237483.6516328
0.0,0.38,0.82,-22.64,135.56,-135.01,-0.64,-0.97,0.69,-70.62,-73.36,85.69,1742237483.7719061
0.42,0.27,0.41,-30.88,172.06,19.9,-0.26,-0.59,0.7,75.62,71.04,141.6,1742237483.8917
0.45,0.72,-0.12,9.16,103.76,157.47,0.07,-0.53,0.5,23.74,146.97,-2.2,1742237483.992448
0.07,1.32,0.16,80.32,-157.78,109.74,0.05,-0.85,-0.05,16.54,57.25,-86.67,1742237484.1069288
-0.27,1.17,0.7,58.41,-155.94,-54.93,-0.26,-1.09,0.16,-114.56,-67.63,-140.62,1742237484.226911
-0.25,0.74,0.93,40.95,6.96,-128.17,-0.7,-1.11,0.59,-63.17,-133.48,42.42,1742237484.346519
0.21,0.37,0.67,-31.74,131.41,-99.98,-0.52,-0.68,0.85,14.22,3.11,146.0,1742237484.4484138
0.46,0.38,0.24,-32.53,154.97,62.32,-0.0,-0.52,0.56,86.0,137.21,74.16,1742237484.562413
0.34,0.98,-0.16,118.16,16.24,187.32,0.09,-0.69,0.07,11.66,154.36,-92.53,1742237484.676364
-0.13,1.27,0.47,56.88,-188.78,0.61,-0.22,-1.1,0.07,-54.57,15.08,-121.58,1742237484.791977
-0.34,1.11,0.87,54.99,-104.55,-96.13,-0.44,-1.08,0.36,-65.12,-151.0,-20.63,1742237484.9126139
0.0,0.57,0.76,0.12,70.01,-152.4,-0.56,-0.93,0.61,-80.57,-131.53,91.13,1742237485.033877
0.39,0.24,0.51,-49.87,151.92,-37.96,-0.42,-0.72,0.73,12.82,-2.14,149.84,1742237485.1324759
0.41,0.73,-0.08,11.66,154.66,152.4,-0.03,-0.58,0.57,50.66,102.42,56.46,1742237485.246465
0.16,1.09,0.06,101.5,-119.38,131.16,0.11,-0.68,0.15,36.38,147.46,-80.69,1742237485.366178
-0.17,1.05,0.52,37.17,-128.97,-10.44,-0.15,-1.09,0.05,-155.46,30.7,-157.84,1742237485.4861708
-0.36,1.11,0.85,79.35,-73.24,-115.84,-0.45,-0.97,0.54,-50.48,-165.28,44.37,1742237485.588662
0.04,0.31,0.8,-23.13,127.26,-132.63,-0.54,-0.83,0.74,-69.03,-99.49,60.36,1742237485.70256
0.35,0.35,0.49,-7.39,165.04,32.65,-0.38,-0.57,0.78,30.27,43.15,127.2,1742237485.816363
0.36,0.83,-0.09,-17.27,81.48,148.68,-0.01,-0.42,0.67,71.29,142.27,30.88,1742237485.931328
0.13,1.16,0.16,139.34,-198.43,75.13,0.1,-0.76,0.12,-72.45,165.83,-145.45,1742237486.0519118
-0.36,1.0,0.85,-25.21,-142.27,-67.14,-0.34,-0.99,0.58,-59.02,-142.46,-43.33,1742237486.172678
-0.25,0.8,0.91,24.35,19.53,-123.05,-0.53,-0.82,0.83,-5.37,-121.64,65.12,1742237486.272547
0.13,0.51,0.67,-52.25,145.14,-134.22,-0.45,-0.82,0.74,56.09,-22.95,140.26,1742237486.387719
0.49,0.41,0.25,-64.45,154.11,13.61,-0.03,-0.6,0.58,77.21,131.9,62.38,1742237486.5067132
0.42,0.96,-0.23,215.52,62.13,187.26,0.13,-0.73,0.14,-16.24,167.3,-90.33,1742237486.62717
-0.05,1.18,0.52,88.87,-239.87,19.41,-0.09,-0.97,0.2,-117.07,-24.96,-138.43,1742237486.728557
-0.31,0.95,0.91,52.19,-94.48,-110.23,-0.53,-0.96,0.6,-58.47,-169.74,23.44,1742237486.842579
-0.02,0.59,0.81,26.25,83.01,-98.45,-0.61,-0.85,0.79,-20.57,-101.56,113.53,1742237486.956469
0.3,0.31,0.58,-48.4,154.85,-39.06,-0.23,-0.65,0.62,82.4,36.44,148.86,1742237487.0732758
0.48,0.44,0.1,-75.93,152.34,102.72,0.05,-0.65,0.43,56.4,115.66,26.55,1742237487.193356
0.28,1.22,0.03,75.93,-101.81,136.84,0.07,-0.86,-0.04,53.28,116.09,-69.89,1742237487.313826
-0.14,1.16,0.57,118.47,-198.55,-9.03,-0.12,-1.11,-0.01,-93.63,-30.4,-126.4,1742237487.412661
-0.35,0.7,1.07,68.66,-14.16,-119.63,-0.45,-1.11,0.33,-81.85,-139.1,34.36,1742237487.527267
0.17,0.25,0.71,-25.88,166.63,-105.65,-0.49,-0.9,0.64,-63.66,-76.6,88.07,1742237487.648361
0.53,0.19,0.39,-19.47,156.49,45.29,-0.2,-0.74,0.55,77.94,65.0,110.05,1742237487.767017
0.48,0.74,0.03,57.07,23.38,166.75,0.09,-0.66,0.32,23.07,157.41,-16.54,1742237487.868352
0.04,1.16,0.4,80.08,-173.95,82.89,0.08,-0.83,-0.03,42.3,61.83,-85.82,1742237487.982479
-0.26,1.0,0.82,68.54,-176.15,-101.26,-0.2,-1.14,-0.01,-93.02,-35.64,-108.09,1742237488.0966542
-0.28,0.47,1.05,9.09,13.49,-125.0,-0.52,-1.07,0.43,-111.33,-130.07,25.15,1742237488.2139142
0.12,0.35,0.71,-94.91,166.44,-93.93,-0.49,-0.81,0.67,-35.22,-65.31,102.36,1742237488.333803
0.48,0.52,0.22,-38.33,165.16,45.59,-0.14,-0.74,0.5,96.62,74.52,138.12,1742237488.4543731
0.41,0.89,0.09,-20.81,-6.53,109.62,0.11,-0.69,0.29,44.37,155.52,4.52,1742237488.5524101
0.18,1.11,0.16,35.22,-33.39,97.53,0.12,-0.79,0.03,-59.02,146.24,-122.01,1742237488.667049
-0.06,1.13,0.47,113.34,-134.34,5.86,-0.23,-1.17,0.16,-111.76,-49.38,-133.79,1742237488.787227
-0.19,0.81,0.9,73.24,-16.48,-100.34,-0.58,-0.96,0.55,-84.96,-148.13,63.23,1742237488.907426
