L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.41,0.31,-0.84,-3.54,4.82,-10.07,0.14,-0.26,0.95,-4.82,-0.18,13.06,1742256893.773422
0.42,0.3,-0.86,0.92,3.6,-6.53,0.15,-0.24,0.94,0.0,-0.55,7.26,1742256893.773695
0.42,0.33,-0.83,3.11,-0.18,-0.92,0.14,-0.26,0.94,2.08,0.24,1.59,1742256893.773895
0.44,0.3,-0.82,22.71,0.31,3.97,0.12,-0.19,0.96,6.04,-1.28,-5.92,1742256893.774118
0.42,0.52,-0.76,-6.84,15.5,-3.42,-0.17,0.21,0.91,-11.41,-8.54,-54.02,1742256893.774404
0.34,0.31,-0.85,-18.25,26.86,1.65,-0.28,0.27,0.76,-15.38,-31.07,-225.28,1742256893.774631
0.31,0.29,-0.93,8.73,20.26,-14.53,-0.27,-0.35,0.96,-37.29,21.18,-202.33,1742256893.774843
0.32,0.32,-0.87,12.27,18.68,-6.47,-0.1,-1.03,1.22,46.63,27.95,-25.45,1742256893.775049
0.25,0.46,-0.93,2.69,5.13,5.07,0.05,-0.25,0.99,-20.39,20.45,66.04,1742256893.775247
0.29,0.44,-0.82,7.51,3.48,-5.55,-0.0,0.23,0.76,-28.2,-10.5,-35.83,1742256893.775449
0.26,0.38,-0.87,6.77,5.31,-7.81,-0.3,-0.08,0.93,-10.93,-15.87,-83.13,1742256893.7756531
0.24,0.39,-0.9,5.25,7.39,-4.27,-0.01,-0.22,1.15,-20.63,64.7,-15.87,1742256893.775855
0.25,0.4,-0.89,6.04,-0.18,-3.72,0.23,-0.16,1.03,13.85,88.99,-23.32,1742256893.776052
0.27,0.39,-0.88,3.36,-3.23,1.1,0.22,-0.16,0.97,-19.04,18.8,36.44,1742256893.776247
0.27,0.43,-0.85,3.11,-4.09,6.1,0.23,0.02,0.91,14.47,-10.19,3.48,1742256893.7764359
0.27,0.46,-0.85,1.71,0.0,0.92,0.2,-0.02,1.07,24.48,88.87,0.49,1742256893.7766268
0.27,0.44,-0.87,0.98,0.79,0.37,0.48,-0.28,0.67,15.26,22.77,-17.4,1742256893.77682
0.27,0.45,-0.83,1.04,3.54,-4.88,0.33,-0.15,1.01,4.94,-10.13,-7.14,1742256893.777015
0.25,0.44,-0.87,-1.16,1.28,-0.06,0.32,-0.14,0.95,2.32,0.43,-2.75,1742256893.7772129
0.27,0.45,-0.84,0.31,0.73,-2.44,0.33,-0.18,0.93,2.75,0.67,0.98,1742256893.7774
0.26,0.42,-0.86,0.67,3.66,-2.69,0.36,-0.18,0.87,1.1,9.83,4.03,1742256893.777668
0.26,0.45,-0.87,0.0,2.01,0.31,0.35,-0.11,0.91,-1.22,6.47,3.05,1742256893.777877
0.26,0.44,-0.85,-0.18,-0.12,-3.23,0.4,-0.14,0.88,-8.79,26.73,7.45,1742256893.849041
0.26,0.42,-0.85,-1.71,0.67,-0.06,0.45,-0.11,0.92,-55.18,43.64,22.34,1742256893.957678
0.26,0.44,-0.85,-0.85,0.43,2.01,0.5,0.07,0.83,-13.55,0.43,-5.86,1742256894.07699
0.25,0.46,-0.86,-0.12,0.79,0.37,0.5,-0.08,0.83,11.41,-7.32,-28.75,1742256894.185705
0.26,0.44,-0.86,-0.67,2.5,-3.23,0.45,-0.17,0.9,16.78,-20.51,-9.95,1742256894.299692
0.25,0.43,-0.86,-2.75,5.37,-4.03,0.44,-0.06,0.83,3.36,-16.3,0.92,1742256894.413792
0.25,0.4,-0.87,-8.54,5.07,-3.91,0.45,-0.16,0.93,-5.8,0.24,-2.62,1742256894.5275898
0.24,0.34,-0.94,0.61,-2.69,15.56,0.54,-0.48,1.04,38.51,-8.3,104.25,1742256894.641454
0.19,0.39,-0.92,1.59,-11.47,19.53,0.33,-0.38,0.88,112.37,-65.31,125.06,1742256894.756861
0.22,0.49,-0.88,6.41,-32.78,24.11,0.16,-0.08,0.84,70.13,-45.9,155.64,1742256894.869447
0.29,0.49,-0.82,1.04,-25.57,4.46,0.17,-0.07,0.84,68.3,-48.83,78.61,1742256894.983451
0.35,0.5,-0.77,-8.0,-17.4,-5.19,0.18,-0.21,0.89,17.09,-39.73,19.47,1742256895.0976598
0.38,0.44,-0.71,-20.39,0.43,-0.18,0.12,-0.3,0.95,-5.68,-50.84,-2.81,1742256895.2164748
0.35,0.4,-0.84,-2.38,-4.15,-0.73,0.15,-0.33,0.95,-6.77,2.08,3.66,1742256895.325635
0.34,0.41,-0.85,-4.03,-10.13,7.57,0.2,-0.29,0.9,-7.51,4.58,5.86,1742256895.4395788
0.35,0.34,-0.87,-1.46,-9.46,1.22,0.19,-0.3,0.95,2.32,-5.98,3.85,1742256895.555864
0.42,0.47,-0.76,-12.08,-8.0,3.78,0.2,-0.3,0.92,-1.65,2.26,5.0,1742256895.6675892
0.4,0.37,-0.81,1.16,0.06,-10.13,0.2,-0.28,0.9,-12.88,-5.43,9.4,1742256895.781494
0.39,0.37,-0.82,0.98,3.3,-8.91,0.2,-0.24,0.94,4.39,3.85,5.07,1742256895.899034
0.41,0.36,-0.85,5.43,4.27,-6.35,0.22,-0.25,0.91,4.03,10.56,3.85,1742256896.016186
0.39,0.38,-0.83,0.73,2.5,-4.15,0.24,-0.28,0.92,2.87,-2.93,0.98,1742256896.1235049
0.39,0.39,-0.83,-0.49,2.01,-6.04,0.24,-0.29,0.91,7.51,6.9,2.5,1742256896.237592
0.41,0.36,-0.83,1.71,0.37,-6.35,0.26,-0.29,0.91,1.16,-0.06,5.31,1742256896.357207
