L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.39,0.66,0.67,0.12,-1.53,-4.09,-0.32,-0.95,0.09,-2.81,2.2,-2.44,1742249156.6062772
0.46,0.66,0.78,7.87,4.46,-14.28,-0.37,-0.95,0.11,2.56,-9.16,0.98,1742249156.72024
0.62,0.61,0.8,29.72,41.75,-40.34,-0.52,-1.23,0.08,46.51,8.97,87.59,1742249156.8341591
0.82,0.63,0.52,-22.52,47.91,-88.44,-0.24,-1.08,-0.06,105.16,42.18,167.36,1742249156.948211
0.65,0.57,0.47,-49.99,-8.73,-108.46,0.39,-0.65,-0.23,78.25,56.7,174.44,1742249157.065652
0.57,0.42,0.59,-25.21,-33.33,-67.57,0.59,-0.4,-0.55,25.94,44.25,100.65,1742249157.176258
0.57,0.36,0.61,-10.74,-14.16,-36.8,0.57,-0.56,-0.51,20.57,-18.62,27.53,1742249157.292516
0.6,0.27,0.65,-7.08,-32.47,-0.49,0.63,-0.59,-0.46,4.21,-0.24,12.88,1742249157.405418
0.61,0.33,0.72,-11.9,-30.46,-3.23,0.55,-0.6,-0.55,0.92,2.32,17.52,1742249157.5180318
0.6,0.36,0.68,-26.0,-24.9,3.6,0.62,-0.54,-0.51,17.21,3.85,8.3,1742249157.631188
0.61,0.4,0.71,10.8,-11.41,-0.43,0.6,-0.57,-0.59,8.48,5.55,4.82,1742249157.748584
0.58,0.35,0.77,-6.04,-7.39,-7.08,0.64,-0.59,-0.59,-11.47,-2.69,19.84,1742249157.85923
0.62,0.35,0.73,-23.44,16.3,-17.88,0.66,-0.51,-0.51,-21.48,-12.27,19.53,1742249157.9734101
0.63,0.44,0.64,-25.09,0.49,0.12,0.65,-0.59,-0.48,6.29,-1.83,0.98,1742249158.08726
0.66,0.49,0.79,-14.95,-1.83,-9.58,0.76,-0.46,-0.49,-8.12,-25.51,9.28,1742249158.201371
0.63,0.24,0.72,14.4,5.98,3.54,0.76,-0.47,-0.54,-7.81,-14.16,34.12,1742249158.315348
0.65,0.55,0.56,14.59,0.49,0.18,0.77,-0.44,-0.37,39.61,-18.13,-11.11,1742249158.429425
0.62,0.39,0.7,42.79,-7.45,-15.62,0.78,-0.43,-0.43,32.96,-6.84,21.24,1742249158.545853
0.62,0.1,0.74,8.54,-2.26,-31.8,0.76,-0.37,-0.48,-15.32,9.52,2.44,1742249158.657156
0.62,0.22,0.74,-6.53,-6.65,-6.47,0.79,-0.4,-0.45,-4.58,9.34,5.74,1742249158.771137
0.59,0.19,0.79,-11.66,-2.56,-3.48,0.74,-0.44,-0.49,-13.67,6.04,-2.87,1742249158.885935
0.61,0.29,0.74,4.58,-2.26,3.48,0.75,-0.46,-0.45,7.32,-2.44,3.85,1742249158.999157
0.6,0.18,0.77,9.58,-6.35,-1.34,0.78,-0.39,-0.46,5.0,6.23,0.79,1742249159.113051
0.59,0.23,0.76,9.58,-4.58,-3.85,0.77,-0.39,-0.48,9.34,2.14,5.49,1742249159.22829
0.58,0.2,0.78,-5.25,-5.74,-2.01,0.76,-0.37,-0.5,0.12,10.25,0.12,1742249159.343039
0.56,0.2,0.79,-1.65,-1.95,1.16,0.75,-0.38,-0.52,1.04,4.03,-0.85,1742249159.455182
0.57,0.22,0.79,-3.48,-5.31,3.48,0.76,-0.38,-0.52,4.21,8.61,-1.77,1742249159.5691452
0.55,0.22,0.8,0.49,-1.71,1.71,0.74,-0.39,-0.53,2.5,3.36,-2.75,1742249159.68632
0.56,0.22,0.8,0.79,-2.93,-1.53,0.74,-0.37,-0.54,1.46,3.6,0.0,1742249159.797023
0.56,0.22,0.8,-3.48,0.98,-1.1,0.74,-0.38,-0.54,-1.04,3.6,-2.81,1742249159.9112241
0.56,0.24,0.79,2.56,-0.55,-0.79,0.74,-0.39,-0.56,2.75,0.49,1.4,1742249160.026463
0.55,0.22,0.79,1.34,0.06,1.22,0.74,-0.38,-0.54,0.12,0.12,-1.04,1742249160.138133
0.56,0.23,0.79,0.12,1.04,1.46,0.74,-0.39,-0.54,-1.71,-0.61,-0.85,1742249160.252279
