L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.09,0.34,0.95,4.27,8.67,4.03,0.28,-0.29,0.9,-2.44,-0.49,-1.46,1742259193.985098
-0.02,0.42,0.91,-14.04,10.13,-1.83,0.29,-0.3,0.89,-1.28,0.37,-0.06,1742259194.0966961
-0.03,0.43,0.92,-4.15,-0.37,1.53,0.29,-0.28,0.91,-0.43,0.92,-0.98,1742259194.210696
-0.04,0.44,0.91,-3.97,0.79,3.11,0.28,-0.3,0.9,-1.83,1.04,0.79,1742259194.32459
-0.03,0.44,0.9,-2.5,3.05,2.08,0.29,-0.29,0.9,1.04,0.55,-1.4,1742259194.4386618
-0.03,0.45,0.9,0.49,4.88,4.58,0.28,-0.3,0.91,2.62,-0.06,-3.3,1742259194.5536551
-0.03,0.45,0.89,-0.79,4.64,7.45,0.29,-0.3,0.9,7.87,5.98,-2.2,1742259194.6656551
-0.01,0.43,0.89,0.79,5.37,6.35,0.3,-0.32,0.87,4.7,5.92,-2.14,1742259194.7794912
-0.02,0.44,0.9,5.43,1.71,9.28,0.3,-0.32,0.88,0.92,5.62,3.3,1742259194.894618
-0.03,0.44,0.9,1.65,-0.98,7.45,0.34,-0.32,0.86,1.59,13.55,6.1,1742259195.005617
-0.04,0.42,0.91,4.82,0.73,0.37,0.35,-0.32,0.85,4.58,7.2,4.94,1742259195.1195369
-0.02,0.41,0.91,0.31,1.65,-1.89,0.37,-0.32,0.85,0.85,0.98,8.3,1742259195.23536
-0.03,0.42,0.92,0.61,-0.37,0.73,0.37,-0.34,0.83,-11.35,-6.71,2.56,1742259195.3476312
-0.02,0.43,0.91,-1.77,0.18,-1.65,0.33,-0.31,0.86,-3.17,-1.04,-2.44,1742259195.461789
-0.02,0.43,0.91,-3.85,1.34,-3.11,0.36,-0.3,0.86,-1.59,-8.24,-9.64,1742259195.5757718
-0.02,0.44,0.91,-5.92,1.04,-2.87,0.35,-0.32,0.87,-7.2,-8.67,-8.54,1742259195.689753
-0.03,0.45,0.9,0.67,1.59,2.44,0.33,-0.3,0.88,-6.23,-0.06,-4.46,1742259195.8034382
-0.01,0.44,0.9,-5.43,3.6,-0.61,0.33,-0.3,0.87,8.24,-5.13,15.81,1742259195.9168708
-0.02,0.46,0.9,0.98,-1.22,-2.14,0.33,-0.26,0.93,-2.08,-5.0,6.77,1742259196.0306618
0.0,0.46,0.88,-1.46,-2.2,2.87,0.34,-0.25,0.89,3.3,3.17,10.19,1742259196.144505
-0.02,0.45,0.9,0.85,-1.83,0.37,0.39,-0.26,0.85,9.77,9.95,10.68,1742259196.258552
-0.02,0.46,0.9,0.85,-1.04,-0.92,0.39,-0.33,0.86,11.47,12.82,4.52,1742259196.375159
-0.01,0.45,0.9,0.24,-0.55,-0.55,0.42,-0.34,0.81,3.36,-8.67,-2.32,1742259196.48564
-0.02,0.45,0.89,0.37,-0.12,-2.26,0.37,-0.35,0.84,5.98,-20.57,-13.18,1742259196.5996249
-0.02,0.45,0.89,-0.43,0.24,-2.14,0.33,-0.32,0.88,-7.75,-6.96,-3.48,1742259196.714611
-0.01,0.45,0.9,-1.65,-0.31,-2.5,0.34,-0.31,0.88,4.27,0.67,-0.55,1742259196.8277838
-0.01,0.45,0.9,-1.71,0.67,-1.83,0.31,-0.34,0.87,-0.18,1.89,-5.43,1742259196.941828
-0.01,0.46,0.89,-2.69,2.01,-1.89,0.33,-0.29,0.89,-11.54,-15.5,5.31,1742259197.055736
-0.01,0.45,0.89,0.61,-1.04,2.5,0.29,-0.33,0.9,1.28,-2.81,-0.12,1742259197.169492
-0.01,0.45,0.89,2.01,-0.67,4.21,0.29,-0.31,0.93,12.57,27.59,4.03,1742259197.282445
-0.02,0.45,0.9,2.01,-0.49,1.83,0.39,-0.32,0.84,7.87,17.21,6.84,1742259197.3968
