L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.02,0.9,-0.45,1.4,48.28,-13.73,-0.32,-0.65,1.07,-14.4,-15.87,-22.52,1742248613.1503239
-0.07,0.9,-0.38,-35.95,128.36,-85.94,-0.35,-0.77,0.97,-16.54,48.83,151.43,1742248613.261299
-0.18,0.66,-0.63,-123.41,203.67,-65.43,-0.16,-0.17,0.53,-26.43,-64.21,183.59,1742248613.382129
-0.41,0.61,-0.83,-176.57,211.0,65.92,-0.36,0.03,0.78,-45.23,-98.08,130.55,1742248613.489287
-0.58,0.52,-0.83,-53.1,53.04,-51.33,-0.37,0.15,0.87,-10.62,-66.47,52.86,1742248613.605201
-0.52,0.37,-0.76,-49.93,0.31,-62.56,-0.59,-0.21,1.04,22.71,-58.29,0.43,1742248613.72299
-0.6,0.35,-0.76,-39.06,-8.67,-38.64,-0.73,-0.37,0.79,22.64,-55.79,-19.53,1742248613.831357
-0.45,0.33,-0.89,-25.51,-4.52,-6.47,-0.81,-0.38,0.67,36.62,-52.0,-15.08,1742248613.945371
-0.36,0.42,-0.91,5.55,-24.9,-25.88,-0.8,-0.38,0.53,1.77,-23.25,-10.25,1742248614.064368
-0.25,0.51,-0.97,8.36,-32.59,-34.85,-0.85,-0.43,0.67,41.44,25.15,29.17,1742248614.173177
-0.03,0.42,-0.74,-0.55,-16.54,-41.44,-0.71,-0.44,0.6,-30.82,44.86,30.03,1742248614.287276
-0.12,0.38,-0.89,-29.48,-11.41,-21.36,-0.56,-0.34,0.58,-32.23,18.31,-18.13,1742248614.401716
-0.02,0.46,-0.82,-37.96,16.36,5.49,-0.6,-0.4,0.66,-22.09,8.61,-34.85,1742248614.522419
-0.11,0.55,-0.91,-26.61,23.68,-16.17,-0.66,-0.47,0.59,-25.51,-10.19,-4.21,1742248614.629526
-0.18,0.44,-0.9,-27.4,23.19,-26.67,-0.71,-0.32,0.67,-22.58,-3.05,3.91,1742248614.7434392
-0.14,0.4,-0.94,-9.03,3.97,-24.84,-0.71,-0.29,0.7,-13.18,12.08,22.4,1742248614.861526
-0.12,0.33,-1.0,0.98,-17.52,-38.7,-0.65,-0.32,0.76,-24.48,18.98,22.09,1742248614.9712498
-0.05,0.26,-0.97,-27.53,-2.93,-36.62,-0.56,-0.22,0.76,-25.33,24.05,12.94,1742248615.085299
-0.05,0.19,-0.89,-23.25,6.77,-29.66,-0.48,-0.21,0.71,-16.72,1.4,-0.37,1742248615.201613
-0.02,0.21,-0.97,-9.95,11.41,-17.7,-0.55,-0.26,0.79,-14.77,-3.36,0.85,1742248615.313371
-0.02,0.27,-0.98,-6.65,7.45,-23.74,-0.55,-0.28,0.79,-9.28,-6.71,17.33,1742248615.427377
-0.04,0.25,-0.98,-2.87,0.85,-42.91,-0.57,-0.26,0.76,-12.76,-5.25,23.44,1742248615.542741
-0.04,0.16,-0.93,1.04,5.68,-40.59,-0.52,-0.16,0.78,-6.04,-3.78,17.58,1742248615.661429
-0.03,0.11,-1.0,0.73,-0.31,0.0,-0.53,-0.23,0.81,-0.55,8.91,-16.36,1742248615.769374
0.0,0.23,-0.98,1.95,-5.92,4.39,-0.53,-0.29,0.79,-1.83,4.27,-0.85,1742248615.883327
0.0,0.21,-1.0,1.65,-3.3,-7.51,-0.56,-0.27,0.8,-1.89,0.37,5.0,1742248616.006272
-0.01,0.17,-0.96,-0.85,-5.68,-7.45,-0.54,-0.25,0.81,-1.59,-3.54,0.92,1742248616.111434
-0.03,0.17,-0.98,-3.54,5.74,10.8,-0.51,-0.18,0.79,-14.83,2.69,-27.4,1742248616.2253702
-0.01,0.27,-1.01,-4.58,14.83,35.77,-0.6,-0.26,0.82,-0.24,-13.98,-9.52,1742248616.341055
-0.06,0.21,-1.0,-7.02,4.7,8.79,-0.56,-0.14,0.78,3.54,-4.82,8.24,1742248616.4532852
-0.08,0.11,-0.96,-2.62,0.37,21.85,-0.55,-0.13,0.75,5.74,-3.48,-21.97,1742248616.5672598
-0.1,0.18,-1.0,-1.16,6.59,36.01,-0.67,-0.19,0.79,3.36,-11.35,-19.65,1742248616.681288
-0.14,0.22,-1.04,6.23,1.53,7.08,-0.65,-0.14,0.79,2.44,-1.4,0.49,1742248616.801077
-0.11,0.17,-0.98,-0.85,1.83,9.16,-0.6,-0.12,0.76,3.78,-0.98,-7.14,1742248616.909276
-0.09,0.21,-0.97,7.69,-0.49,6.23,-0.65,-0.19,0.75,5.07,-2.99,-2.56,1742248617.023238
-0.13,0.19,-0.99,3.05,3.05,-0.49,-0.65,-0.13,0.74,-3.85,-5.31,-4.46,1742248617.1413188
-0.13,0.2,-0.98,3.05,4.27,0.37,-0.66,-0.15,0.74,0.12,-4.88,-2.44,1742248617.2512808
-0.14,0.21,-0.98,0.85,1.46,-2.08,-0.64,-0.13,0.74,-0.67,-3.23,2.5,1742248617.3652768
-0.14,0.21,-0.97,3.11,0.67,-0.92,-0.65,-0.12,0.73,2.56,-2.32,0.49,1742248617.4807
-0.14,0.21,-0.98,5.92,2.26,-0.37,-0.66,-0.13,0.74,3.72,-5.31,0.06,1742248617.59325
-0.14,0.24,-0.98,3.48,2.26,-1.28,-0.68,-0.16,0.73,3.05,-2.5,2.44,1742248617.707188
-0.15,0.23,-0.98,4.64,0.0,-0.31,-0.69,-0.16,0.74,2.14,-1.16,1.65,1742248617.821155
-0.15,0.23,-0.96,2.93,-2.14,0.67,-0.65,-0.12,0.71,6.77,-3.17,-0.31,1742248617.940264
-0.14,0.24,-0.96,11.29,2.14,3.85,-0.69,-0.18,0.71,11.05,-3.05,-3.36,1742248618.0492039
-0.13,0.26,-0.96,8.97,-2.14,1.34,-0.68,-0.19,0.7,8.42,-2.32,-1.4,1742248618.163264
-0.14,0.27,-0.98,7.32,0.06,2.69,-0.71,-0.22,0.7,3.11,-2.26,-1.4,1742248618.279983
-0.15,0.3,-0.97,1.65,-1.71,-0.79,-0.68,-0.19,0.7,1.65,2.75,1.16,1742248618.390924
-0.12,0.28,-0.95,2.56,-0.98,2.2,-0.68,-0.22,0.68,1.89,0.37,-2.14,1742248618.5050838
-0.13,0.28,-0.97,1.53,-0.18,1.46,-0.68,-0.19,0.69,0.18,1.59,-4.52,1742248618.620016
-0.13,0.26,-0.95,-0.98,2.32,10.56,-0.67,-0.19,0.7,5.0,-4.03,-5.0,1742248618.7331781
-0.13,0.32,-0.94,7.2,4.33,1.77,-0.7,-0.23,0.69,3.91,-7.87,4.33,1742248618.8470662
-0.16,0.31,-0.96,0.61,4.33,-3.17,-0.71,-0.18,0.68,-0.67,-1.83,1.4,1742248618.961132
-0.16,0.26,-0.94,1.71,1.1,2.44,-0.67,-0.16,0.67,3.78,-0.73,-4.58,1742248619.075166
-0.14,0.27,-0.94,5.43,3.91,19.78,-0.65,-0.17,0.66,12.02,0.85,-18.37,1742248619.189051
-0.19,0.39,-0.96,6.65,6.41,10.86,-0.78,-0.26,0.67,6.71,-19.59,5.49,1742248619.3032022
-0.24,0.34,-0.96,-0.79,1.4,-6.41,-0.74,-0.17,0.64,-2.5,1.16,5.98,1742248619.4208698
-0.22,0.3,-0.92,-0.92,1.34,-2.2,-0.73,-0.17,0.63,0.06,-0.61,-4.39,1742248619.531168
-0.2,0.33,-0.93,2.62,2.69,1.95,-0.74,-0.2,0.64,-0.98,0.37,-3.97,1742248619.645164
-0.21,0.32,-0.93,0.49,1.89,-1.16,-0.75,-0.19,0.64,-0.43,-1.59,-0.79,1742248619.760972
-0.23,0.33,-0.94,1.1,-1.65,1.04,-0.75,-0.19,0.64,1.59,-0.31,0.92,1742248619.8732722
-0.21,0.3,-0.91,2.26,-1.34,3.54,-0.72,-0.18,0.63,3.23,0.12,-3.91,1742248619.9870908
-0.2,0.33,-0.94,3.66,0.18,5.92,-0.75,-0.23,0.64,2.32,-1.83,-3.11,1742248620.104832
-0.19,0.33,-0.94,-1.04,-0.37,2.08,-0.75,-0.21,0.64,-0.43,2.01,-1.53,1742248620.220713
-0.2,0.32,-0.93,-1.1,-0.79,0.73,-0.75,-0.2,0.64,-1.04,0.49,-1.53,1742248620.331108
-0.22,0.33,-0.93,-0.61,-1.77,0.37,-0.74,-0.18,0.64,0.24,-0.37,-3.05,1742248620.445699
-0.22,0.32,-0.93,1.4,1.34,8.54,-0.74,-0.18,0.64,4.58,-3.05,-4.88,1742248620.563222
