L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.98,0.15,-0.11,-3.23,-1.28,-3.6,-0.28,-0.92,0.08,-3.36,-2.01,-12.57,1742243748.8705258
0.98,0.12,-0.1,-2.44,-0.06,-3.48,-0.35,-0.93,0.04,41.08,-28.32,15.87,1742243748.984093
0.97,0.1,-0.12,-1.53,-3.17,4.09,-0.27,-0.99,0.05,52.55,-106.63,-3.91,1742243749.098189
0.99,0.16,-0.08,0.73,-5.31,6.59,-0.37,-1.04,0.11,11.05,-96.01,4.58,1742243749.213593
0.99,0.17,-0.06,-1.4,1.4,1.16,-0.32,-0.88,0.13,9.77,101.68,14.22,1742243749.325896
0.97,0.14,-0.09,-0.06,2.26,0.31,-0.55,-0.67,-0.29,220.28,379.64,99.91,1742243749.440193
0.97,0.14,-0.12,-4.52,4.52,3.23,-0.21,-0.84,-0.62,41.26,4.76,-16.91,1742243749.554057
0.98,0.16,-0.11,-6.77,-0.31,6.04,-0.21,-1.0,-0.25,-86.98,-151.98,-12.39,1742243749.668297
0.98,0.18,-0.08,-6.29,-4.82,3.97,-0.22,-0.99,0.26,-58.17,-239.69,-32.23,1742243749.782208
0.98,0.19,-0.04,0.37,-4.82,4.09,-0.2,-1.06,0.31,-67.99,129.94,56.88,1742243749.895995
0.97,0.2,-0.07,2.56,4.64,0.06,-0.11,-0.82,0.16,77.09,182.98,-27.1,1742243750.011714
0.97,0.18,-0.09,0.73,3.36,0.06,-0.13,-1.07,-0.35,43.09,106.14,-16.97,1742243750.124081
0.98,0.19,-0.12,-3.05,3.36,0.55,-0.18,-0.89,-0.35,4.21,-94.67,-25.39,1742243750.238174
0.98,0.18,-0.1,-4.82,-1.1,-2.01,-0.22,-0.89,-0.03,3.91,-273.38,-51.7,1742243750.352201
0.97,0.18,-0.08,-2.87,-4.64,1.04,-0.33,-0.97,0.33,-75.26,-4.64,8.79,1742243750.4660978
0.98,0.19,-0.06,2.93,0.18,-1.22,-0.36,-1.01,0.08,10.31,144.1,-9.22,1742243750.580056
0.98,0.18,-0.1,3.17,5.19,-4.15,-0.32,-0.89,-0.22,52.31,200.44,19.1,1742243750.693957
0.97,0.15,-0.12,0.55,4.03,-2.81,-0.2,-0.94,-0.43,4.33,43.4,28.87,1742243750.808568
0.97,0.15,-0.11,-4.09,0.79,0.49,-0.23,-0.92,-0.15,-46.57,-109.74,1.22,1742243750.9222322
0.98,0.17,-0.11,-5.43,-1.53,1.16,-0.23,-0.99,0.15,-55.85,-229.8,-15.56,1742243751.036216
0.99,0.18,-0.07,-1.46,-2.75,1.04,-0.52,-0.93,0.58,-23.99,-123.29,24.6,1742243751.151829
0.99,0.18,-0.09,1.77,1.28,-3.66,-0.3,-0.89,0.26,53.34,146.36,-16.17,1742243751.263957
0.97,0.16,-0.1,2.81,-0.73,-6.41,-0.35,-1.02,-0.22,138.18,226.2,6.84,1742243751.378046
0.97,0.14,-0.1,2.87,1.71,-2.56,-0.21,-0.89,-0.45,16.72,126.04,32.1,1742243751.4920378
0.98,0.13,-0.12,0.92,1.59,-1.1,-0.18,-0.92,-0.36,-35.22,-85.63,4.94,1742243751.606095
0.99,0.13,-0.11,-4.09,-1.53,1.46,-0.25,-0.92,-0.02,-21.42,-259.03,-38.76,1742243751.720244
0.98,0.17,-0.06,-0.37,-2.38,-1.04,-0.28,-0.91,0.18,7.32,-126.71,-19.23,1742243751.834213
0.99,0.17,-0.07,3.54,-2.14,-4.82,-0.34,-1.03,0.07,-15.62,93.14,1.46,1742243751.951275
0.98,0.13,-0.09,5.07,2.08,-7.57,-0.26,-0.99,-0.23,54.93,231.81,5.43,1742243752.0619252
0.98,0.12,-0.11,3.17,0.92,-6.04,-0.21,-0.94,-0.35,58.35,92.53,20.57,1742243752.175978
0.98,0.1,-0.11,0.12,0.43,-3.17,-0.17,-0.94,-0.43,-26.61,-92.9,1.65,1742243752.2919838
0.99,0.11,-0.11,-1.4,-2.56,-1.28,-0.21,-0.93,-0.07,-36.32,-282.35,-27.65,1742243752.40424
0.98,0.12,-0.05,0.98,-3.6,0.12,-0.37,-1.06,0.45,-86.91,-138.61,-38.09,1742243752.518131
0.98,0.1,-0.08,0.98,2.62,1.46,-0.41,-0.89,0.47,34.42,84.23,-4.21,1742243752.631932
0.98,0.12,-0.11,-2.81,3.6,3.85,-0.42,-0.98,-0.06,97.53,270.69,3.11,1742243752.745941
1.0,0.14,-0.06,1.4,-1.4,2.32,-0.24,-1.02,-0.47,-9.58,203.55,41.75,1742243752.8600278
0.98,0.11,-0.11,1.46,0.73,0.12,-0.08,-1.0,-0.4,-17.03,-180.24,1.89,1742243752.974112
0.98,0.12,-0.11,-6.47,0.43,2.69,-0.38,-0.98,0.17,-63.42,-282.29,-35.28,1742243753.092588
0.99,0.16,-0.06,-3.54,-0.24,4.82,-0.53,-0.98,0.36,-90.7,-130.62,-4.39,1742243753.2021592
0.99,0.15,-0.08,0.18,2.99,-0.98,-0.39,-0.91,0.3,69.09,125.49,12.45,1742243753.3158882
0.98,0.14,-0.12,-0.61,0.43,-2.01,-0.34,-0.9,-0.3,180.66,280.7,14.04,1742243753.432805
0.98,0.14,-0.09,0.98,-1.28,-1.34,-0.21,-0.94,-0.58,-68.3,144.84,34.85,1742243753.544021
0.97,0.11,-0.1,2.44,0.98,0.55,-0.27,-0.98,-0.37,-56.64,-134.52,-1.1,1742243753.6582541
0.98,0.13,-0.11,-0.67,-2.26,7.08,-0.49,-0.92,0.18,-102.54,-395.69,-8.67,1742243753.772078
