L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
1.02,-0.07,-0.07,-12.94,-0.67,-21.91,-0.37,-0.32,0.97,147.95,-14.28,6.84,1742243766.766687
0.99,0.1,-0.09,-9.34,-1.59,-7.69,-0.12,-0.8,0.33,293.76,215.94,-50.72,1742243766.880682
0.92,0.05,-0.18,12.94,3.54,-26.49,-0.31,-0.86,-0.41,216.55,-70.19,-101.68,1742243766.995018
0.91,-0.06,-0.14,31.25,4.03,-47.55,-0.22,-0.79,-0.78,-54.57,-127.26,11.41,1742243767.1146991
0.9,-0.15,-0.28,-31.49,37.23,-5.8,-1.95,-1.38,2.2,-194.95,225.28,6.23,1742243767.222712
0.85,-0.09,0.25,46.2,-28.44,-14.83,-0.4,-1.13,0.19,-26.06,-105.29,-23.5,1742243767.3367722
0.98,-0.11,-0.08,-48.1,43.46,10.31,-0.27,-0.84,0.33,-46.26,2.26,-4.7,1742243767.454679
0.98,-0.11,-0.14,9.46,-0.24,-5.37,-0.47,-0.91,-0.12,143.49,263.67,-24.29,1742243767.564704
0.98,-0.11,-0.2,-4.94,17.76,-10.38,-0.36,-1.06,-0.76,141.36,234.86,52.8,1742243767.678564
0.97,-0.16,-0.19,-11.96,-5.8,-15.01,-0.42,-0.86,-0.77,15.62,-22.34,25.63,1742243767.795072
0.95,-0.25,-0.15,-19.35,4.33,-10.44,-0.37,-0.9,-0.39,-236.08,-463.32,-11.29,1742243767.9069078
1.16,-0.19,0.04,32.96,-82.09,5.86,0.02,-0.68,0.85,76.23,-103.52,-36.01,1742243768.0206132
0.99,-0.27,-0.12,1.95,18.68,-0.67,-0.46,-1.02,0.01,31.49,87.04,-19.35,1742243768.1350021
1.03,-0.16,-0.12,16.11,3.72,-1.4,-0.36,-0.92,-0.16,70.92,223.27,-4.82,1742243768.248733
0.95,-0.16,-0.09,6.23,5.37,-4.33,-0.43,-0.83,-0.54,176.33,264.77,25.21,1742243768.3626182
0.96,-0.18,-0.23,-15.99,10.56,3.3,-0.48,-0.67,-1.33,133.54,23.99,-51.94,1742243768.4766788
0.97,-0.11,-0.2,-30.7,-1.46,-3.36,-0.54,-0.67,-0.65,-235.72,-317.93,-29.3,1742243768.595115
0.98,-0.25,-0.03,-25.27,-1.04,3.91,-2.35,-0.48,3.08,-92.1,-65.8,-1.59,1742243768.70479
0.84,-0.09,0.2,0.79,26.61,9.95,-0.59,-1.15,0.34,68.05,7.51,-46.45,1742243768.818484
0.96,-0.09,-0.06,7.51,17.88,2.08,-0.32,-0.8,0.02,41.75,258.54,-5.07,1742243768.935423
0.98,-0.12,-0.06,7.39,5.49,-2.08,-0.38,-0.9,-0.55,128.72,235.96,21.85,1742243769.046606
0.97,-0.13,-0.17,4.94,12.15,-0.85,-0.55,-0.78,-1.04,113.34,174.38,54.38,1742243769.160568
0.96,-0.15,-0.2,-9.52,15.44,1.53,-0.52,-0.67,-0.91,-82.76,-185.24,18.13,1742243769.275271
0.96,-0.16,-0.23,-23.38,24.05,6.9,-0.87,-0.66,-0.03,-263.73,-747.74,-96.44,1742243769.395628
