L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-1.17,0.57,1.23,-31.07,-0.12,-44.86,-0.97,-0.12,-0.26,4.64,2.87,-4.76,1742257766.232342
-0.05,-0.04,0.07,-289.12,-179.32,-145.69,-0.91,-0.11,-0.29,21.18,5.68,-7.02,1742257766.346313
-0.05,0.47,0.86,-198.18,-274.72,191.71,-0.99,-0.06,-0.32,16.48,-4.03,3.54,1742257766.462506
-0.95,1.14,0.09,-297.18,124.94,136.47,-0.88,0.13,-0.26,57.01,-12.08,-22.34,1742257766.574045
-1.49,0.03,-0.65,-141.42,100.34,113.46,-1.13,-0.23,-0.46,-126.1,59.51,57.5,1742257766.6881652
-1.48,0.07,-0.78,-1.65,-1.46,-3.42,-0.38,-0.05,0.31,-21.0,16.97,0.24,1742257766.804064
-0.88,0.26,-0.34,134.09,-50.66,-82.52,-0.77,-0.15,-0.18,59.94,65.19,-32.41,1742257766.916231
-0.47,0.29,0.02,-63.9,-1.89,-10.01,-1.44,-0.07,-0.44,-56.46,-5.49,26.0,1742257767.030266
-1.07,-0.03,-0.41,-155.88,26.31,62.56,-0.75,-0.26,-0.15,-33.57,-106.45,28.14,1742257767.1442041
-1.07,-0.06,-0.72,86.36,-6.1,-35.1,-0.35,-0.33,0.32,-24.05,28.56,-8.97,1742257767.2628639
-0.87,0.05,-0.76,122.92,-56.15,-49.44,-0.93,-0.19,-0.19,57.07,83.31,-45.78,1742257767.372233
-0.54,0.25,-0.01,-31.98,-10.56,-1.77,-1.51,-0.25,-0.48,-20.14,-1.22,18.37,1742257767.48636
-0.96,0.12,-0.97,-137.63,13.12,68.05,-0.72,-0.12,-0.06,-171.87,-35.28,144.59,1742257767.602666
-1.2,0.03,-1.1,-4.03,10.13,-2.26,-0.48,-0.38,0.14,-77.09,-25.94,20.87,1742257767.7142558
-0.98,0.02,-0.55,31.07,-27.71,-41.32,-0.88,-0.54,-0.03,111.94,72.39,-80.02,1742257767.8282392
