L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
0.67,0.61,-0.4,0.55,2.38,-3.66,-0.29,-0.34,1.01,24.6,-18.49,-27.77,1742255459.6187
0.67,0.58,-0.43,-1.04,1.71,-3.42,-0.18,-0.64,1.13,99.79,84.78,134.46,1742255459.724502
0.64,0.53,-0.42,1.65,9.4,-1.83,0.18,-0.49,0.71,141.72,71.59,181.27,1742255459.838776
0.61,0.6,-0.51,4.94,17.7,1.34,0.43,-0.11,0.64,40.77,16.54,143.43,1742255459.956299
0.71,0.67,-0.45,21.73,1.53,-7.45,0.53,-0.16,0.68,-8.3,-2.69,52.37,1742255460.064523
0.69,0.67,-0.38,-7.57,-15.87,-7.87,0.57,-0.38,0.7,1.16,-12.82,12.39,1742255460.1795368
0.71,0.53,-0.4,-5.25,-12.63,-11.9,0.6,-0.37,0.71,-4.39,-1.16,8.67,1742255460.299422
0.72,0.54,-0.38,-5.62,-7.08,-2.2,0.61,-0.35,0.7,0.49,-4.33,-0.67,1742255460.40658
0.72,0.58,-0.39,-4.58,-5.68,-2.32,0.61,-0.39,0.69,-16.11,4.46,1.34,1742255460.520393
0.73,0.53,-0.41,-5.19,-3.48,-2.93,0.62,-0.35,0.67,-4.64,6.35,2.08,1742255460.638787
0.72,0.54,-0.39,-5.8,-3.42,-1.16,0.63,-0.33,0.68,0.37,1.22,-0.31,1742255460.748409
0.74,0.51,-0.37,-3.3,-0.55,-3.85,0.64,-0.35,0.68,-4.88,-0.85,0.31,1742255460.8625338
0.74,0.54,-0.42,-2.01,-1.71,-0.55,0.64,-0.34,0.68,-1.4,2.01,0.79,1742255460.9784472
0.74,0.52,-0.41,-2.44,-4.76,-2.38,0.64,-0.33,0.66,-1.89,-1.59,1.46,1742255461.090486
0.74,0.53,-0.4,-1.22,-4.94,-0.67,0.66,-0.3,0.66,-1.71,0.79,3.48,1742255461.2043798
0.75,0.52,-0.38,-2.44,-1.89,-1.71,0.64,-0.32,0.67,-0.06,-2.56,2.5,1742255461.318571
0.75,0.51,-0.4,-2.69,-0.79,-1.65,0.65,-0.32,0.68,-1.28,1.77,2.14,1742255461.4382641
0.76,0.49,-0.4,-1.59,-0.31,-3.48,0.65,-0.28,0.68,-0.49,1.1,0.85,1742255461.5464032
0.76,0.51,-0.4,0.12,-1.34,-3.42,0.67,-0.3,0.67,2.62,0.61,3.78,1742255461.660324
