L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.16,0.37,1.03,3.91,-1.89,8.3,0.95,-0.11,0.09,-2.75,4.82,-0.43,1742257785.611428
-0.5,1.02,1.11,-348.08,60.73,-133.12,0.95,-0.06,0.03,-6.1,-4.88,-15.69,1742257785.726419
0.28,0.47,0.36,-193.73,10.5,-223.27,0.99,-0.27,0.09,4.64,-3.78,-13.12,1742257785.8459399
0.73,0.32,0.33,-55.66,-22.64,-99.24,1.0,-0.21,0.1,36.32,-6.47,-0.43,1742257785.953459
0.67,0.59,0.32,-19.47,0.73,-33.75,0.99,-0.18,0.14,9.16,-6.04,13.31,1742257786.067351
0.73,0.56,0.15,7.32,2.44,-4.94,0.98,-0.13,0.12,8.97,0.49,3.23,1742257786.189517
0.69,0.71,0.3,-9.28,-2.26,-6.23,0.97,-0.14,0.11,4.58,1.04,-2.14,1742257786.2953541
0.78,0.6,0.19,5.98,5.49,-12.33,0.98,-0.15,0.1,2.08,-10.99,1.65,1742257786.409364
0.75,0.59,0.2,0.0,-4.94,-8.54,0.96,-0.17,0.13,1.34,-0.92,2.5,1742257786.52587
0.76,0.59,0.24,4.94,-3.85,-4.7,0.97,-0.15,0.1,0.73,-2.08,1.46,1742257786.636471
0.77,0.58,0.22,-4.46,-3.05,-3.3,0.98,-0.16,0.12,7.2,3.91,-1.77,1742257786.750488
0.77,0.6,0.24,0.85,-2.75,-5.62,0.97,-0.12,0.1,3.66,-2.87,5.98,1742257786.8664398
0.79,0.54,0.24,8.42,0.43,-5.68,0.98,-0.11,0.14,4.94,-1.71,4.7,1742257786.986374
0.78,0.54,0.25,3.72,1.83,-3.97,0.97,-0.14,0.1,1.1,1.4,1.89,1742257787.092386
0.79,0.55,0.25,1.1,0.43,-1.77,0.98,-0.12,0.1,0.37,1.28,1.89,1742257787.209462
0.79,0.57,0.26,-2.26,2.69,-1.1,0.98,-0.09,0.1,2.5,2.62,-0.67,1742257787.326509
0.81,0.5,0.23,13.67,-0.92,-3.17,0.98,-0.17,0.16,2.75,-5.92,3.6,1742257787.434392
0.81,0.51,0.24,9.28,-0.12,-8.79,0.98,-0.12,0.12,1.46,-0.12,7.57,1742257787.548565
0.81,0.5,0.25,1.89,-1.28,-4.33,0.98,-0.09,0.11,-1.4,1.65,4.03,1742257787.667765
0.82,0.5,0.26,-3.05,-0.98,0.31,0.98,-0.09,0.11,-0.55,-0.67,-1.59,1742257787.776476
0.81,0.51,0.25,-4.39,1.22,2.38,1.0,-0.1,0.1,-1.4,3.6,-1.65,1742257787.890333
0.82,0.53,0.23,-0.49,4.58,2.14,1.01,-0.11,0.11,1.22,10.07,-1.89,1742257788.005635
0.8,0.53,0.27,5.86,-1.77,-3.3,0.96,-0.08,0.03,-3.85,8.12,5.8,1742257788.125785
0.8,0.55,0.26,15.32,-9.03,-9.95,0.98,-0.09,0.03,-1.77,-10.25,10.68,1742257788.232398
0.83,0.45,0.3,14.71,-2.99,-10.5,1.01,-0.07,0.14,10.99,-17.27,3.72,1742257788.346375
0.8,0.48,0.27,-0.24,2.26,-3.3,0.98,-0.07,0.12,6.47,5.0,3.85,1742257788.465936
0.82,0.49,0.28,-1.4,4.03,-6.29,0.99,-0.05,0.11,3.85,-0.79,4.33,1742257788.573417
0.8,0.45,0.26,-3.17,13.12,1.53,0.96,-0.04,0.09,7.08,2.62,-3.6,1742257788.689027
0.86,0.45,0.2,-3.23,4.15,-0.31,0.96,-0.06,0.17,-3.3,9.52,0.06,1742257788.8055701
0.86,0.49,0.24,-9.64,-7.81,2.5,1.01,-0.05,0.09,-4.33,15.69,-5.25,1742257788.9153988
0.83,0.47,0.27,-2.87,-4.76,-0.31,1.01,-0.07,0.02,-1.46,7.57,-1.59,1742257789.029388
0.83,0.5,0.25,-5.0,2.44,2.2,0.99,-0.08,0.05,6.35,4.88,-6.35,1742257789.1462731
0.82,0.47,0.24,6.53,5.13,-8.3,0.98,-0.09,0.02,13.37,1.46,4.76,1742257789.257212
0.86,0.4,0.26,-3.85,-0.67,-5.74,1.01,-0.03,0.03,-9.64,-5.13,10.62,1742257789.370385
