L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.25,-0.41,1.1,-78.92,-18.74,11.11,-0.28,-0.96,0.15,110.17,-67.32,3.23,1742238612.1830988
-0.31,-0.15,1.06,-360.41,36.01,-2.01,-0.29,-1.03,-0.13,140.08,-57.74,9.77,1742238612.297086
-0.11,0.66,0.28,-430.11,133.61,20.08,-0.31,-1.09,-0.3,131.41,21.61,82.34,1742238612.410929
0.04,0.94,-0.64,-146.61,92.41,52.0,-0.09,-0.7,-0.72,97.29,125.61,119.57,1742238612.5277572
-0.19,0.66,-0.8,-52.37,-138.85,111.88,0.15,-0.32,-0.91,68.66,35.1,39.25,1742238612.6476521
-0.7,1.38,0.35,-106.57,-225.52,154.11,-0.04,-0.25,-0.93,-33.08,-49.68,-196.23,1742238612.766573
-0.35,0.86,-0.24,47.61,93.63,-160.52,-0.87,-1.59,-0.56,60.97,-104.43,-93.57,1742238612.886936
-0.15,0.6,-0.47,-21.48,173.34,-108.83,-0.25,-0.58,-0.72,-13.12,89.36,165.16,1742238612.98109
0.02,0.43,-0.93,-51.03,7.51,34.48,-0.02,-0.38,-0.84,-16.91,50.6,113.28,1742238613.094805
-0.33,0.67,-0.75,-60.18,-143.01,204.96,0.34,-0.08,-0.79,44.49,10.44,-4.82,1742238613.2089999
-0.77,1.42,-0.63,-82.09,-96.8,66.89,-0.08,-0.49,-0.82,13.85,-91.61,-223.21,1742238613.327449
-0.3,0.57,-0.7,36.32,72.51,-142.88,-0.75,-1.45,-0.84,10.8,-19.41,47.61,1742238613.4469619
-0.03,0.31,-0.92,39.73,74.22,-90.7,-0.07,-0.33,-0.86,-11.35,79.22,137.39,1742238613.5670102
0.09,0.26,-0.86,9.09,-35.58,58.78,0.14,-0.21,-0.99,-30.09,45.29,66.22,1742238613.665022
-0.5,0.6,-0.83,-46.45,-89.29,202.94,0.14,-0.22,-0.84,-18.86,-63.11,-126.53,1742238613.7791
-0.76,1.26,-0.8,16.6,-33.14,-33.26,-0.57,-1.03,-0.6,69.46,-176.21,-235.23,1742238613.893091
-0.17,0.46,-0.8,5.31,22.34,-103.09,-0.51,-0.95,-0.67,-97.9,88.26,173.65,1742238614.006837
0.13,0.21,-0.77,3.05,31.31,-41.63,0.03,-0.26,-0.86,12.02,67.99,136.47,1742238614.126323
-0.05,0.16,-1.07,-25.94,-4.27,109.99,0.28,0.02,-0.97,47.61,27.34,10.99,1742238614.24687
-0.72,1.13,-0.91,-32.41,-112.73,109.44,-0.09,-0.32,-0.98,23.62,-75.01,-190.55,1742238614.3655229
-0.31,0.6,-0.67,74.83,67.75,-156.98,-0.7,-1.46,-0.9,42.54,-77.88,-46.51,1742238614.463017
0.01,0.26,-0.86,34.79,66.35,-130.19,0.0,-0.23,-0.82,-55.48,88.87,172.12,1742238614.576858
0.18,0.1,-0.93,-1.46,15.69,41.2,0.19,-0.18,-0.89,-3.6,36.01,67.26,1742238614.690808
-0.4,0.56,-0.88,-47.97,-67.38,199.58,0.21,-0.08,-0.98,21.67,-15.62,-94.18,1742238614.8049011
-0.74,1.2,-0.77,93.02,34.61,-143.92,-0.48,-0.96,-0.82,45.78,-71.23,-155.76,1742238614.928389
-0.11,0.37,-0.85,16.6,56.46,-111.08,-0.32,-0.64,-0.84,-41.2,76.48,142.7,1742238615.04536
0.07,0.23,-0.85,-4.15,25.51,-18.31,0.08,-0.19,-1.0,-26.0,43.7,99.37,1742238615.1648068
-0.11,0.24,-1.01,-2.14,-29.48,126.77,0.15,-0.12,-0.87,9.34,9.95,-23.25,1742238615.261025
-0.8,1.34,-0.6,-85.33,-152.53,185.0,-0.12,-0.18,-1.02,9.52,-46.39,-161.07,1742238615.375028
-0.43,0.63,-0.64,93.32,117.13,-203.92,-0.72,-1.46,-0.81,79.16,-80.69,-113.71,1742238615.488928
-0.05,0.25,-0.95,4.15,67.44,-87.95,-0.23,-0.33,-0.87,-29.17,69.76,185.67,1742238615.6050508
0.06,0.19,-0.95,3.97,1.1,30.94,0.14,-0.04,-0.97,-10.07,22.95,78.31,1742238615.727946
