L-AccX,L-AccY,L-AccZ,L-GyrX,L-GyrY,L-GyrZ,R-AccX,R-AccY,R-AccZ,R-GyrX,R-GyrY,R-GyrZ,timestamp
-0.12,0.16,1.06,-17.09,15.62,4.58,-0.52,-0.76,-0.36,26.18,11.35,-11.84,1742258645.908493
-0.64,0.82,0.76,-229.43,56.88,-160.58,-0.53,-0.73,-0.43,45.23,34.61,-7.57,1742258646.022471
0.12,-0.09,0.2,-119.87,-251.22,-185.73,-0.61,-0.74,-0.48,41.56,-4.52,-7.08,1742258646.136544
-0.69,0.21,1.44,-129.15,-198.85,93.2,-0.63,-0.66,-0.54,61.83,-6.9,-12.82,1742258646.2527769
-1.18,0.73,0.51,-116.21,-79.47,139.77,-0.46,-0.5,-0.64,19.1,-29.6,-5.8,1742258646.364546
-0.75,0.49,0.36,-32.1,-26.67,-0.49,-0.57,-0.52,-0.73,-15.87,-20.08,-4.27,1742258646.478648
-0.84,0.58,0.22,12.57,20.51,19.29,-0.56,-0.52,-0.56,-9.09,-7.08,-7.39,1742258646.592654
-0.76,0.49,0.27,16.54,9.7,3.72,-0.55,-0.56,-0.69,0.0,-4.7,-3.6,1742258646.706569
-0.8,0.51,0.33,-2.08,6.71,0.92,-0.57,-0.5,-0.66,-6.35,-1.89,-3.66,1742258646.8206232
-0.77,0.53,0.34,-11.05,1.65,-1.46,-0.57,-0.51,-0.71,0.24,-3.6,-3.85,1742258646.9345448
-0.77,0.52,0.31,-18.49,1.89,2.32,-0.54,-0.5,-0.64,-9.58,-2.56,-5.68,1742258647.052178
-0.76,0.55,0.31,-7.26,1.59,3.11,-0.57,-0.52,-0.67,-5.37,-1.89,-0.06,1742258647.162657
-0.82,0.55,0.24,-13.37,-5.13,8.73,-0.56,-0.55,-0.6,-1.28,2.69,-6.96,1742258647.280923
-0.8,0.53,0.26,-5.43,-9.7,3.3,-0.58,-0.56,-0.65,-8.54,4.88,1.04,1742258647.391704
-0.82,0.53,0.25,1.34,1.16,0.37,-0.57,-0.53,-0.61,-5.55,5.19,-1.16,1742258647.504561
-0.78,0.51,0.23,-8.06,1.16,-0.37,-0.56,-0.52,-0.6,-4.09,0.18,-4.58,1742258647.61869
-0.79,0.5,0.23,-11.17,-3.36,6.1,-0.6,-0.53,-0.6,-14.53,7.93,-10.13,1742258647.732747
-0.83,0.57,0.22,-9.7,-1.22,4.7,-0.61,-0.55,-0.56,-4.27,10.56,-5.07,1742258647.846505
-0.83,0.56,0.22,8.36,-2.26,3.48,-0.64,-0.59,-0.55,-1.16,5.68,-8.18,1742258647.960487
-0.84,0.54,0.2,-2.62,-7.69,-0.49,-0.65,-0.52,-0.54,-2.14,6.65,-0.92,1742258648.074475
-0.83,0.52,0.18,8.06,-2.32,-0.98,-0.65,-0.53,-0.52,-2.62,4.27,3.3,1742258648.191593
-0.85,0.48,0.22,2.26,-0.18,4.64,-0.66,-0.51,-0.6,46.26,-4.7,-45.65,1742258648.302499
-0.85,0.51,0.22,-18.01,3.72,-0.73,-0.69,-0.45,-0.58,9.64,-0.31,-1.46,1742258648.41647
-0.82,0.53,0.16,-11.41,7.14,-10.56,-0.69,-0.5,-0.54,6.9,-7.69,21.85,1742258648.53282
-0.79,0.58,0.18,1.4,-5.31,-19.47,-0.64,-0.52,-0.54,2.93,-6.41,29.72,1742258648.644428
-0.8,0.55,0.19,2.38,-10.44,-16.17,-0.59,-0.51,-0.64,-7.02,2.32,22.28,1742258648.758401
-0.76,0.57,0.15,-2.93,-0.92,-11.29,-0.55,-0.58,-0.6,-15.32,-3.42,20.08,1742258648.8725371
-0.76,0.6,0.19,-9.4,0.06,-3.72,-0.53,-0.59,-0.57,-14.89,1.53,15.56,1742258648.98643
